CSI_DATA,PA,MAC,RSSI,Rate,Sig_Mode,MCS,Bandwidth,Smoothing,Not_Sounding,Aggregation,STBC,FEC_Coding,SGI,Noise_Floor,AMPDU_CNT,Channel,Secondary_Channel,Local_Timestamp,Ant,Sig_Len,RX_State,Real_Time_Set,Real_Timestamp,Len,CSI_Data,Timestamp
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,71014,0,30,0,0,0.237577,128,[30 -32 1 0 -31 12 -30 13 -28 12 -29 12 -28 13 -28 13 -27 13 -28 14 -27 14 -26 14 -26 14 -27 15 -27 15 -25 13 -24 13 -22 12 -21 10 -19 9 -19 8 -18 8 -18 7 -17 7 -17 7 -17 6 -17 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 7 -15 7 -16 7 -16 7 -16 7 -18 6 -18 7 -19 6 -21 7 -23 7 -25 7 -27 8 -28 8 -29 8 -28 7 -29 8 -28 9 -28 8 -29 9 -29 9 -28 10 -29 11 -29 10 -29 12 -30 12 -29 12 ],2024-05-29_19-28-34-225
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,164707,0,30,0,0,0.330319,128,[30 -32 1 0 -31 2 -29 2 -29 2 -28 2 -29 3 -29 3 -28 3 -28 3 -28 3 -28 4 -27 4 -28 4 -27 4 -26 4 -25 4 -24 4 -21 2 -20 2 -19 1 -18 1 -18 0 -18 0 -17 0 -17 -1 -16 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 3 -15 2 -17 2 -17 2 -17 2 -17 2 -18 1 -19 1 -21 1 -23 0 -25 0 -27 0 -27 -1 -28 -1 -27 -1 -29 0 -27 0 -28 0 -28 0 -28 1 -28 1 -28 1 -29 1 -29 2 -30 1 -29 2 ],2024-05-29_19-28-34-739
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,312988,0,30,0,0,0.478611,128,[30 -32 1 0 32 -3 31 -3 31 -2 30 -3 30 -3 30 -4 29 -4 30 -5 29 -5 28 -5 29 -5 29 -5 29 -6 28 -5 27 -5 24 -4 22 -3 20 -3 19 -2 19 -2 19 -2 18 -1 18 -1 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -3 16 -2 16 -3 17 -2 17 -2 18 -2 18 -1 19 -1 21 0 23 0 25 0 27 1 28 1 29 1 28 1 29 1 28 0 28 1 29 0 30 0 29 -1 30 -2 29 -1 30 -2 32 -1 31 -2 ],2024-05-29_19-28-34-992
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,494658,0,30,0,0,0.660262,128,[30 -32 1 0 -34 1 -33 2 -31 2 -32 2 -31 4 -31 4 -31 4 -31 4 -31 4 -30 5 -30 5 -30 5 -30 5 -28 5 -27 4 -26 4 -24 3 -22 2 -20 2 -20 2 -19 1 -19 1 -19 1 -19 0 -17 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 3 -17 2 -18 2 -19 2 -19 1 -20 1 -20 1 -21 1 -23 0 -25 -1 -27 -1 -29 -1 -30 -1 -31 -2 -30 -2 -31 -1 -31 -1 -31 -1 -32 0 -31 0 -30 1 -31 1 -32 1 -32 2 -33 2 -32 2 ],2024-05-29_19-28-35-223
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,596907,0,30,0,0,0.762524,128,[30 -32 1 0 -1 -33 -2 -32 -1 -31 -1 -32 -2 -31 -3 -31 -3 -30 -3 -30 -3 -31 -4 -30 -4 -30 -4 -30 -5 -30 -3 -28 -3 -27 -3 -25 -2 -23 -2 -21 -1 -20 -2 -20 -1 -19 0 -19 0 -18 1 -18 1 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -17 -3 -17 -2 -18 -2 -19 -2 -18 -1 -20 -1 -20 0 -20 0 -22 0 -25 0 -27 1 -29 2 -29 2 -30 2 -30 1 -31 1 -30 2 -30 1 -31 1 -31 0 -30 0 -31 0 -31 -1 -32 -1 -33 -1 -32 ],2024-05-29_19-28-35-478
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,699217,0,30,0,0,0.864829,128,[30 -32 1 0 -22 -26 -21 -24 -20 -24 -20 -24 -21 -23 -21 -23 -21 -22 -21 -22 -21 -22 -21 -21 -21 -21 -22 -21 -22 -21 -20 -20 -19 -19 -18 -18 -16 -17 -14 -16 -13 -15 -13 -15 -12 -15 -12 -15 -11 -14 -10 -14 -10 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -12 -13 -12 -13 -13 -13 -13 -13 -14 -13 -14 -13 -15 -13 -16 -14 -17 -15 -19 -16 -21 -17 -23 -17 -24 -18 -25 -17 -24 -18 -25 -18 -24 -18 -25 -19 -25 -19 -24 -19 -24 -20 -25 -19 -25 -20 -25 -21 -25 -20 -24 ],2024-05-29_19-28-35-734
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,1144971,0,30,0,0,1.31058,128,[30 -32 1 0 12 -31 11 -30 12 -29 11 -29 11 -29 10 -29 10 -29 10 -29 9 -30 9 -29 9 -29 9 -29 9 -29 9 -27 8 -26 8 -24 8 -22 7 -20 8 -19 7 -19 7 -18 8 -17 8 -17 9 -16 8 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -17 4 -17 4 -18 4 -18 5 -18 6 -19 6 -19 7 -19 8 -21 9 -23 11 -24 12 -26 13 -27 13 -27 13 -26 13 -28 12 -27 13 -28 13 -28 13 -28 12 -28 12 -29 12 -29 12 -30 12 -30 11 -30 ],2024-05-29_19-28-35-966
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,1145302,0,30,0,0,1.3162,128,[30 -32 1 0 -29 -4 -30 -3 -27 -3 -28 -3 -28 -2 -28 -2 -28 -1 -28 -1 -27 -1 -27 0 -27 0 -28 0 -28 0 -25 -1 -25 0 -23 0 -21 -1 -19 -2 -18 -2 -18 -2 -18 -2 -17 -2 -17 -2 -16 -2 -16 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 0 -16 -1 -16 -1 -17 -1 -17 -2 -18 -2 -18 -2 -19 -3 -20 -4 -22 -3 -24 -4 -25 -5 -26 -5 -27 -5 -27 -6 -27 -6 -28 -5 -26 -5 -28 -5 -27 -5 -27 -4 -28 -4 -27 -4 -29 -3 -30 -3 -29 -2 ],2024-05-29_19-28-36-210
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,1288572,0,30,0,0,1.45418,128,[30 -32 1 0 -22 -23 -22 -22 -21 -21 -21 -22 -22 -20 -22 -21 -21 -20 -22 -19 -22 -19 -22 -18 -22 -19 -23 -19 -23 -18 -21 -17 -20 -17 -19 -15 -17 -15 -16 -14 -14 -14 -14 -13 -13 -13 -13 -13 -13 -13 -12 -13 -11 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -11 -12 -12 -13 -12 -13 -13 -13 -13 -13 -14 -13 -14 -13 -15 -14 -16 -15 -18 -16 -20 -17 -22 -17 -23 -17 -23 -17 -23 -18 -23 -18 -22 -18 -23 -19 -23 -19 -23 -19 -22 -20 -22 -19 -22 -21 -23 -21 -23 -21 -22 ],2024-05-29_19-28-36-445
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-28,11,0,0,0,0,0,0,0,0,0,-96,0,7,0,1518699,0,30,0,0,1.68428,128,[30 -32 1 0 17 28 16 27 15 27 16 27 17 26 17 26 17 25 17 26 17 25 17 25 17 24 17 25 17 25 16 23 15 23 14 21 12 20 11 18 10 17 9 17 9 17 8 16 8 16 6 16 6 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 13 11 13 11 14 11 14 10 14 10 16 11 17 10 17 11 19 12 21 12 23 13 25 13 26 13 28 12 27 13 27 13 27 13 27 14 27 14 27 15 26 15 27 15 27 15 27 15 28 16 28 ],2024-05-29_19-28-36-694
