type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84491995,0,228,0,0,84.6688,256,[-28 64 14 0 17 15 17 15 18 14 18 15 18 14 18 14 18 14 18 13 18 13 18 12 18 12 19 12 18 12 18 12 18 13 18 13 17 13 17 13 16 13 16 13 15 13 14 12 14 12 13 13 13 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 11 14 11 14 11 13 12 14 12 14 13 14 14 14 14 15 15 15 16 15 16 15 16 15 16 15 16 15 16 14 16 15 16 15 16 15 16 16 16 16 15 17 15 17 16 17 15 18 16 19 15 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84492092,0,228,0,0,84.6741,256,[-28 64 14 0 -11 22 -11 22 -11 21 -10 21 -10 21 -9 21 -9 21 -8 20 -8 21 -8 21 -8 21 -7 22 -8 21 -7 21 -7 21 -8 21 -8 21 -8 20 -8 20 -9 19 -9 18 -9 18 -9 17 -9 17 -10 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 16 -8 16 -9 16 -9 17 -9 17 -10 17 -10 18 -11 18 -12 18 -12 18 -13 19 -13 18 -13 18 -14 18 -13 18 -13 18 -12 19 -12 19 -12 19 -12 20 -11 20 -11 20 -11 20 -11 21 -11 21 -11 21 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-36,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84492188,0,228,0,0,84.6797,256,[-28 64 14 0 -27 -15 -27 -14 -26 -15 -26 -14 -25 -13 -26 -12 -26 -12 -25 -11 -25 -11 -26 -11 -26 -10 -26 -10 -26 -10 -26 -10 -26 -11 -26 -11 -25 -11 -25 -12 -24 -12 -23 -12 -22 -11 -22 -12 -21 -12 -20 -12 -19 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 -10 -20 -11 -21 -11 -21 -12 -22 -12 -22 -13 -22 -14 -22 -14 -22 -15 -23 -16 -23 -16 -23 -17 -23 -17 -22 -17 -22 -16 -23 -17 -22 -16 -23 -16 -23 -16 -24 -16 -24 -14 -24 -14 -25 -15 -26 -15 -26 -15 -25 -14 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,1,0,0,1,1,0,0,0,0,-96,0,11,0,84492341,0,224,0,0,84.6862,256,[-32 0 14 0 22 -9 22 -9 21 -9 21 -9 21 -9 20 -10 20 -10 19 -10 19 -10 19 -11 19 -11 19 -11 19 -11 19 -11 20 -11 19 -10 19 -10 19 -9 19 -9 18 -8 18 -8 18 -7 18 -7 17 -6 17 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -8 16 -8 16 -7 17 -8 17 -7 18 -7 18 -7 19 -7 20 -6 20 -7 21 -6 21 -6 21 -6 21 -6 21 -6 21 -6 20 -6 20 -6 21 -7 21 -7 21 -8 21 -8 21 -8 22 -9 22 -10 21 -10 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-38,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,84502794,0,30,0,0,84.6916,128,[30 -32 1 0 19 9 19 8 18 8 18 8 18 7 18 7 18 7 18 6 18 6 19 5 19 5 18 5 19 5 18 5 18 5 19 5 18 6 17 6 17 6 16 6 16 6 16 6 16 7 15 7 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 6 16 7 17 7 17 7 17 8 17 9 17 10 17 10 18 11 17 11 18 11 18 12 17 11 17 11 16 12 17 11 17 11 17 11 18 11 17 11 17 10 18 10 17 10 18 10 19 10 19 9 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,84516774,0,30,0,0,84.6966,128,[30 -32 1 0 -22 -15 -22 -15 -21 -15 -22 -14 -22 -13 -22 -13 -22 -12 -22 -11 -22 -12 -23 -12 -23 -11 -23 -11 -23 -11 -22 -10 -22 -11 -22 -11 -22 -11 -22 -11 -21 -12 -20 -11 -20 -11 -19 -11 -19 -12 -18 -12 -17 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -12 -20 -12 -20 -13 -20 -14 -19 -14 -20 -16 -20 -16 -20 -16 -20 -17 -19 -18 -19 -19 -20 -19 -19 -19 -19 -19 -19 -18 -19 -19 -19 -18 -20 -17 -20 -18 -20 -17 -20 -16 -20 -16 -20 -16 -21 -17 -22 -17 -22 -15 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-40,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84521659,0,228,0,0,84.703,256,[-28 64 14 0 -23 -7 -23 -7 -22 -6 -23 -6 -22 -6 -23 -5 -22 -5 -22 -5 -22 -4 -23 -3 -23 -3 -22 -3 -22 -2 -23 -3 -23 -3 -23 -2 -22 -3 -22 -4 -22 -4 -21 -4 -21 -4 -20 -4 -20 -4 -19 -5 -19 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 -6 -20 -6 -21 -7 -20 -7 -21 -8 -21 -8 -21 -9 -22 -10 -21 -10 -22 -11 -22 -11 -21 -11 -21 -11 -21 -11 -21 -11 -22 -11 -22 -10 -22 -10 -22 -10 -22 -10 -23 -9 -23 -8 -23 -9 -23 -8 -24 -9 -24 -8 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84521755,0,228,0,0,84.709,256,[-28 64 14 0 5 25 5 24 6 23 6 23 6 22 8 22 7 22 8 22 8 22 8 21 8 21 9 21 9 20 9 22 8 21 9 21 8 21 7 22 7 21 7 21 6 20 6 20 6 20 5 20 4 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 20 5 20 5 21 5 21 4 22 4 22 3 23 3 23 3 25 3 24 2 25 1 25 1 25 3 21 1 24 3 25 2 24 1 25 3 23 3 24 3 24 4 24 4 25 4 24 5 24 6 24 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84521946,0,228,0,0,84.7138,256,[-28 64 14 0 23 -2 24 -2 24 -3 24 -2 23 -4 23 -4 23 -4 23 -4 23 -5 23 -5 23 -6 23 -5 22 -5 23 -6 22 -5 23 -5 23 -4 22 -4 22 -4 21 -3 21 -3 20 -2 20 -2 20 -1 19 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -4 21 -3 21 -3 21 -2 22 -2 23 -1 23 -1 24 0 25 0 25 1 24 1 25 1 24 2 25 2 24 2 24 2 23 1 24 1 24 1 24 1 24 -1 25 -1 25 0 24 0 26 -1 26 -3 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,84522042,0,228,0,0,84.7189,256,[-28 64 14 0 0 25 1 24 0 24 1 24 1 23 2 24 2 23 2 23 3 23 3 23 3 22 3 23 4 23 3 24 3 23 3 23 2 22 3 23 2 22 2 21 1 21 1 20 0 21 -1 20 -1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 21 2 21 1 21 0 22 0 23 -1 23 -1 23 -1 24 -2 24 -3 24 -2 25 -3 25 -4 25 -3 24 -3 24 -3 24 -3 23 -3 24 -3 24 -3 25 -1 24 -1 25 -1 25 -1 25 -1 25 -1 26 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-39,11,1,0,0,1,1,0,0,0,0,-96,0,11,0,84522195,0,224,0,0,84.724,256,[-32 0 14 0 16 18 16 17 16 16 16 16 16 16 17 15 17 15 17 15 17 14 17 14 18 14 18 15 18 14 18 13 18 14 18 14 17 14 16 14 16 14 15 13 15 14 14 14 14 14 14 14 13 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 14 15 14 15 14 16 14 16 14 17 14 18 14 19 14 19 14 20 13 20 13 20 13 20 13 20 13 20 13 19 13 19 14 19 14 18 14 19 14 18 15 19 15 18 16 18 15 19 16 18 ]
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,84532642,0,30,0,0,84.7293,128,[30 -32 1 0 -1 26 0 25 1 24 1 24 2 24 2 24 2 24 2 23 4 23 4 23 4 24 4 24 5 23 4 23 4 23 4 23 4 23 3 23 3 22 2 22 2 21 2 21 2 21 1 21 1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 22 1 22 0 23 -1 23 -1 23 -2 24 -2 24 -2 25 -3 25 -4 25 -3 25 -4 26 -4 25 -5 25 -4 25 -4 25 -4 24 -3 24 -3 25 -3 25 -2 25 -2 25 -2 25 -1 25 -1 26 0 25 ]
