subcarrier_0,subcarrier_4,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_11,subcarrier_12,subcarrier_13,timestamp
24.0,8.0,10.0,12.0,11.0,15.0,21.0,15.0,3343.9
19.0,-3.0,-8.0,-15.0,-8.0,-23.0,-15.0,-22.0,3343.9
-20.0,-6.0,-10.0,-16.0,-11.0,-20.0,-11.0,-18.0,3343.91
-85.0,12.0,15.0,-9.0,13.0,-11.0,16.0,-13.0,3343.91
-65.0,-14.0,-14.0,2.0,-20.0,0.0,-19.0,-5.0,3343.92
-10.0,-1.0,5.0,18.0,3.0,20.0,-1.0,25.0,3343.93
-87.0,7.0,17.0,27.0,19.0,45.0,17.0,45.0,3343.93
-67.0,-2.0,-2.0,18.0,2.0,21.0,-3.0,23.0,3343.94
39.0,13.0,19.0,-2.0,20.0,-1.0,22.0,-2.0,3343.94
94.0,11.0,19.0,30.0,18.0,53.0,34.0,44.0,3343.95
116.0,-14.0,-13.0,-9.0,-12.0,-15.0,-12.0,-14.0,3343.95
98.0,-15.0,-20.0,-5.0,-17.0,-3.0,-26.0,-4.0,3343.96
-119.0,18.0,15.0,3.0,19.0,-9.0,22.0,-2.0,3343.96
-71.0,-13.0,-1.0,-29.0,-2.0,-18.0,-5.0,-5.0,3343.98
-51.0,29.0,24.0,-7.0,15.0,-3.0,18.0,-1.0,3343.98
94.0,3.0,2.0,-14.0,17.0,-3.0,-2.0,-14.0,3343.99
94.0,-19.0,32.0,24.0,28.0,-5.0,26.0,6.0,3343.99
116.0,-34.0,-11.0,3.0,-17.0,32.0,-7.0,15.0,3344.0
94.0,-8.0,-3.0,-25.0,-18.0,-69.0,-10.0,-38.0,3344.0
-119.0,-8.0,13.0,-11.0,37.0,-1.0,23.0,-17.0,3344.01
-99.0,0.0,25.0,10.0,13.0,37.0,44.0,34.0,3344.01
-93.0,-10.0,-12.0,-10.0,-9.0,-5.0,-14.0,-8.0,3344.02
-73.0,-4.0,-4.0,5.0,-7.0,9.0,0.0,17.0,3344.03
-71.0,-4.0,29.0,-3.0,0.0,-44.0,-22.0,-27.0,3344.03
94.0,33.0,17.0,-8.0,39.0,-21.0,32.0,-25.0,3344.04
98.0,13.0,1.0,19.0,3.0,20.0,-10.0,14.0,3344.04
98.0,-18.0,-4.0,-4.0,-14.0,-9.0,-18.0,7.0,3344.05
-128.0,-3.0,4.0,-17.0,13.0,-14.0,7.0,-20.0,3344.08
-128.0,3.0,5.0,-24.0,-8.0,-17.0,-1.0,-10.0,3344.08
94.0,2.0,-3.0,-13.0,-9.0,-22.0,-9.0,-18.0,3344.09
-64.0,17.0,15.0,-9.0,16.0,-14.0,17.0,-11.0,3344.1
2.0,0.0,2.0,14.0,4.0,17.0,8.0,20.0,3344.1
22.0,-10.0,-13.0,2.0,-14.0,5.0,-20.0,6.0,3344.11
-44.0,8.0,6.0,-6.0,7.0,-17.0,13.0,-21.0,3344.12
84.0,5.0,12.0,2.0,15.0,-5.0,20.0,-7.0,3344.12
104.0,-16.0,-16.0,7.0,-14.0,2.0,-24.0,2.0,3344.13
94.0,9.0,4.0,-45.0,-9.0,-40.0,-22.0,-42.0,3344.13
94.0,9.0,19.0,-6.0,13.0,-6.0,18.0,-8.0,3344.14
-128.0,1.0,7.0,14.0,8.0,13.0,18.0,14.0,3344.14
-128.0,-10.0,-14.0,10.0,-12.0,16.0,-14.0,17.0,3344.15
115.0,-13.0,-17.0,-7.0,-11.0,-15.0,-23.0,-11.0,3344.18
98.0,3.0,6.0,13.0,-1.0,19.0,-4.0,18.0,3344.18
94.0,56.0,39.0,-8.0,37.0,-6.0,47.0,7.0,3344.19
94.0,9.0,0.0,49.0,-21.0,58.0,15.0,64.0,3344.2
115.0,-63.0,-28.0,32.0,-46.0,6.0,-33.0,37.0,3344.2
-128.0,48.0,10.0,-47.0,22.0,-26.0,15.0,-47.0,3344.21
-128.0,10.0,12.0,6.0,17.0,3.0,20.0,12.0,3344.21
20.0,-8.0,-11.0,14.0,0.0,20.0,0.0,25.0,3344.22
94.0,-23.0,12.0,-43.0,-14.0,-73.0,12.0,-47.0,3344.22
94.0,18.0,18.0,-13.0,33.0,14.0,34.0,-16.0,3344.23
98.0,11.0,16.0,4.0,8.0,12.0,14.0,11.0,3344.25
98.0,-10.0,0.0,-16.0,3.0,-17.0,0.0,-20.0,3344.26
98.0,-2.0,-2.0,11.0,-15.0,13.0,-10.0,10.0,3344.26
98.0,-7.0,-21.0,1.0,-13.0,-10.0,-25.0,-4.0,3344.27
98.0,-5.0,6.0,-13.0,7.0,-15.0,14.0,-22.0,3344.27
98.0,-18.0,-20.0,-8.0,-8.0,-8.0,-17.0,-10.0,3344.35
75.0,10.0,14.0,11.0,9.0,12.0,4.0,20.0,3344.37
95.0,9.0,8.0,19.0,1.0,19.0,12.0,18.0,3344.38
98.0,13.0,16.0,6.0,13.0,8.0,14.0,7.0,3344.38
98.0,-1.0,8.0,-13.0,-1.0,-13.0,7.0,-23.0,3344.39
86.0,-23.0,0.0,-48.0,-33.0,-52.0,-56.0,-46.0,3344.4
-108.0,-50.0,-24.0,7.0,-57.0,5.0,-76.0,-33.0,3344.4
-108.0,30.0,35.0,-20.0,28.0,-25.0,40.0,-12.0,3344.41
94.0,5.0,7.0,32.0,-14.0,68.0,-30.0,36.0,3344.41
95.0,-2.0,-10.0,-30.0,-8.0,-41.0,-17.0,-42.0,3344.42
94.0,-37.0,-42.0,13.0,-48.0,25.0,-28.0,2.0,3344.42
94.0,-4.0,-6.0,-21.0,-8.0,-14.0,-17.0,-15.0,3344.43
-126.0,11.0,15.0,-4.0,17.0,-5.0,17.0,0.0,3344.44
98.0,-28.0,-45.0,-27.0,-38.0,-30.0,-54.0,-51.0,3344.44
-51.0,-15.0,-11.0,-8.0,-13.0,-12.0,-9.0,-14.0,3344.47
-93.0,8.0,19.0,-2.0,24.0,2.0,22.0,-2.0,3344.48
-73.0,15.0,11.0,-1.0,17.0,1.0,11.0,-9.0,3344.49
98.0,-10.0,-22.0,10.0,-21.0,-1.0,-20.0,-6.0,3344.49
98.0,-3.0,3.0,-17.0,3.0,-15.0,3.0,-20.0,3344.5
-31.0,6.0,8.0,-13.0,9.0,-17.0,9.0,-19.0,3344.5
-93.0,-33.0,-15.0,3.0,-32.0,-8.0,-22.0,14.0,3344.51
-73.0,22.0,30.0,20.0,8.0,22.0,41.0,34.0,3344.51
94.0,-33.0,-30.0,3.0,-29.0,-23.0,-58.0,1.0,3344.52
94.0,3.0,28.0,-20.0,-11.0,-34.0,-4.0,-17.0,3344.52
-85.0,14.0,15.0,-3.0,16.0,0.0,23.0,-7.0,3344.56
-65.0,15.0,19.0,3.0,12.0,10.0,21.0,4.0,3344.56
98.0,-9.0,-11.0,-6.0,-15.0,-10.0,-8.0,-12.0,3344.57
-116.0,0.0,11.0,-7.0,14.0,-13.0,11.0,-11.0,3344.6
94.0,5.0,8.0,-5.0,9.0,-10.0,13.0,-11.0,3344.61
-98.0,31.0,36.0,2.0,30.0,10.0,29.0,39.0,3344.61
-85.0,27.0,29.0,1.0,19.0,-22.0,32.0,-23.0,3344.62
-65.0,-6.0,-13.0,-21.0,-52.0,-12.0,-32.0,10.0,3344.62
94.0,-3.0,10.0,12.0,-14.0,36.0,3.0,60.0,3344.63
-128.0,9.0,-28.0,-11.0,-35.0,-12.0,-32.0,11.0,3344.63
-61.0,-6.0,24.0,-23.0,-10.0,-44.0,-36.0,-19.0,3344.64
94.0,21.0,10.0,-22.0,4.0,-16.0,18.0,-19.0,3344.65
-71.0,6.0,-7.0,20.0,-5.0,16.0,0.0,14.0,3344.65
98.0,-3.0,-14.0,8.0,-17.0,8.0,-16.0,3.0,3344.67
-50.0,5.0,3.0,14.0,2.0,22.0,-2.0,22.0,3344.69
-128.0,-11.0,-11.0,17.0,-5.0,7.0,-11.0,11.0,3344.7
-46.0,-25.0,-35.0,-10.0,-27.0,23.0,-54.0,-2.0,3344.71
94.0,18.0,17.0,14.0,64.0,-18.0,47.0,25.0,3344.71
94.0,-4.0,5.0,16.0,-10.0,54.0,-33.0,24.0,3344.72
-128.0,-11.0,-2.0,22.0,-6.0,22.0,-13.0,16.0,3344.73
124.0,0.0,-14.0,-9.0,-9.0,-11.0,-11.0,-19.0,3344.73
-84.0,-6.0,-9.0,-11.0,-3.0,-19.0,-4.0,-27.0,3344.74
-64.0,-4.0,9.0,-55.0,10.0,-61.0,-5.0,-32.0,3344.74
-108.0,-27.0,-49.0,-11.0,-55.0,-11.0,-35.0,-1.0,3344.75
-128.0,13.0,17.0,-7.0,19.0,-9.0,22.0,-8.0,3344.75
44.0,12.0,13.0,-6.0,11.0,-16.0,20.0,-12.0,3344.76
124.0,-9.0,-11.0,8.0,-8.0,17.0,-16.0,15.0,3344.77
98.0,11.0,21.0,18.0,5.0,20.0,9.0,14.0,3344.77
98.0,-7.0,-8.0,-11.0,-2.0,-15.0,-4.0,-19.0,3344.78
3.0,3.0,-3.0,-22.0,2.0,-30.0,0.0,-21.0,3344.81
-93.0,17.0,56.0,5.0,61.0,3.0,74.0,-15.0,3344.81
-73.0,-11.0,-24.0,-46.0,-30.0,-31.0,-10.0,-33.0,3344.82
94.0,-14.0,-14.0,9.0,-23.0,10.0,-15.0,8.0,3344.82
94.0,-14.0,-13.0,-4.0,-24.0,-15.0,-25.0,-6.0,3344.83
94.0,-5.0,-1.0,-21.0,-2.0,-20.0,1.0,-27.0,3344.83
-27.0,12.0,20.0,-7.0,20.0,-4.0,19.0,-9.0,3344.84
-7.0,-17.0,-17.0,15.0,-17.0,17.0,-19.0,19.0,3344.85
116.0,16.0,18.0,-5.0,20.0,-2.0,22.0,-4.0,3344.85
-120.0,-12.0,-13.0,15.0,-13.0,19.0,-13.0,19.0,3344.86
120.0,-10.0,-8.0,-20.0,-15.0,-16.0,-13.0,-19.0,3344.86
98.0,12.0,16.0,7.0,14.0,4.0,12.0,4.0,3344.87
-98.0,10.0,5.0,12.0,9.0,13.0,13.0,8.0,3344.87
98.0,11.0,17.0,-2.0,16.0,-8.0,20.0,-6.0,3344.88
90.0,-9.0,-7.0,-16.0,-7.0,-24.0,-1.0,-19.0,3344.88
-85.0,18.0,16.0,10.0,15.0,2.0,15.0,4.0,3344.89
-65.0,-5.0,2.0,11.0,-5.0,18.0,-5.0,23.0,3344.9
-98.0,-11.0,-15.0,5.0,-18.0,-10.0,-16.0,-2.0,3344.9
-83.0,-3.0,-5.0,27.0,7.0,15.0,0.0,11.0,3344.91
-98.0,-17.0,-6.0,32.0,-17.0,30.0,-24.0,42.0,3344.91
94.0,14.0,19.0,51.0,44.0,42.0,37.0,13.0,3344.92
-87.0,-23.0,1.0,39.0,-15.0,35.0,-8.0,59.0,3344.92
-67.0,14.0,51.0,-46.0,23.0,-36.0,30.0,-43.0,3344.93
94.0,1.0,2.0,12.0,10.0,16.0,14.0,22.0,3344.94
86.0,-17.0,-23.0,-1.0,-11.0,9.0,-23.0,18.0,3344.94
-85.0,2.0,0.0,41.0,-15.0,43.0,-12.0,54.0,3344.95
-65.0,31.0,3.0,-53.0,-8.0,-44.0,-8.0,-42.0,3344.95
-98.0,-38.0,-40.0,-30.0,-29.0,-7.0,-61.0,-40.0,3344.96
98.0,-16.0,-9.0,-12.0,-20.0,-13.0,-10.0,-9.0,3344.97
98.0,-14.0,-6.0,12.0,-12.0,11.0,-13.0,17.0,3344.98
98.0,18.0,22.0,7.0,10.0,1.0,13.0,9.0,3344.98
5.0,18.0,11.0,-5.0,11.0,10.0,21.0,6.0,3344.99
25.0,-14.0,-15.0,0.0,-20.0,-7.0,-15.0,-1.0,3344.99
-126.0,11.0,4.0,17.0,-1.0,11.0,-3.0,27.0,3345.0
-31.0,-19.0,-11.0,-15.0,-22.0,-8.0,-14.0,-15.0,3345.0
-51.0,-15.0,-18.0,9.0,-23.0,7.0,-16.0,1.0,3345.01
-108.0,0.0,-9.0,-11.0,-17.0,-14.0,-6.0,-17.0,3345.02
94.0,10.0,17.0,-4.0,14.0,-4.0,27.0,2.0,3345.02
98.0,13.0,15.0,-12.0,5.0,-11.0,22.0,-4.0,3345.06
-128.0,-1.0,4.0,24.0,-1.0,15.0,-11.0,18.0,3345.06
-2.0,-8.0,-2.0,-21.0,-5.0,-28.0,3.0,-12.0,3345.07
-126.0,-10.0,-18.0,0.0,-7.0,2.0,-14.0,-8.0,3345.08
-126.0,0.0,-3.0,23.0,-2.0,20.0,-2.0,16.0,3345.08
-34.0,9.0,8.0,27.0,2.0,17.0,6.0,15.0,3345.09
-82.0,-2.0,3.0,17.0,-8.0,15.0,7.0,18.0,3345.11
94.0,5.0,4.0,14.0,0.0,13.0,-3.0,20.0,3345.12
-128.0,-15.0,-10.0,-5.0,-17.0,-2.0,-22.0,-2.0,3345.12
94.0,-12.0,-12.0,11.0,-11.0,14.0,-14.0,16.0,3345.13
98.0,-5.0,-8.0,16.0,-18.0,9.0,-20.0,13.0,3345.15
-25.0,-5.0,-4.0,-15.0,-10.0,-16.0,-8.0,-24.0,3345.22
-5.0,-28.0,-15.0,15.0,-52.0,28.0,-55.0,4.0,3345.22
94.0,40.0,36.0,19.0,31.0,-1.0,46.0,-23.0,3345.23
-98.0,23.0,0.0,27.0,0.0,26.0,19.0,64.0,3345.23
86.0,38.0,47.0,7.0,43.0,2.0,48.0,-28.0,3345.24
94.0,11.0,5.0,-40.0,16.0,-25.0,3.0,-57.0,3345.24
5.0,59.0,14.0,8.0,74.0,12.0,32.0,23.0,3345.25
25.0,10.0,-15.0,46.0,-31.0,48.0,-2.0,52.0,3345.26
98.0,-1.0,1.0,10.0,-3.0,18.0,3.0,16.0,3345.29
98.0,10.0,6.0,10.0,14.0,15.0,14.0,14.0,3345.31
-98.0,-2.0,-2.0,19.0,1.0,15.0,6.0,27.0,3345.32
-128.0,10.0,12.0,-6.0,16.0,-2.0,13.0,-10.0,3345.32
94.0,3.0,17.0,31.0,22.0,69.0,21.0,40.0,3345.33
94.0,-12.0,-39.0,20.0,-20.0,35.0,-46.0,21.0,3345.34
-93.0,-6.0,-47.0,-39.0,-24.0,-25.0,-39.0,-29.0,3345.34
-98.0,0.0,-14.0,54.0,18.0,61.0,-11.0,24.0,3345.35
-73.0,30.0,57.0,-9.0,50.0,2.0,52.0,3.0,3345.35
94.0,-23.0,-18.0,25.0,-42.0,25.0,-59.0,47.0,3345.36
-51.0,-21.0,-17.0,-36.0,-41.0,-43.0,-38.0,-11.0,3345.36
94.0,-20.0,-24.0,-23.0,-42.0,-37.0,-13.0,-46.0,3345.37
-51.0,24.0,22.0,8.0,23.0,10.0,25.0,7.0,3345.38
-31.0,6.0,7.0,-13.0,15.0,-18.0,12.0,-14.0,3345.38
98.0,-16.0,-16.0,-7.0,-15.0,-13.0,-14.0,-13.0,3345.39
98.0,11.0,6.0,-9.0,12.0,-7.0,8.0,-8.0,3345.39
98.0,9.0,8.0,16.0,3.0,14.0,6.0,19.0,3345.4
-85.0,21.0,8.0,-15.0,14.0,-11.0,15.0,-6.0,3345.4
-65.0,-10.0,-18.0,-9.0,-8.0,-16.0,-16.0,-9.0,3345.41
-27.0,-10.0,-16.0,7.0,-9.0,9.0,-19.0,4.0,3345.42
-7.0,11.0,-23.0,-43.0,9.0,-42.0,40.0,-32.0,3345.43
116.0,-16.0,-29.0,9.0,-20.0,51.0,-5.0,32.0,3345.43
-120.0,3.0,8.0,-33.0,-12.0,-25.0,-19.0,-32.0,3345.44
94.0,-24.0,-17.0,8.0,-2.0,26.0,-31.0,24.0,3345.44
94.0,15.0,12.0,49.0,6.0,57.0,-1.0,35.0,3345.45
94.0,-47.0,-44.0,24.0,-33.0,-20.0,-26.0,24.0,3345.46
25.0,10.0,8.0,15.0,1.0,16.0,-1.0,16.0,3345.48
5.0,-23.0,-15.0,5.0,-16.0,-3.0,-16.0,-9.0,3345.49
98.0,4.0,2.0,-22.0,5.0,-18.0,6.0,-24.0,3345.49
108.0,-23.0,-22.0,2.0,-19.0,-2.0,-22.0,4.0,3345.5
-85.0,16.0,6.0,-21.0,13.0,-8.0,15.0,-10.0,3345.5
-65.0,1.0,8.0,-14.0,20.0,-11.0,20.0,3.0,3345.51
98.0,-9.0,-3.0,-13.0,-4.0,-21.0,0.0,-22.0,3345.52
-108.0,5.0,6.0,-11.0,4.0,-11.0,10.0,-12.0,3345.52
94.0,-6.0,-10.0,10.0,-8.0,12.0,-11.0,11.0,3345.53
94.0,-8.0,-12.0,-6.0,-13.0,-9.0,-20.0,-7.0,3345.53
94.0,2.0,3.0,-13.0,-2.0,-16.0,-2.0,-19.0,3345.54
86.0,5.0,11.0,-1.0,16.0,0.0,16.0,-2.0,3345.54
-110.0,5.0,2.0,-14.0,3.0,-16.0,1.0,-18.0,3345.55
-90.0,0.0,0.0,-18.0,-3.0,-15.0,-2.0,-13.0,3345.55
-128.0,5.0,5.0,-8.0,10.0,-11.0,10.0,-12.0,3345.56
5.0,5.0,10.0,7.0,11.0,9.0,14.0,10.0,3345.57
25.0,-7.0,-7.0,9.0,-10.0,12.0,-10.0,15.0,3345.57
94.0,5.0,0.0,-4.0,0.0,-15.0,1.0,-19.0,3345.58
94.0,-5.0,-1.0,12.0,10.0,9.0,10.0,13.0,3345.62
94.0,1.0,-1.0,8.0,24.0,8.0,6.0,28.0,3345.63
-99.0,-36.0,-27.0,12.0,-14.0,14.0,-29.0,8.0,3345.63
-128.0,4.0,26.0,30.0,9.0,15.0,37.0,45.0,3345.64
-79.0,-22.0,0.0,29.0,-17.0,14.0,-21.0,53.0,3345.65
94.0,10.0,20.0,-28.0,-16.0,-27.0,25.0,-30.0,3345.65
86.0,1.0,38.0,35.0,51.0,18.0,35.0,4.0,3345.66
-93.0,-15.0,-10.0,2.0,-12.0,-6.0,-13.0,-4.0,3345.66
98.0,8.0,10.0,-11.0,9.0,-13.0,16.0,-13.0,3345.67
-34.0,-22.0,-15.0,-12.0,-9.0,-21.0,-19.0,-19.0,3345.67
-14.0,-2.0,-8.0,17.0,-1.0,11.0,-12.0,1.0,3345.68
102.0,14.0,4.0,17.0,7.0,20.0,11.0,13.0,3345.69
124.0,12.0,9.0,23.0,0.0,18.0,0.0,13.0,3345.69
-128.0,4.0,9.0,-28.0,3.0,-15.0,6.0,-13.0,3345.7
94.0,3.0,13.0,-9.0,14.0,-10.0,13.0,-13.0,3345.73
94.0,6.0,9.0,11.0,12.0,11.0,14.0,11.0,3345.74
-126.0,-26.0,-19.0,38.0,-33.0,29.0,-17.0,53.0,3345.74
-93.0,23.0,35.0,11.0,34.0,13.0,48.0,5.0,3345.75
-73.0,-2.0,-16.0,-29.0,-22.0,-44.0,-28.0,-39.0,3345.75
94.0,10.0,28.0,19.0,38.0,10.0,35.0,2.0,3345.76
-34.0,-14.0,-13.0,27.0,-9.0,34.0,-11.0,35.0,3345.77
-14.0,-12.0,-28.0,-12.0,-15.0,-33.0,-44.0,-30.0,3345.77
102.0,14.0,15.0,20.0,32.0,27.0,34.0,22.0,3345.78
94.0,-4.0,-22.0,23.0,-18.0,41.0,-11.0,39.0,3345.78
94.0,2.0,-2.0,-15.0,-2.0,-17.0,-6.0,-15.0,3345.79
125.0,-18.0,-15.0,-19.0,-4.0,-6.0,-10.0,-15.0,3345.79
-111.0,-7.0,-2.0,13.0,3.0,11.0,-6.0,7.0,3345.8
-34.0,22.0,14.0,-5.0,18.0,-7.0,19.0,-17.0,3345.81
-14.0,-15.0,-2.0,-9.0,-5.0,-17.0,-13.0,-23.0,3345.81
98.0,19.0,20.0,3.0,19.0,7.0,11.0,-1.0,3345.82
98.0,10.0,8.0,14.0,0.0,20.0,6.0,13.0,3345.82
-88.0,-8.0,-13.0,-11.0,-2.0,-17.0,-3.0,-14.0,3345.83
36.0,-3.0,-8.0,-11.0,-8.0,-11.0,-12.0,-12.0,3345.83
56.0,4.0,10.0,1.0,11.0,-4.0,16.0,-9.0,3345.84
-98.0,7.0,10.0,-5.0,13.0,-7.0,16.0,-13.0,3345.85
123.0,-5.0,-4.0,-4.0,-14.0,-7.0,-13.0,-13.0,3345.85
-113.0,11.0,14.0,-7.0,14.0,0.0,21.0,-5.0,3345.86
108.0,-11.0,-11.0,5.0,-12.0,7.0,-17.0,7.0,3345.86
5.0,-7.0,-12.0,2.0,-15.0,5.0,-19.0,5.0,3345.87
25.0,-3.0,1.0,-17.0,0.0,-15.0,-1.0,-16.0,3345.87
-90.0,1.0,5.0,8.0,10.0,8.0,11.0,10.0,3345.88
-110.0,-4.0,-2.0,11.0,3.0,17.0,-1.0,18.0,3345.88
94.0,-8.0,-8.0,8.0,-8.0,11.0,-4.0,12.0,3345.89
-68.0,-13.0,-15.0,12.0,-14.0,3.0,-14.0,13.0,3345.9
98.0,8.0,7.0,-11.0,6.0,-11.0,16.0,-12.0,3345.9
-62.0,6.0,11.0,10.0,4.0,13.0,16.0,16.0,3345.93
-50.0,-23.0,-17.0,36.0,-19.0,42.0,-29.0,40.0,3345.94
-30.0,-7.0,-11.0,7.0,-12.0,7.0,-13.0,11.0,3345.94
-34.0,-24.0,-34.0,-9.0,-37.0,-21.0,-37.0,-34.0,3345.95
-14.0,4.0,15.0,-1.0,12.0,-6.0,20.0,-1.0,3345.95
94.0,-32.0,-33.0,13.0,-42.0,23.0,-41.0,26.0,3345.96
94.0,-15.0,-23.0,-27.0,-20.0,-24.0,-21.0,-30.0,3345.96
-10.0,26.0,32.0,-17.0,29.0,-37.0,12.0,-36.0,3345.97
98.0,11.0,16.0,-29.0,-5.0,-43.0,3.0,-42.0,3345.98
-50.0,3.0,-7.0,-24.0,-15.0,-36.0,-6.0,-50.0,3345.98
-65.0,-5.0,-4.0,-15.0,0.0,-16.0,0.0,-16.0,3345.99
-85.0,15.0,7.0,12.0,7.0,10.0,1.0,21.0,3346.0
98.0,-15.0,-11.0,18.0,-15.0,20.0,-14.0,13.0,3346.0
-5.0,15.0,16.0,3.0,14.0,3.0,18.0,1.0,3346.01
-74.0,-13.0,-19.0,8.0,-10.0,4.0,-15.0,-3.0,3346.01
-54.0,-1.0,-3.0,6.0,-5.0,12.0,-12.0,15.0,3346.02
-124.0,11.0,18.0,-7.0,0.0,7.0,14.0,12.0,3346.03
-74.0,8.0,11.0,6.0,16.0,0.0,20.0,4.0,3346.04
-51.0,8.0,11.0,11.0,9.0,8.0,13.0,9.0,3346.05
94.0,9.0,6.0,13.0,7.0,6.0,8.0,9.0,3346.14
125.0,-6.0,-5.0,12.0,-1.0,12.0,2.0,18.0,3346.15
-111.0,3.0,9.0,9.0,7.0,11.0,15.0,3.0,3346.15
-128.0,7.0,17.0,7.0,17.0,6.0,19.0,0.0,3346.16
20.0,7.0,14.0,4.0,10.0,-10.0,8.0,-9.0,3346.18
-92.0,2.0,9.0,-13.0,2.0,-26.0,9.0,-15.0,3346.2
-72.0,9.0,19.0,-18.0,15.0,-15.0,22.0,-15.0,3346.2
