subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,timestamp
108.0,-64.0,6.0,5.0,19.0,5.0,22.0,-4.0,1851.45
7.0,113.0,16.0,1.0,16.0,4.0,19.0,8.0,1851.45
94.0,-32.0,5.0,-20.0,-2.0,-23.0,-6.0,-19.0,1851.46
-126.0,32.0,8.0,-9.0,18.0,-12.0,15.0,-12.0,1851.46
94.0,-32.0,5.0,-5.0,-20.0,-2.0,-23.0,1.0,1851.47
94.0,-32.0,5.0,-16.0,-2.0,-18.0,-3.0,-19.0,1851.47
-2.0,-32.0,15.0,-7.0,21.0,-11.0,18.0,-12.0,1851.48
-51.0,-48.0,12.0,6.0,10.0,-4.0,2.0,-2.0,1851.52
-34.0,-32.0,13.0,7.0,0.0,-5.0,-3.0,3.0,1851.53
94.0,-32.0,5.0,-9.0,14.0,-16.0,12.0,-16.0,1851.54
-98.0,-32.0,9.0,8.0,15.0,12.0,12.0,10.0,1851.54
124.0,-64.0,7.0,-10.0,13.0,-11.0,11.0,-17.0,1851.55
74.0,-95.0,20.0,-18.0,-19.0,-14.0,-14.0,-14.0,1851.55
94.0,-31.0,21.0,20.0,-6.0,16.0,-7.0,21.0,1851.56
-34.0,-32.0,13.0,12.0,10.0,15.0,13.0,19.0,1851.57
-14.0,32.0,15.0,5.0,-19.0,11.0,-21.0,6.0,1851.57
-48.0,0.0,13.0,-7.0,21.0,-9.0,22.0,-8.0,1851.58
-51.0,-48.0,12.0,8.0,-16.0,5.0,-18.0,12.0,1851.58
-34.0,-32.0,13.0,12.0,-13.0,20.0,-15.0,21.0,1851.59
124.0,-63.0,23.0,2.0,-1.0,-3.0,-2.0,-6.0,1851.62
-128.0,0.0,8.0,5.0,-2.0,-4.0,3.0,-5.0,1851.63
94.0,-32.0,5.0,-3.0,23.0,-6.0,23.0,-10.0,1851.64
8.0,-127.0,16.0,14.0,13.0,14.0,16.0,13.0,1851.65
-118.0,-96.0,8.0,-16.0,7.0,-18.0,1.0,-22.0,1851.66
-25.0,113.0,30.0,13.0,-19.0,15.0,-20.0,12.0,1851.66
-5.0,-79.0,31.0,9.0,13.0,14.0,14.0,14.0,1851.67
-98.0,-32.0,9.0,-14.0,-16.0,-15.0,-20.0,-11.0,1851.67
94.0,-32.0,5.0,18.0,-3.0,19.0,-5.0,20.0,1851.68
124.0,-63.0,23.0,-4.0,-18.0,-7.0,-24.0,-7.0,1851.68
94.0,-32.0,5.0,14.0,6.0,17.0,8.0,20.0,1851.69
94.0,-32.0,5.0,10.0,-14.0,14.0,-11.0,12.0,1851.69
126.0,-32.0,7.0,-3.0,-1.0,9.0,0.0,11.0,1851.7
-98.0,-32.0,9.0,-3.0,0.0,7.0,-8.0,2.0,1851.73
-128.0,0.0,8.0,-8.0,-13.0,-15.0,-13.0,-20.0,1851.74
-128.0,0.0,8.0,-18.0,-4.0,-17.0,-7.0,-22.0,1851.75
-128.0,0.0,8.0,-5.0,17.0,5.0,17.0,-4.0,1851.75
108.0,-64.0,6.0,13.0,-6.0,19.0,-4.0,23.0,1851.76
94.0,-32.0,5.0,17.0,-8.0,22.0,-2.0,24.0,1851.77
126.0,-32.0,7.0,7.0,7.0,6.0,7.0,8.0,1851.77
124.0,-64.0,7.0,5.0,-1.0,5.0,-4.0,0.0,1851.78
95.0,-15.0,21.0,2.0,-1.0,-6.0,0.0,3.0,1851.79
98.0,32.0,6.0,1.0,1.0,-4.0,3.0,4.0,1851.8
-98.0,-32.0,9.0,6.0,-2.0,-1.0,-3.0,-1.0,1851.8
98.0,32.0,6.0,-8.0,1.0,-3.0,2.0,-1.0,1851.81
-111.0,16.0,9.0,-4.0,3.0,-8.0,4.0,-6.0,1851.81
-51.0,-48.0,12.0,2.0,-2.0,-7.0,6.0,-8.0,1851.82
125.0,-48.0,7.0,3.0,-6.0,-8.0,-6.0,1.0,1851.83
-10.0,96.0,15.0,4.0,-9.0,1.0,4.0,-6.0,1851.83
-121.0,113.0,24.0,-8.0,-4.0,9.0,-10.0,3.0,1851.84
120.0,-128.0,7.0,2.0,-3.0,4.0,5.0,-5.0,1851.84
-116.0,-64.0,8.0,2.0,1.0,7.0,6.0,-2.0,1851.85
-6.0,-96.0,15.0,-8.0,4.0,3.0,-11.0,0.0,1851.85
124.0,-64.0,7.0,0.0,0.0,6.0,2.0,-2.0,1851.86
13.0,-47.0,16.0,-19.0,2.0,-22.0,2.0,-27.0,1851.86
33.0,17.0,18.0,12.0,-13.0,17.0,-14.0,18.0,1851.87
75.0,-79.0,20.0,-19.0,0.0,-24.0,0.0,-23.0,1851.87
124.0,-64.0,7.0,-7.0,0.0,-9.0,-2.0,-5.0,1851.9
-34.0,-30.0,45.0,6.0,-1.0,-6.0,5.0,-5.0,1851.91
-98.0,-32.0,9.0,-20.0,8.0,4.0,4.0,-5.0,1851.92
63.0,-14.0,35.0,17.0,7.0,23.0,7.0,22.0,1851.95
43.0,-78.0,34.0,14.0,20.0,14.0,23.0,13.0,1851.96
-128.0,0.0,8.0,-17.0,15.0,-16.0,18.0,-21.0,1851.96
-126.0,32.0,8.0,13.0,22.0,10.0,23.0,10.0,1851.97
-106.0,96.0,9.0,-21.0,-8.0,-23.0,-6.0,-27.0,1851.97
108.0,-64.0,6.0,10.0,20.0,11.0,23.0,10.0,1851.98
-128.0,0.0,8.0,18.0,14.0,19.0,17.0,20.0,1851.98
-126.0,32.0,8.0,18.0,-15.0,19.0,-12.0,21.0,1851.99
124.0,-64.0,7.0,-2.0,25.0,-2.0,22.0,-3.0,1851.99
94.0,-32.0,5.0,-22.0,2.0,-24.0,0.0,-24.0,1852.0
22.0,97.0,17.0,-1.0,8.0,9.0,3.0,-10.0,1852.01
98.0,32.0,6.0,-5.0,8.0,-4.0,-1.0,3.0,1852.01
98.0,32.0,6.0,-9.0,4.0,-2.0,-1.0,-5.0,1852.04
108.0,-64.0,6.0,-9.0,-3.0,-1.0,-6.0,4.0,1852.04
-51.0,-48.0,12.0,2.0,-3.0,14.0,-5.0,-10.0,1852.05
94.0,-32.0,5.0,21.0,-1.0,24.0,0.0,23.0,1852.05
-126.0,32.0,8.0,6.0,-22.0,10.0,-24.0,14.0,1852.06
98.0,32.0,6.0,6.0,21.0,7.0,26.0,6.0,1852.07
98.0,32.0,6.0,-18.0,-2.0,-25.0,2.0,-31.0,1852.07
-98.0,-32.0,9.0,-5.0,-6.0,5.0,2.0,2.0,1852.08
125.0,-48.0,7.0,4.0,2.0,5.0,-4.0,-2.0,1852.08
120.0,-128.0,7.0,-1.0,-11.0,-8.0,-10.0,1.0,1852.09
-116.0,-64.0,8.0,2.0,-6.0,-1.0,-5.0,2.0,1852.09
-10.0,96.0,15.0,-2.0,0.0,-7.0,5.0,7.0,1852.1
98.0,32.0,6.0,-6.0,-2.0,6.0,1.0,1.0,1852.11
-128.0,0.0,8.0,2.0,0.0,-5.0,-1.0,2.0,1852.11
126.0,-32.0,7.0,-2.0,3.0,1.0,-9.0,-4.0,1852.12
106.0,-96.0,6.0,3.0,4.0,0.0,8.0,-1.0,1852.12
-128.0,0.0,8.0,-3.0,8.0,6.0,-1.0,-2.0,1852.13
-126.0,32.0,8.0,-1.0,1.0,-4.0,9.0,-2.0,1852.13
-106.0,96.0,9.0,11.0,0.0,-3.0,2.0,4.0,1852.14
-128.0,0.0,8.0,0.0,7.0,2.0,3.0,-1.0,1852.14
75.0,-79.0,20.0,-2.0,-6.0,-4.0,-4.0,4.0,1852.15
95.0,-15.0,21.0,-7.0,14.0,7.0,1.0,1.0,1852.15
124.0,-64.0,7.0,-10.0,1.0,-7.0,3.0,3.0,1852.16
102.0,96.0,6.0,7.0,-5.0,-8.0,4.0,-2.0,1852.16
-98.0,-32.0,9.0,-12.0,-9.0,-17.0,-11.0,-18.0,1852.17
94.0,-32.0,5.0,2.0,-15.0,11.0,-21.0,10.0,1852.18
-98.0,-32.0,9.0,-14.0,-14.0,-11.0,-15.0,-20.0,1852.18
125.0,-48.0,7.0,15.0,-16.0,13.0,-18.0,12.0,1852.19
120.0,-128.0,7.0,-1.0,-25.0,-2.0,-24.0,-3.0,1852.19
126.0,-32.0,7.0,-7.0,-4.0,-17.0,2.0,-5.0,1852.2
73.0,-111.0,20.0,0.0,0.0,1.0,-11.0,6.0,1852.21
93.0,-47.0,21.0,0.0,-4.0,-3.0,1.0,0.0,1852.22
98.0,32.0,6.0,-6.0,4.0,3.0,-4.0,1.0,1852.22
98.0,32.0,6.0,7.0,2.0,-3.0,-7.0,0.0,1852.23
98.0,32.0,6.0,6.0,-4.0,4.0,-1.0,4.0,1852.23
90.0,-96.0,5.0,5.0,-2.0,6.0,6.0,1.0,1852.24
-66.0,-32.0,11.0,7.0,-12.0,9.0,-18.0,8.0,1852.26
-46.0,32.0,13.0,13.0,14.0,9.0,13.0,13.0,1852.26
73.0,-111.0,20.0,-13.0,-15.0,-14.0,-13.0,-8.0,1852.27
93.0,-47.0,21.0,8.0,-16.0,14.0,-15.0,11.0,1852.27
86.0,96.0,5.0,15.0,11.0,14.0,13.0,11.0,1852.28
94.0,-32.0,5.0,-1.0,16.0,-4.0,20.0,-6.0,1852.28
94.0,-32.0,5.0,9.0,8.0,13.0,11.0,15.0,1852.29
94.0,-32.0,5.0,7.0,-12.0,15.0,-12.0,13.0,1852.29
86.0,96.0,5.0,-12.0,-18.0,-9.0,-20.0,-10.0,1852.3
98.0,32.0,6.0,-5.0,1.0,3.0,6.0,-3.0,1852.33
-88.0,-128.0,10.0,6.0,-3.0,5.0,15.0,-2.0,1852.35
120.0,-128.0,7.0,2.0,-1.0,4.0,-4.0,-7.0,1852.35
-116.0,-64.0,8.0,-4.0,-2.0,-5.0,-2.0,6.0,1852.36
-98.0,-32.0,9.0,20.0,7.0,18.0,7.0,23.0,1852.36
94.0,-32.0,5.0,-4.0,22.0,-7.0,21.0,-10.0,1852.37
98.0,32.0,6.0,11.0,15.0,14.0,15.0,14.0,1852.37
-88.0,-128.0,10.0,-12.0,6.0,-19.0,5.0,-15.0,1852.38
-126.0,32.0,8.0,1.0,2.0,-7.0,-2.0,6.0,1852.39
98.0,32.0,6.0,0.0,-5.0,-6.0,1.0,4.0,1852.4
74.0,-95.0,20.0,1.0,-3.0,-1.0,4.0,-1.0,1852.41
94.0,-31.0,21.0,1.0,-14.0,-7.0,-6.0,-13.0,1852.42
-51.0,-48.0,12.0,-5.0,6.0,-2.0,8.0,0.0,1852.43
94.0,-32.0,5.0,19.0,3.0,15.0,8.0,18.0,1852.46
94.0,-32.0,5.0,3.0,-13.0,7.0,-13.0,8.0,1852.47
94.0,-32.0,5.0,-11.0,-10.0,-11.0,-10.0,-13.0,1852.47
94.0,-32.0,5.0,-13.0,12.0,-11.0,11.0,-14.0,1852.48
-126.0,32.0,8.0,7.0,15.0,5.0,15.0,7.0,1852.48
-106.0,96.0,9.0,-18.0,-6.0,-16.0,-3.0,-18.0,1852.49
94.0,-32.0,5.0,8.0,13.0,10.0,16.0,3.0,1852.49
94.0,-32.0,5.0,16.0,-4.0,15.0,-5.0,14.0,1852.5
94.0,-32.0,5.0,-2.0,-18.0,-3.0,-16.0,2.0,1852.5
94.0,-32.0,5.0,-14.0,-7.0,-13.0,-11.0,-22.0,1852.51
104.0,-126.0,38.0,3.0,-6.0,4.0,3.0,0.0,1852.52
106.0,-96.0,6.0,2.0,9.0,16.0,-5.0,-7.0,1852.53
98.0,32.0,6.0,-8.0,-2.0,-4.0,-4.0,-5.0,1852.55
-111.0,16.0,9.0,17.0,2.0,13.0,-1.0,19.0,1852.56
75.0,-78.0,36.0,16.0,25.0,1.0,41.0,8.0,1852.57
104.0,-126.0,38.0,-25.0,28.0,-25.0,47.0,-49.0,1852.57
98.0,32.0,6.0,40.0,-4.0,54.0,17.0,36.0,1852.58
98.0,32.0,6.0,-44.0,15.0,-50.0,5.0,-41.0,1852.59
126.0,-32.0,7.0,5.0,-34.0,-8.0,-34.0,12.0,1852.59
106.0,-96.0,6.0,23.0,8.0,41.0,20.0,46.0,1852.6
-34.0,-32.0,13.0,13.0,-10.0,13.0,-8.0,16.0,1852.6
-14.0,32.0,15.0,-3.0,-11.0,-2.0,-16.0,-5.0,1852.61
94.0,-32.0,5.0,2.0,17.0,3.0,18.0,4.0,1852.61
-126.0,32.0,8.0,0.0,-2.0,-16.0,1.0,-3.0,1852.62
-118.0,-96.0,8.0,-9.0,19.0,-14.0,20.0,-11.0,1852.67
-98.0,-32.0,9.0,4.0,-24.0,5.0,-21.0,9.0,1852.67
-10.0,96.0,15.0,17.0,9.0,15.0,1.0,25.0,1852.68
-126.0,32.0,8.0,14.0,10.0,20.0,14.0,16.0,1852.68
-87.0,-111.0,26.0,-18.0,12.0,-17.0,11.0,-18.0,1852.69
-67.0,-47.0,27.0,0.0,14.0,1.0,15.0,-4.0,1852.69
-120.0,-127.0,24.0,9.0,-20.0,7.0,-21.0,7.0,1852.7
116.0,65.0,23.0,0.0,-20.0,-1.0,-24.0,0.0,1852.7
-40.0,-127.0,29.0,-13.0,-10.0,-14.0,-10.0,-11.0,1852.71
-20.0,-63.0,30.0,12.0,16.0,11.0,18.0,12.0,1852.71
124.0,-64.0,7.0,-7.0,-13.0,-14.0,-18.0,-14.0,1852.72
94.0,-32.0,5.0,-14.0,3.0,-21.0,6.0,-19.0,1852.73
98.0,32.0,6.0,-1.0,-1.0,-4.0,-8.0,-3.0,1852.73
-51.0,-48.0,12.0,7.0,-11.0,0.0,-12.0,3.0,1852.74
94.0,-31.0,21.0,1.0,-2.0,-4.0,7.0,6.0,1852.74
120.0,-128.0,7.0,5.0,-24.0,2.0,-24.0,6.0,1852.77
-107.0,81.0,25.0,17.0,-7.0,21.0,-4.0,27.0,1852.77
-87.0,-111.0,26.0,11.0,-9.0,18.0,-9.0,18.0,1852.78
-126.0,32.0,8.0,1.0,-21.0,-3.0,-23.0,-2.0,1852.79
94.0,-32.0,5.0,16.0,6.0,17.0,10.0,20.0,1852.79
-51.0,-48.0,12.0,11.0,-17.0,12.0,-18.0,10.0,1852.8
-51.0,-48.0,12.0,11.0,-10.0,11.0,-18.0,13.0,1852.8
94.0,-31.0,21.0,9.0,-21.0,8.0,-23.0,9.0,1852.81
74.0,-95.0,20.0,16.0,-1.0,22.0,-2.0,22.0,1852.81
124.0,-64.0,7.0,-15.0,7.0,-14.0,11.0,-18.0,1852.82
94.0,-32.0,5.0,2.0,19.0,2.0,17.0,-5.0,1852.87
22.0,98.0,33.0,12.0,7.0,15.0,9.0,18.0,1852.88
2.0,34.0,32.0,-13.0,-1.0,-12.0,-2.0,-17.0,1852.88
-107.0,81.0,25.0,-7.0,-17.0,-9.0,-17.0,-11.0,1852.89
-87.0,-111.0,26.0,-12.0,-12.0,-10.0,-14.0,-14.0,1852.89
-47.0,17.0,29.0,-15.0,1.0,-18.0,-1.0,-17.0,1852.9
-27.0,81.0,30.0,-9.0,15.0,-9.0,18.0,-17.0,1852.9
-6.0,-96.0,15.0,16.0,7.0,18.0,3.0,25.0,1852.91
-108.0,64.0,9.0,3.0,19.0,1.0,19.0,-3.0,1852.91
94.0,-32.0,5.0,6.0,-18.0,15.0,-18.0,14.0,1852.92
115.0,48.0,7.0,4.0,-15.0,3.0,-20.0,6.0,1852.92
125.0,-48.0,7.0,9.0,1.0,-2.0,-1.0,-4.0,1852.95
-111.0,16.0,9.0,2.0,-1.0,-1.0,-1.0,5.0,1852.96
92.0,-62.0,37.0,10.0,15.0,10.0,15.0,12.0,1852.98
-68.0,-64.0,11.0,3.0,-21.0,3.0,-22.0,2.0,1852.98
94.0,-32.0,5.0,-2.0,13.0,0.0,13.0,-3.0,1852.99
86.0,96.0,5.0,-1.0,18.0,2.0,19.0,0.0,1852.99
125.0,-48.0,7.0,-8.0,9.0,-12.0,7.0,-14.0,1853.0
-111.0,16.0,9.0,-12.0,-15.0,-14.0,-16.0,-12.0,1853.0
-51.0,-48.0,12.0,-11.0,-16.0,-14.0,-13.0,-12.0,1853.01
94.0,-32.0,5.0,-5.0,-13.0,-14.0,-14.0,-10.0,1853.01
-128.0,0.0,8.0,-7.0,11.0,-10.0,11.0,-12.0,1853.02
-98.0,-32.0,9.0,-11.0,1.0,1.0,1.0,-3.0,1853.04
74.0,-95.0,20.0,-3.0,-6.0,2.0,-6.0,1.0,1853.05
94.0,-31.0,21.0,6.0,11.0,1.0,-2.0,-3.0,1853.06
-128.0,0.0,8.0,-8.0,13.0,-19.0,14.0,-14.0,1853.07
94.0,-32.0,5.0,7.0,17.0,6.0,16.0,7.0,1853.08
-61.0,48.0,12.0,10.0,-3.0,15.0,-2.0,18.0,1853.09
116.0,67.0,55.0,-3.0,-17.0,-3.0,-21.0,-1.0,1853.09
-120.0,-125.0,56.0,15.0,5.0,19.0,3.0,23.0,1853.1
94.0,-32.0,5.0,22.0,2.0,25.0,2.0,22.0,1853.1
-128.0,0.0,8.0,9.0,-13.0,10.0,-22.0,13.0,1853.11
94.0,-32.0,5.0,-6.0,-17.0,-4.0,-22.0,-9.0,1853.11
-51.0,-48.0,12.0,-10.0,12.0,-14.0,15.0,-11.0,1853.12
124.0,-64.0,7.0,-14.0,9.0,-24.0,4.0,-28.0,1853.12
98.0,32.0,6.0,-2.0,-2.0,-2.0,-5.0,-2.0,1853.13
-6.0,-96.0,15.0,-1.0,-5.0,3.0,-2.0,-6.0,1853.13
-119.0,-112.0,8.0,-1.0,0.0,-4.0,-4.0,-3.0,1853.14
-119.0,-112.0,8.0,2.0,0.0,-7.0,5.0,-9.0,1853.14
-119.0,-112.0,8.0,-4.0,1.0,2.0,14.0,3.0,1853.15
125.0,-48.0,7.0,-5.0,-6.0,3.0,-1.0,-7.0,1853.16
-111.0,16.0,9.0,2.0,-2.0,-2.0,5.0,-9.0,1853.16
-119.0,-112.0,8.0,6.0,4.0,-5.0,6.0,-7.0,1853.17
-119.0,-112.0,8.0,3.0,12.0,-1.0,1.0,-6.0,1853.17
-119.0,-112.0,8.0,-3.0,-1.0,0.0,7.0,-4.0,1853.18
-10.0,96.0,15.0,6.0,5.0,-4.0,5.0,3.0,1853.18
-128.0,0.0,8.0,5.0,-8.0,-11.0,0.0,-2.0,1853.19
98.0,32.0,6.0,-9.0,2.0,6.0,-20.0,-3.0,1853.19
94.0,-32.0,5.0,-15.0,-20.0,-18.0,-17.0,-19.0,1853.2
-51.0,-48.0,12.0,2.0,1.0,8.0,1.0,-3.0,1853.23
-119.0,-112.0,8.0,11.0,-8.0,-5.0,11.0,0.0,1853.23
-119.0,-112.0,8.0,-4.0,1.0,-5.0,-1.0,0.0,1853.24
-119.0,-112.0,8.0,7.0,-10.0,-1.0,-2.0,-9.0,1853.24
-46.0,32.0,13.0,-2.0,-1.0,-2.0,3.0,-7.0,1853.25
97.0,17.0,22.0,-3.0,4.0,-11.0,7.0,-2.0,1853.26
97.0,17.0,22.0,1.0,-6.0,6.0,3.0,-9.0,1853.26
97.0,17.0,22.0,5.0,-5.0,-8.0,0.0,2.0,1853.27
94.0,-32.0,5.0,22.0,6.0,23.0,7.0,28.0,1853.28
-51.0,-48.0,12.0,16.0,-18.0,14.0,-18.0,16.0,1853.29
-66.0,-32.0,11.0,5.0,-26.0,7.0,-25.0,9.0,1853.29
-46.0,32.0,13.0,22.0,13.0,21.0,9.0,23.0,1853.3
-128.0,1.0,24.0,-25.0,-11.0,-23.0,-11.0,-19.0,1853.3
90.0,-96.0,5.0,4.0,-27.0,3.0,-27.0,3.0,1853.31
-128.0,0.0,8.0,-21.0,7.0,-27.0,11.0,-26.0,1853.31
92.0,-64.0,5.0,6.0,0.0,3.0,0.0,-6.0,1853.32
98.0,32.0,6.0,-4.0,3.0,1.0,6.0,-10.0,1853.32
108.0,-64.0,6.0,0.0,6.0,2.0,-5.0,4.0,1853.34
-10.0,96.0,15.0,1.0,21.0,5.0,23.0,1.0,1853.38
94.0,-32.0,5.0,-2.0,20.0,-3.0,21.0,-1.0,1853.39
124.0,-64.0,7.0,16.0,7.0,21.0,4.0,20.0,1853.39
108.0,-64.0,6.0,-1.0,22.0,-2.0,20.0,-2.0,1853.4
98.0,32.0,6.0,-1.0,-1.0,15.0,-7.0,2.0,1853.4
-126.0,32.0,8.0,-4.0,-1.0,-1.0,-1.0,0.0,1853.41
98.0,32.0,6.0,1.0,-1.0,-6.0,2.0,0.0,1853.41
-87.0,-109.0,58.0,6.0,0.0,-4.0,-3.0,-14.0,1853.42
98.0,32.0,6.0,2.0,-3.0,-1.0,-5.0,7.0,1853.43
98.0,32.0,6.0,0.0,7.0,-5.0,4.0,4.0,1853.43
-67.0,-45.0,59.0,-12.0,1.0,-3.0,-5.0,1.0,1853.44
94.0,-32.0,5.0,-12.0,-7.0,-13.0,-7.0,-18.0,1853.48
-126.0,32.0,8.0,-15.0,11.0,-11.0,10.0,-16.0,1853.49
80.0,0.0,5.0,-1.0,-18.0,0.0,-18.0,3.0,1853.5
-87.0,-109.0,58.0,7.0,-20.0,5.0,-17.0,3.0,1853.5
98.0,32.0,6.0,11.0,-12.0,10.0,-16.0,12.0,1853.51
98.0,32.0,6.0,5.0,17.0,5.0,17.0,4.0,1853.51
-67.0,-45.0,59.0,-15.0,-6.0,-17.0,-4.0,-14.0,1853.52
94.0,-32.0,5.0,12.0,-8.0,20.0,-8.0,19.0,1853.52
-48.0,3.0,61.0,-5.0,-15.0,-12.0,-23.0,-14.0,1853.53
-28.0,67.0,62.0,15.0,-11.0,16.0,-18.0,23.0,1853.53
-98.0,-32.0,9.0,0.0,21.0,1.0,19.0,5.0,1853.54
98.0,32.0,6.0,2.0,-3.0,6.0,-2.0,11.0,1853.54
124.0,-64.0,7.0,3.0,1.0,-1.0,-4.0,0.0,1853.58
124.0,-64.0,7.0,1.0,-14.0,-4.0,-14.0,-5.0,1853.59
-92.0,64.0,10.0,7.0,-5.0,13.0,-5.0,17.0,1853.59
-72.0,-128.0,11.0,-12.0,17.0,-6.0,13.0,-9.0,1853.6
94.0,-32.0,5.0,-8.0,-2.0,-17.0,-5.0,-14.0,1853.6
-79.0,16.0,11.0,0.0,6.0,-2.0,15.0,3.0,1853.61
-99.0,-48.0,9.0,8.0,-19.0,4.0,-17.0,2.0,1853.62
-51.0,-48.0,12.0,5.0,14.0,13.0,13.0,13.0,1853.62
94.0,-32.0,5.0,10.0,0.0,16.0,2.0,17.0,1853.63
94.0,-32.0,5.0,9.0,-13.0,3.0,-15.0,4.0,1853.63
-51.0,-48.0,12.0,-11.0,-4.0,-9.0,-9.0,-22.0,1853.64
