subcarrier_5,subcarrier_9,subcarrier_10,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,timestamp
24.0,22.0,4.0,21.0,21.0,6.0,20.0,6.0,95.6338
-24.0,-22.0,-4.0,-21.0,-21.0,-5.0,-21.0,-6.0,95.7552
-24.0,-22.0,-2.0,-22.0,-21.0,-3.0,-21.0,-4.0,95.8236
-24.0,-22.0,1.0,-22.0,-21.0,0.0,-21.0,-1.0,96.0129
13.0,12.0,-19.0,14.0,13.0,-17.0,13.0,-17.0,96.0604
25.0,23.0,-5.0,23.0,23.0,-3.0,22.0,-3.0,96.2815
-11.0,-10.0,-22.0,-9.0,-9.0,-21.0,-8.0,-21.0,96.4765
13.0,12.0,-17.0,13.0,13.0,-15.0,13.0,-15.0,96.6807
7.0,7.0,-22.0,8.0,7.0,-20.0,8.0,-20.0,96.893
17.0,15.0,16.0,14.0,14.0,16.0,13.0,16.0,97.0415
13.0,12.0,-17.0,13.0,13.0,-15.0,13.0,-15.0,97.3191
14.0,13.0,16.0,12.0,12.0,16.0,11.0,16.0,97.4391
-1.0,0.0,-24.0,1.0,0.0,-22.0,1.0,-22.0,97.4836
22.0,20.0,6.0,20.0,19.0,7.0,18.0,8.0,98.0846
0.0,1.0,-23.0,2.0,2.0,-21.0,2.0,-21.0,98.1511
-16.0,-16.0,16.0,-16.0,-16.0,14.0,-16.0,14.0,98.2713
-12.0,-12.0,-18.0,-11.0,-11.0,-18.0,-10.0,-18.0,98.5778
12.0,11.0,-18.0,12.0,12.0,-16.0,12.0,-15.0,98.7202
-9.0,-9.0,21.0,-9.0,-10.0,20.0,-10.0,19.0,98.7259
-9.0,-8.0,-23.0,-7.0,-7.0,-22.0,-6.0,-21.0,98.7314
20.0,19.0,-13.0,19.0,19.0,-11.0,19.0,-10.0,98.7374
19.0,17.0,-11.0,17.0,17.0,-9.0,17.0,-9.0,98.7432
13.0,12.0,16.0,12.0,11.0,15.0,11.0,16.0,98.7489
-23.0,-21.0,0.0,-21.0,-21.0,0.0,-20.0,-1.0,98.7541
-5.0,-6.0,-23.0,-4.0,-4.0,-22.0,-3.0,-22.0,98.7596
-4.0,-4.0,-23.0,-3.0,-3.0,-21.0,-2.0,-22.0,98.7655
-25.0,-24.0,1.0,-23.0,-23.0,0.0,-22.0,-1.0,98.7714
16.0,16.0,-16.0,16.0,16.0,-15.0,16.0,-14.0,98.7768
24.0,22.0,-2.0,22.0,22.0,-1.0,21.0,-1.0,98.7827
25.0,23.0,0.0,22.0,22.0,1.0,21.0,2.0,98.788
0.0,0.0,-23.0,2.0,2.0,-21.0,1.0,-21.0,98.7931
-3.0,-2.0,-21.0,0.0,0.0,-20.0,0.0,-20.0,98.8902
-8.0,-7.0,24.0,-9.0,-9.0,21.0,-9.0,22.0,99.1183
-8.0,-8.0,19.0,-9.0,-8.0,17.0,-9.0,17.0,99.4207
25.0,23.0,1.0,23.0,22.0,2.0,21.0,3.0,99.5311
-1.0,0.0,-24.0,1.0,0.0,-22.0,1.0,-22.0,99.5555
20.0,18.0,15.0,18.0,18.0,15.0,16.0,15.0,99.6563
2.0,2.0,-21.0,3.0,3.0,-20.0,4.0,-19.0,99.8391
23.0,21.0,-1.0,21.0,21.0,0.0,20.0,1.0,100.012
-21.0,-20.0,-5.0,-19.0,-19.0,-6.0,-18.0,-6.0,100.08
-2.0,-2.0,22.0,-4.0,-4.0,21.0,-4.0,20.0,100.203
11.0,11.0,17.0,10.0,9.0,17.0,8.0,16.0,100.252
-24.0,-22.0,2.0,-22.0,-22.0,1.0,-21.0,1.0,100.373
0.0,0.0,21.0,-1.0,-2.0,20.0,-2.0,19.0,100.414
19.0,18.0,9.0,18.0,17.0,9.0,16.0,8.0,100.515
19.0,17.0,10.0,17.0,16.0,11.0,16.0,11.0,100.679
-18.0,-17.0,14.0,-18.0,-17.0,12.0,-17.0,11.0,100.799
-23.0,-22.0,1.0,-22.0,-22.0,0.0,-21.0,0.0,100.89
17.0,16.0,-14.0,16.0,16.0,-12.0,16.0,-12.0,101.215
-12.0,-11.0,-20.0,-10.0,-10.0,-20.0,-10.0,-20.0,101.511
-17.0,-17.0,14.0,-17.0,-17.0,12.0,-17.0,12.0,101.631
20.0,18.0,8.0,18.0,17.0,8.0,17.0,8.0,101.938
24.0,22.0,-1.0,22.0,22.0,0.0,20.0,0.0,101.943
-17.0,-16.0,-16.0,-14.0,-14.0,-16.0,-13.0,-16.0,102.058
-23.0,-22.0,4.0,-22.0,-22.0,2.0,-21.0,2.0,102.354
-14.0,-14.0,17.0,-14.0,-14.0,16.0,-14.0,16.0,102.588
10.0,8.0,21.0,8.0,7.0,21.0,6.0,21.0,102.78
22.0,20.0,-2.0,21.0,20.0,0.0,20.0,0.0,102.785
-5.0,-5.0,20.0,-6.0,-6.0,19.0,-6.0,19.0,102.994
7.0,6.0,-21.0,8.0,8.0,-20.0,8.0,-19.0,103.128
16.0,15.0,-15.0,16.0,15.0,-14.0,15.0,-13.0,103.197
-23.0,-22.0,5.0,-22.0,-21.0,4.0,-20.0,3.0,103.332
-24.0,-22.0,-3.0,-22.0,-21.0,-4.0,-21.0,-4.0,103.338
22.0,20.0,8.0,19.0,20.0,9.0,18.0,9.0,103.434
-17.0,-16.0,-16.0,-15.0,-15.0,-16.0,-14.0,-16.0,103.611
-24.0,-22.0,-4.0,-22.0,-22.0,-4.0,-21.0,-5.0,103.618
23.0,21.0,-6.0,21.0,21.0,-4.0,20.0,-3.0,103.624
8.0,8.0,-23.0,9.0,9.0,-22.0,9.0,-21.0,103.629
23.0,23.0,9.0,22.0,21.0,9.0,20.0,10.0,103.635
-24.0,-22.0,-5.0,-22.0,-21.0,-6.0,-20.0,-7.0,103.64
-20.0,-18.0,-14.0,-17.0,-17.0,-14.0,-16.0,-15.0,103.646
-23.0,-22.0,6.0,-22.0,-21.0,4.0,-21.0,4.0,103.652
-10.0,-9.0,-22.0,-7.0,-7.0,-20.0,-7.0,-21.0,103.657
19.0,18.0,8.0,18.0,17.0,7.0,16.0,8.0,103.663
