subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_10,subcarrier_12,subcarrier_13,timestamp
-32.0,5.0,-20.0,-4.0,-20.0,-4.0,-5.0,-23.0,2530.84
-127.0,29.0,5.0,-4.0,2.0,2.0,-7.0,-6.0,2530.84
-63.0,30.0,-5.0,13.0,-8.0,12.0,9.0,-1.0,2530.85
-64.0,7.0,-14.0,2.0,-5.0,9.0,6.0,-3.0,2530.86
64.0,10.0,-1.0,2.0,5.0,1.0,-2.0,5.0,2530.89
-128.0,11.0,-1.0,5.0,7.0,2.0,-4.0,8.0,2530.9
-64.0,6.0,-5.0,-8.0,-9.0,-5.0,-7.0,-8.0,2530.9
0.0,8.0,-10.0,-1.0,-8.0,10.0,9.0,0.0,2530.91
-32.0,5.0,-24.0,-7.0,-24.0,-3.0,-5.0,-30.0,2530.92
-127.0,29.0,-12.0,19.0,-18.0,17.0,21.0,-17.0,2530.92
-63.0,30.0,22.0,1.0,22.0,4.0,-1.0,22.0,2530.93
-64.0,7.0,23.0,-11.0,19.0,-9.0,-11.0,23.0,2530.94
64.0,10.0,4.0,22.0,6.0,27.0,24.0,7.0,2530.94
-128.0,11.0,-20.0,-13.0,-20.0,-11.0,-20.0,-23.0,2530.95
-64.0,6.0,7.0,-20.0,6.0,-28.0,-26.0,7.0,2530.95
0.0,8.0,9.0,-22.0,5.0,-26.0,-22.0,6.0,2530.96
96.0,5.0,-13.0,-18.0,-13.0,-19.0,-22.0,-12.0,2530.96
-32.0,5.0,15.0,-12.0,23.0,-11.0,-8.0,22.0,2530.97
32.0,6.0,-3.0,6.0,14.0,0.0,0.0,16.0,2530.97
32.0,6.0,-13.0,9.0,-11.0,5.0,16.0,0.0,2530.98
-128.0,7.0,-8.0,-10.0,-2.0,-3.0,1.0,-13.0,2530.98
-64.0,8.0,7.0,6.0,9.0,3.0,-9.0,6.0,2530.99
-128.0,7.0,-11.0,-1.0,-11.0,9.0,10.0,-9.0,2531.0
-64.0,8.0,-9.0,1.0,-7.0,8.0,7.0,-7.0,2531.0
-79.0,20.0,-19.0,-2.0,-22.0,-1.0,-4.0,-26.0,2531.01
-15.0,21.0,-18.0,3.0,-18.0,2.0,3.0,-19.0,2531.01
-32.0,5.0,-5.0,-16.0,-5.0,-18.0,-21.0,-5.0,2531.02
32.0,6.0,3.0,-3.0,-5.0,1.0,4.0,-12.0,2531.02
32.0,6.0,-10.0,-7.0,-4.0,2.0,9.0,-9.0,2531.03
32.0,6.0,-4.0,8.0,-4.0,4.0,7.0,10.0,2531.08
32.0,6.0,3.0,5.0,1.0,0.0,-6.0,7.0,2531.09
48.0,7.0,22.0,-7.0,20.0,-10.0,-10.0,28.0,2531.1
32.0,6.0,-17.0,-8.0,-15.0,-5.0,-7.0,-20.0,2531.1
32.0,6.0,19.0,6.0,18.0,-6.0,9.0,26.0,2531.11
-32.0,5.0,-52.0,26.0,-20.0,69.0,59.0,-28.0,2531.11
-127.0,16.0,26.0,33.0,6.0,35.0,55.0,-8.0,2531.12
-63.0,17.0,-46.0,-25.0,-55.0,-12.0,-28.0,-47.0,2531.12
-48.0,12.0,37.0,-46.0,38.0,-36.0,-34.0,43.0,2531.13
-32.0,5.0,48.0,-14.0,35.0,-37.0,-12.0,26.0,2531.13
-32.0,5.0,-13.0,-61.0,-4.0,-37.0,-61.0,12.0,2531.14
-32.0,5.0,-56.0,-31.0,-42.0,-42.0,-39.0,-44.0,2531.15
32.0,6.0,-9.0,-2.0,-7.0,2.0,3.0,-2.0,2531.15
64.0,10.0,-13.0,1.0,-15.0,-8.0,11.0,-18.0,2531.2
-128.0,11.0,31.0,-8.0,18.0,-30.0,-13.0,45.0,2531.2
0.0,8.0,36.0,44.0,50.0,21.0,37.0,67.0,2531.21
-32.0,5.0,42.0,-26.0,55.0,-43.0,-41.0,35.0,2531.22
0.0,8.0,24.0,-61.0,23.0,-51.0,-62.0,14.0,2531.22
-48.0,7.0,-13.0,-67.0,-27.0,-36.0,-46.0,-55.0,2531.23
16.0,9.0,33.0,-30.0,42.0,-31.0,-32.0,46.0,2531.23
-64.0,7.0,7.0,-2.0,6.0,-5.0,-14.0,8.0,2531.24
32.0,6.0,2.0,8.0,0.0,7.0,-10.0,12.0,2531.24
32.0,6.0,-8.0,0.0,-10.0,10.0,15.0,-5.0,2531.25
-64.0,7.0,-12.0,6.0,-5.0,7.0,13.0,2.0,2531.27
-32.0,5.0,10.0,18.0,27.0,17.0,13.0,20.0,2531.3
-32.0,5.0,11.0,-49.0,-15.0,-50.0,-21.0,42.0,2531.31
-64.0,7.0,-27.0,-61.0,-34.0,-34.0,-3.0,-33.0,2531.31
96.0,15.0,37.0,-7.0,35.0,-33.0,-24.0,47.0,2531.32
-32.0,14.0,46.0,39.0,48.0,28.0,2.0,54.0,2531.32
33.0,16.0,42.0,43.0,13.0,31.0,22.0,57.0,2531.33
32.0,6.0,2.0,-5.0,2.0,-2.0,-8.0,-14.0,2531.34
80.0,14.0,-13.0,2.0,-20.0,10.0,6.0,0.0,2531.35
16.0,13.0,-9.0,-1.0,3.0,-2.0,4.0,4.0,2531.35
-79.0,31.0,23.0,-11.0,18.0,-14.0,-15.0,24.0,2531.41
80.0,14.0,-42.0,-11.0,-44.0,-24.0,-21.0,-50.0,2531.41
-32.0,5.0,49.0,-22.0,45.0,-12.0,4.0,34.0,2531.42
-32.0,5.0,-10.0,-54.0,-3.0,-34.0,-43.0,2.0,2531.42
-96.0,12.0,-27.0,-50.0,-2.0,-49.0,-28.0,-25.0,2531.43
-16.0,15.0,4.0,7.0,9.0,-6.0,-9.0,7.0,2531.43
-64.0,10.0,-1.0,-4.0,9.0,-8.0,-11.0,5.0,2531.44
96.0,5.0,13.0,13.0,11.0,4.0,6.0,17.0,2531.51
65.0,17.0,-5.0,29.0,-24.0,34.0,55.0,4.0,2531.51
-64.0,7.0,8.0,-3.0,7.0,-1.0,-18.0,10.0,2531.56
32.0,6.0,12.0,3.0,10.0,-14.0,-16.0,5.0,2531.58
0.0,8.0,-12.0,1.0,-3.0,6.0,8.0,-5.0,2531.59
80.0,14.0,8.0,2.0,2.0,-5.0,-2.0,4.0,2531.6
16.0,13.0,4.0,13.0,1.0,-4.0,2.0,9.0,2531.6
97.0,23.0,-21.0,-4.0,-17.0,6.0,20.0,-12.0,2531.62
-64.0,7.0,-22.0,10.0,-24.0,6.0,11.0,-26.0,2531.64
0.0,8.0,-5.0,-23.0,-7.0,-26.0,-28.0,0.0,2531.64
-128.0,7.0,-17.0,-13.0,-20.0,-10.0,-12.0,-22.0,2531.65
32.0,6.0,-3.0,-22.0,-3.0,-21.0,-30.0,0.0,2531.65
32.0,8.0,-5.0,-5.0,2.0,1.0,-8.0,-10.0,2531.68
-32.0,15.0,-8.0,-7.0,2.0,3.0,3.0,-1.0,2531.7
96.0,8.0,1.0,-9.0,-3.0,0.0,-1.0,-10.0,2531.7
-96.0,9.0,3.0,-3.0,-7.0,-2.0,2.0,-9.0,2531.71
-96.0,14.0,21.0,-16.0,13.0,-3.0,-11.0,10.0,2531.72
-32.0,15.0,46.0,-9.0,22.0,-24.0,-30.0,25.0,2531.72
-127.0,20.0,-19.0,-21.0,-18.0,-14.0,-19.0,-14.0,2531.73
-63.0,21.0,17.0,3.0,14.0,11.0,13.0,16.0,2531.73
96.0,8.0,-4.0,-23.0,-3.0,-19.0,-19.0,0.0,2531.74
-96.0,9.0,-6.0,-22.0,-3.0,-21.0,-24.0,1.0,2531.74
32.0,6.0,7.0,-7.0,2.0,-4.0,-13.0,0.0,2531.8
32.0,6.0,-3.0,-7.0,-2.0,-4.0,-2.0,-7.0,2531.87
17.0,29.0,-12.0,9.0,-9.0,5.0,17.0,1.0,2531.88
34.0,32.0,-7.0,14.0,-13.0,19.0,11.0,-13.0,2531.92
98.0,33.0,-18.0,-13.0,-17.0,-14.0,-14.0,-24.0,2531.92
1.0,27.0,10.0,24.0,13.0,21.0,17.0,11.0,2531.93
65.0,28.0,8.0,21.0,7.0,20.0,21.0,9.0,2531.94
-15.0,20.0,-9.0,-5.0,-6.0,-1.0,-5.0,-3.0,2531.98
-47.0,29.0,-1.0,8.0,7.0,-6.0,-2.0,8.0,2531.99
32.0,6.0,-14.0,2.0,-3.0,1.0,6.0,13.0,2532.0
32.0,6.0,12.0,-4.0,7.0,-7.0,-9.0,-10.0,2532.0
0.0,8.0,-11.0,6.0,0.0,12.0,11.0,1.0,2532.01
-15.0,20.0,8.0,-17.0,10.0,-20.0,-17.0,12.0,2532.02
-111.0,28.0,-11.0,18.0,-15.0,17.0,15.0,-17.0,2532.03
-47.0,29.0,-3.0,26.0,-1.0,18.0,19.0,-7.0,2532.03
-32.0,5.0,-24.0,-4.0,-22.0,5.0,-3.0,-22.0,2532.04
-32.0,5.0,-12.0,21.0,-14.0,17.0,21.0,-15.0,2532.04
0.0,8.0,20.0,8.0,20.0,11.0,14.0,21.0,2532.05
32.0,6.0,14.0,0.0,12.0,-8.0,-19.0,0.0,2532.07
32.0,6.0,-8.0,6.0,-9.0,7.0,2.0,-8.0,2532.07
32.0,6.0,4.0,-9.0,4.0,2.0,3.0,-16.0,2532.08
-111.0,29.0,-14.0,-6.0,-20.0,-7.0,-14.0,-13.0,2532.12
-47.0,30.0,22.0,62.0,16.0,58.0,27.0,-7.0,2532.13
-32.0,1.0,9.0,18.0,6.0,20.0,19.0,12.0,2532.14
0.0,8.0,8.0,-3.0,7.0,-5.0,-19.0,-2.0,2532.15
16.0,9.0,8.0,-9.0,6.0,-7.0,-14.0,7.0,2532.16
-48.0,12.0,-4.0,-16.0,4.0,-10.0,-6.0,-6.0,2532.16
-32.0,9.0,-10.0,-5.0,-9.0,2.0,4.0,-14.0,2532.21
-32.0,5.0,20.0,-15.0,19.0,-12.0,-11.0,21.0,2532.24
-32.0,9.0,7.0,-7.0,4.0,-6.0,-11.0,-5.0,2532.25
32.0,6.0,-11.0,1.0,-5.0,5.0,12.0,-7.0,2532.26
96.0,6.0,-1.0,-4.0,-8.0,-1.0,-8.0,-6.0,2532.27
-48.0,12.0,5.0,-8.0,10.0,-8.0,-12.0,-16.0,2532.29
-111.0,20.0,5.0,0.0,0.0,-4.0,-8.0,6.0,2532.29
-47.0,21.0,-6.0,4.0,-8.0,12.0,5.0,11.0,2532.3
-32.0,9.0,19.0,14.0,4.0,14.0,21.0,-1.0,2532.33
-32.0,5.0,-19.0,-26.0,-37.0,-42.0,-3.0,-16.0,2532.33
96.0,6.0,-32.0,-15.0,-63.0,-40.0,-13.0,-31.0,2532.34
-48.0,12.0,-10.0,14.0,-12.0,30.0,-7.0,-44.0,2532.34
64.0,9.0,-14.0,-2.0,3.0,4.0,1.0,0.0,2532.35
-96.0,5.0,-8.0,7.0,-7.0,9.0,5.0,-2.0,2532.4
-96.0,5.0,-9.0,2.0,-8.0,6.0,6.0,-6.0,2532.41
64.0,9.0,2.0,-13.0,15.0,-11.0,-6.0,15.0,2532.43
-128.0,10.0,-43.0,-45.0,-61.0,24.0,9.0,-23.0,2532.43
32.0,8.0,-21.0,19.0,-40.0,13.0,7.0,-35.0,2532.44
96.0,5.0,3.0,-62.0,25.0,-56.0,-13.0,32.0,2532.44
96.0,5.0,54.0,15.0,38.0,-7.0,-33.0,26.0,2532.45
96.0,5.0,-13.0,48.0,-7.0,39.0,59.0,-19.0,2532.46
32.0,8.0,-12.0,-1.0,-8.0,4.0,3.0,-9.0,2532.46
-32.0,9.0,8.0,-15.0,-4.0,-5.0,2.0,-11.0,2532.5
32.0,11.0,8.0,1.0,14.0,-2.0,-11.0,5.0,2532.5
97.0,25.0,-16.0,6.0,-7.0,7.0,11.0,-1.0,2532.51
32.0,8.0,-1.0,-22.0,-2.0,-25.0,-21.0,-11.0,2532.53
-16.0,15.0,9.0,17.0,5.0,18.0,21.0,9.0,2532.54
-32.0,5.0,67.0,28.0,43.0,25.0,20.0,49.0,2532.54
33.0,24.0,12.0,-4.0,7.0,-10.0,-10.0,3.0,2532.61
-32.0,9.0,2.0,8.0,5.0,2.0,1.0,8.0,2532.61
0.0,8.0,4.0,3.0,4.0,-3.0,-5.0,5.0,2532.66
0.0,8.0,8.0,3.0,7.0,-5.0,-5.0,10.0,2532.72
65.0,30.0,-19.0,2.0,-39.0,3.0,-8.0,-16.0,2532.74
-127.0,31.0,37.0,35.0,3.0,32.0,65.0,27.0,2532.74
-32.0,5.0,32.0,15.0,2.0,56.0,66.0,28.0,2532.75
0.0,8.0,38.0,35.0,31.0,4.0,33.0,28.0,2532.75
-32.0,5.0,29.0,-2.0,66.0,-7.0,11.0,29.0,2532.76
81.0,25.0,7.0,-52.0,10.0,-47.0,-54.0,7.0,2532.76
-111.0,26.0,10.0,-29.0,12.0,-25.0,-22.0,14.0,2532.77
0.0,8.0,1.0,-23.0,-1.0,-27.0,-30.0,3.0,2532.77
96.0,8.0,-18.0,-20.0,-22.0,-16.0,-22.0,-18.0,2532.78
-96.0,9.0,-19.0,-13.0,-18.0,-17.0,-22.0,-21.0,2532.79
32.0,6.0,-3.0,5.0,-8.0,3.0,15.0,-6.0,2532.79
32.0,6.0,11.0,-3.0,3.0,-7.0,-10.0,14.0,2532.86
-95.0,20.0,-4.0,-18.0,-2.0,-4.0,-3.0,3.0,2532.88
-96.0,15.0,0.0,14.0,1.0,5.0,7.0,5.0,2532.92
-95.0,20.0,-18.0,39.0,-14.0,39.0,26.0,-31.0,2532.95
-31.0,21.0,0.0,-35.0,-29.0,-53.0,-45.0,-5.0,2532.96
-96.0,15.0,50.0,-12.0,51.0,-48.0,-18.0,62.0,2532.96
32.0,6.0,-3.0,6.0,1.0,2.0,0.0,6.0,2532.97
-48.0,12.0,-1.0,3.0,-2.0,9.0,11.0,2.0,2533.03
1.0,17.0,-2.0,27.0,1.0,28.0,28.0,-6.0,2533.04
-111.0,27.0,-8.0,24.0,-5.0,24.0,21.0,-11.0,2533.05
-47.0,28.0,17.0,-9.0,24.0,-9.0,-6.0,24.0,2533.06
-48.0,12.0,-17.0,19.0,-19.0,21.0,23.0,-21.0,2533.06
-128.0,12.0,5.0,8.0,9.0,11.0,-4.0,15.0,2533.11
16.0,9.0,-12.0,-7.0,-15.0,1.0,5.0,-14.0,2533.11
-48.0,12.0,-3.0,-11.0,-3.0,-19.0,6.0,-5.0,2533.12
32.0,8.0,-4.0,5.0,-5.0,4.0,11.0,-2.0,2533.13
64.0,11.0,17.0,-19.0,16.0,-18.0,-17.0,27.0,2533.15
-128.0,12.0,26.0,2.0,26.0,4.0,6.0,23.0,2533.15
-48.0,7.0,53.0,4.0,62.0,-3.0,7.0,41.0,2533.16
16.0,9.0,5.0,48.0,16.0,65.0,58.0,18.0,2533.16
-48.0,12.0,-25.0,55.0,-15.0,43.0,41.0,-43.0,2533.17
32.0,8.0,-25.0,49.0,-33.0,45.0,48.0,-23.0,2533.17
-64.0,7.0,3.0,-25.0,0.0,-25.0,-29.0,2.0,2533.18
-32.0,15.0,-7.0,-7.0,-13.0,-7.0,0.0,-10.0,2533.21
32.0,6.0,-4.0,-9.0,-2.0,-3.0,-12.0,-11.0,2533.22
113.0,20.0,-5.0,7.0,-9.0,1.0,2.0,3.0,2533.29
-79.0,21.0,11.0,7.0,-1.0,-11.0,-8.0,10.0,2533.3
32.0,6.0,10.0,-23.0,-5.0,-13.0,-18.0,6.0,2533.31
-48.0,12.0,-2.0,-8.0,-4.0,-3.0,0.0,-8.0,2533.33
-64.0,15.0,-4.0,-19.0,2.0,-19.0,-26.0,-1.0,2533.35
-32.0,9.0,0.0,7.0,5.0,4.0,2.0,13.0,2533.4
-96.0,12.0,-15.0,14.0,-2.0,10.0,11.0,3.0,2533.41
32.0,6.0,9.0,4.0,10.0,-7.0,-10.0,8.0,2533.42
-48.0,12.0,11.0,-10.0,11.0,-6.0,-19.0,4.0,2533.43
-32.0,9.0,8.0,-1.0,19.0,-15.0,-12.0,2.0,2533.44
-48.0,12.0,15.0,21.0,14.0,19.0,17.0,17.0,2533.45
-32.0,9.0,14.0,18.0,20.0,20.0,22.0,12.0,2533.46
-32.0,9.0,-14.0,14.0,-16.0,18.0,24.0,-19.0,2533.46
-16.0,15.0,-12.0,-26.0,-14.0,-21.0,-26.0,-10.0,2533.47
-95.0,20.0,-15.0,11.0,-9.0,14.0,9.0,-3.0,2533.48
-31.0,21.0,-4.0,5.0,0.0,3.0,0.0,-10.0,2533.49
-47.0,25.0,-4.0,-5.0,-4.0,2.0,5.0,-12.0,2533.49
-48.0,12.0,-4.0,10.0,-2.0,7.0,8.0,5.0,2533.5
32.0,6.0,-2.0,-3.0,-5.0,10.0,14.0,6.0,2533.53
65.0,17.0,0.0,21.0,1.0,21.0,23.0,0.0,2533.56
32.0,6.0,8.0,-22.0,9.0,-22.0,-26.0,11.0,2533.56
-32.0,5.0,4.0,17.0,3.0,20.0,24.0,-3.0,2533.57
-32.0,5.0,22.0,1.0,24.0,5.0,0.0,24.0,2533.57
-32.0,9.0,10.0,-19.0,12.0,-19.0,-18.0,14.0,2533.58
-32.0,5.0,-15.0,-13.0,-10.0,-7.0,-20.0,-15.0,2533.66
-48.0,12.0,-42.0,29.0,-58.0,21.0,20.0,-44.0,2533.66
64.0,9.0,-45.0,9.0,-37.0,20.0,-19.0,-54.0,2533.67
-32.0,5.0,10.0,19.0,15.0,18.0,23.0,15.0,2533.76
32.0,6.0,9.0,1.0,6.0,0.0,-1.0,13.0,2533.8
-96.0,5.0,-7.0,3.0,-5.0,3.0,8.0,-8.0,2533.84
-32.0,11.0,-18.0,3.0,-12.0,5.0,12.0,-3.0,2533.87
32.0,13.0,-6.0,4.0,4.0,9.0,4.0,9.0,2533.88
0.0,8.0,11.0,-4.0,7.0,-7.0,-12.0,9.0,2533.88
-128.0,7.0,5.0,2.0,8.0,-13.0,-17.0,5.0,2533.89
32.0,8.0,-11.0,14.0,-12.0,7.0,4.0,-5.0,2533.89
96.0,15.0,-5.0,12.0,-5.0,13.0,11.0,4.0,2533.92
96.0,15.0,15.0,-3.0,2.0,-11.0,-16.0,2.0,2533.92
-96.0,15.0,5.0,-1.0,6.0,-7.0,-12.0,13.0,2533.93
32.0,6.0,-11.0,9.0,-4.0,8.0,11.0,4.0,2533.94
32.0,6.0,4.0,-12.0,-15.0,0.0,-2.0,-7.0,2533.95
32.0,8.0,15.0,-14.0,16.0,-15.0,-12.0,16.0,2533.97
96.0,15.0,-7.0,16.0,-7.0,16.0,19.0,-11.0,2533.97
96.0,15.0,-20.0,10.0,-17.0,14.0,11.0,-24.0,2533.98
-96.0,15.0,-18.0,-3.0,-22.0,-1.0,2.0,-20.0,2533.98
-32.0,5.0,-1.0,-22.0,-1.0,-23.0,-25.0,-1.0,2533.99
-32.0,5.0,-29.0,-36.0,-26.0,-40.0,-27.0,-30.0,2533.99
-32.0,9.0,-16.0,10.0,-22.0,8.0,7.0,-35.0,2534.0
32.0,8.0,16.0,-51.0,-11.0,-36.0,-53.0,-9.0,2534.0
-128.0,11.0,-1.0,-8.0,-5.0,-2.0,-12.0,-12.0,2534.06
-48.0,12.0,20.0,-31.0,4.0,-49.0,-54.0,24.0,2534.07
-32.0,9.0,25.0,-6.0,41.0,-8.0,-6.0,43.0,2534.07
-79.0,24.0,-12.0,16.0,-43.0,37.0,49.0,17.0,2534.08
-64.0,7.0,-31.0,-55.0,-28.0,-27.0,-52.0,-27.0,2534.08
-64.0,6.0,34.0,-21.0,35.0,-30.0,-20.0,44.0,2534.09
0.0,8.0,6.0,-19.0,-1.0,-22.0,-23.0,2.0,2534.1
-32.0,5.0,-33.0,-17.0,-45.0,-18.0,-38.0,-46.0,2534.1
48.0,7.0,-49.0,11.0,-26.0,1.0,25.0,-46.0,2534.11
-32.0,5.0,28.0,21.0,28.0,39.0,20.0,51.0,2534.11
64.0,10.0,22.0,-7.0,18.0,-9.0,-7.0,23.0,2534.12
-32.0,9.0,5.0,-11.0,-1.0,-13.0,-6.0,-8.0,2534.13
-64.0,7.0,6.0,8.0,11.0,5.0,-3.0,8.0,2534.14
-48.0,12.0,0.0,-5.0,-9.0,-4.0,3.0,-8.0,2534.15
0.0,5.0,-15.0,14.0,-15.0,5.0,14.0,-22.0,2534.17
0.0,8.0,-30.0,-25.0,-41.0,-37.0,-21.0,-72.0,2534.17
64.0,11.0,8.0,9.0,9.0,3.0,4.0,3.0,2534.22
-128.0,12.0,7.0,-3.0,-13.0,-2.0,7.0,0.0,2534.23
-32.0,5.0,15.0,6.0,17.0,7.0,8.0,23.0,2534.27
-32.0,5.0,13.0,-15.0,15.0,-19.0,-21.0,15.0,2534.28
-128.0,12.0,-1.0,-20.0,2.0,-22.0,-20.0,1.0,2534.28
0.0,8.0,3.0,-17.0,0.0,-18.0,-24.0,4.0,2534.29
96.0,11.0,12.0,14.0,17.0,2.0,12.0,21.0,2534.38
32.0,10.0,-5.0,7.0,-6.0,6.0,8.0,-3.0,2534.38
17.0,24.0,-3.0,10.0,3.0,8.0,7.0,11.0,2534.4
-32.0,9.0,-6.0,10.0,-7.0,9.0,9.0,3.0,2534.42
-16.0,7.0,0.0,-6.0,0.0,-4.0,-10.0,-15.0,2534.45
-48.0,9.0,-10.0,-11.0,-7.0,5.0,-5.0,-9.0,2534.45
-96.0,5.0,6.0,0.0,7.0,-3.0,-7.0,7.0,2534.46
-94.0,37.0,8.0,0.0,6.0,-2.0,-7.0,8.0,2534.46
16.0,9.0,16.0,-19.0,2.0,-19.0,-10.0,-3.0,2534.47
-112.0,8.0,13.0,5.0,9.0,0.0,15.0,16.0,2534.48
-16.0,7.0,-59.0,17.0,-47.0,12.0,14.0,-53.0,2534.48
-48.0,9.0,-8.0,19.0,-8.0,19.0,22.0,-3.0,2534.49
-80.0,6.0,-38.0,-37.0,-42.0,-33.0,-18.0,-43.0,2534.5
96.0,5.0,-35.0,-24.0,-41.0,-9.0,-35.0,-38.0,2534.5
-32.0,9.0,6.0,-13.0,-1.0,-23.0,-23.0,8.0,2534.51
-94.0,37.0,-5.0,13.0,-4.0,16.0,15.0,4.0,2534.51
-30.0,38.0,19.0,41.0,10.0,47.0,46.0,8.0,2534.52
-48.0,7.0,15.0,35.0,31.0,41.0,49.0,31.0,2534.52
16.0,9.0,-37.0,13.0,-45.0,13.0,18.0,-48.0,2534.53
32.0,6.0,4.0,1.0,1.0,-6.0,-9.0,4.0,2534.54
112.0,15.0,-3.0,8.0,-6.0,5.0,5.0,4.0,2534.57
-79.0,16.0,-12.0,-5.0,-3.0,-1.0,7.0,-8.0,2534.57
32.0,6.0,9.0,1.0,20.0,0.0,-14.0,21.0,2534.58
112.0,15.0,-29.0,29.0,-49.0,59.0,46.0,-40.0,2534.58
-79.0,16.0,-2.0,25.0,52.0,30.0,25.0,36.0,2534.59
-30.0,45.0,10.0,3.0,9.0,-8.0,-1.0,5.0,2534.64
64.0,10.0,11.0,-1.0,6.0,-4.0,-8.0,-3.0,2534.66
-128.0,11.0,2.0,-5.0,9.0,-9.0,-3.0,7.0,2534.67
-128.0,11.0,-17.0,-15.0,-20.0,-18.0,-15.0,-20.0,2534.68
-32.0,5.0,9.0,-18.0,11.0,-19.0,-22.0,11.0,2534.69
-128.0,7.0,-5.0,-26.0,-4.0,-25.0,-26.0,-8.0,2534.69
32.0,6.0,4.0,6.0,3.0,3.0,7.0,14.0,2534.73
-96.0,8.0,0.0,2.0,6.0,-1.0,1.0,13.0,2534.74
-32.0,9.0,-6.0,-2.0,-13.0,4.0,-4.0,-13.0,2534.74
32.0,6.0,13.0,-1.0,14.0,-9.0,-15.0,-6.0,2534.75
32.0,6.0,-8.0,1.0,-12.0,13.0,2.0,-8.0,2534.75
0.0,8.0,-16.0,-2.0,-15.0,-2.0,7.0,-12.0,2534.76
32.0,6.0,2.0,9.0,10.0,0.0,0.0,12.0,2534.76
32.0,6.0,-1.0,6.0,5.0,4.0,-8.0,8.0,2534.77
-96.0,8.0,14.0,7.0,25.0,4.0,6.0,26.0,2534.78
-32.0,9.0,-62.0,7.0,-26.0,2.0,19.0,-44.0,2534.79
-32.0,5.0,27.0,-65.0,40.0,-80.0,-50.0,23.0,2534.79
-32.0,5.0,-38.0,-15.0,-34.0,-11.0,-33.0,-49.0,2534.8
0.0,8.0,-5.0,42.0,-33.0,34.0,32.0,-36.0,2534.81
-32.0,5.0,-23.0,41.0,-45.0,26.0,83.0,-25.0,2534.81
-32.0,5.0,51.0,16.0,11.0,10.0,43.0,72.0,2534.82
-63.0,23.0,53.0,-26.0,53.0,-22.0,-39.0,21.0,2534.82
-64.0,6.0,-58.0,-14.0,-28.0,-54.0,-39.0,-64.0,2534.83
-32.0,9.0,-15.0,-54.0,-25.0,-56.0,-36.0,-30.0,2534.83
-32.0,1.0,-18.0,8.0,-19.0,10.0,15.0,-22.0,2534.84
32.0,6.0,21.0,-2.0,10.0,-10.0,-10.0,11.0,2534.85
-32.0,5.0,-26.0,-7.0,-15.0,3.0,2.0,-31.0,2534.89
-32.0,5.0,-16.0,51.0,-16.0,58.0,53.0,-36.0,2534.89
-32.0,5.0,18.0,53.0,-1.0,53.0,57.0,-10.0,2534.9
-32.0,5.0,42.0,20.0,51.0,17.0,4.0,52.0,2534.9
-48.0,12.0,1.0,-51.0,34.0,-53.0,-38.0,34.0,2534.91
-32.0,5.0,1.0,-46.0,49.0,-12.0,-23.0,41.0,2534.91
32.0,6.0,-13.0,14.0,0.0,2.0,9.0,4.0,2534.92
-111.0,20.0,-4.0,3.0,-1.0,8.0,16.0,0.0,2534.93
32.0,6.0,9.0,-11.0,9.0,-14.0,-14.0,-4.0,2534.93
-96.0,15.0,-4.0,-8.0,-1.0,1.0,-1.0,-9.0,2534.94
-32.0,9.0,-15.0,-2.0,-15.0,-1.0,8.0,-5.0,2534.94
