subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_10,timestamp
-32.0,5.0,23.0,-1.0,24.0,1.0,21.0,25.0,2040.38
-32.0,5.0,9.0,18.0,9.0,21.0,12.0,8.0,2040.39
-32.0,5.0,-14.0,18.0,-14.0,21.0,-14.0,-15.0,2040.4
-32.0,5.0,-27.0,-2.0,-25.0,3.0,-27.0,-27.0,2040.4
0.0,8.0,-17.0,-12.0,-20.0,-16.0,-21.0,-19.0,2040.41
-64.0,7.0,-1.0,-26.0,0.0,-27.0,1.0,0.0,2040.41
-112.0,13.0,-24.0,2.0,-26.0,3.0,-25.0,-27.0,2040.42
32.0,6.0,-10.0,2.0,-5.0,-3.0,3.0,9.0,2040.42
32.0,6.0,-3.0,-3.0,1.0,2.0,-3.0,-14.0,2040.43
80.0,8.0,-7.0,2.0,-7.0,-2.0,-4.0,-4.0,2040.43
-112.0,9.0,0.0,1.0,-6.0,-1.0,-9.0,-9.0,2040.45
0.0,5.0,25.0,9.0,27.0,10.0,26.0,33.0,2040.45
-64.0,6.0,24.0,-11.0,25.0,-12.0,25.0,25.0,2040.48
-32.0,5.0,25.0,-16.0,24.0,-16.0,27.0,25.0,2040.48
0.0,8.0,28.0,1.0,28.0,3.0,30.0,26.0,2040.49
-32.0,5.0,11.0,24.0,15.0,24.0,12.0,12.0,2040.49
-32.0,5.0,-9.0,27.0,-6.0,30.0,-12.0,-8.0,2040.5
80.0,8.0,-27.0,13.0,-29.0,14.0,-28.0,-28.0,2040.5
-15.0,23.0,-5.0,25.0,-5.0,24.0,-8.0,-9.0,2040.51
49.0,25.0,31.0,-4.0,29.0,-3.0,32.0,31.0,2040.51
32.0,6.0,2.0,3.0,-10.0,-3.0,4.0,8.0,2040.52
-32.0,5.0,32.0,-8.0,24.0,-4.0,30.0,30.0,2040.52
-32.0,5.0,56.0,46.0,45.0,57.0,50.0,57.0,2040.58
-32.0,5.0,-4.0,25.0,-7.0,30.0,-8.0,-8.0,2040.58
-32.0,5.0,-31.0,10.0,-31.0,3.0,-32.0,-33.0,2040.59
32.0,6.0,-28.0,-6.0,-26.0,-12.0,-27.0,-28.0,2040.59
32.0,6.0,9.0,24.0,10.0,26.0,9.0,8.0,2040.6
32.0,6.0,2.0,-24.0,0.0,-27.0,3.0,4.0,2040.61
32.0,6.0,-20.0,16.0,-20.0,19.0,-20.0,-21.0,2040.61
-32.0,9.0,25.0,0.0,29.0,0.0,25.0,28.0,2040.62
32.0,8.0,-5.0,-29.0,-5.0,-29.0,-4.0,-4.0,2040.62
32.0,6.0,3.0,1.0,3.0,3.0,-13.0,-11.0,2040.63
48.0,10.0,9.0,1.0,-3.0,5.0,-4.0,-6.0,2040.63
-32.0,9.0,-12.0,-21.0,-13.0,-26.0,-20.0,-15.0,2040.64
-47.0,21.0,-73.0,-19.0,-80.0,-20.0,-71.0,-78.0,2040.68
0.0,8.0,5.0,28.0,6.0,28.0,8.0,6.0,2040.69
-64.0,6.0,-18.0,20.0,-18.0,25.0,-19.0,-17.0,2040.69
-64.0,6.0,6.0,28.0,4.0,29.0,3.0,2.0,2040.7
48.0,10.0,5.0,29.0,3.0,29.0,4.0,4.0,2040.7
-32.0,5.0,31.0,-50.0,49.0,-83.0,33.0,43.0,2040.71
-32.0,5.0,75.0,8.0,73.0,5.0,85.0,70.0,2040.71
-111.0,19.0,46.0,73.0,36.0,57.0,41.0,41.0,2040.72
-47.0,20.0,-61.0,41.0,-62.0,36.0,-72.0,-80.0,2040.72
32.0,6.0,-9.0,-6.0,-6.0,-7.0,-11.0,-4.0,2040.73
0.0,13.0,21.0,6.0,25.0,7.0,25.0,22.0,2040.76
64.0,14.0,-56.0,12.0,-59.0,7.0,-68.0,-81.0,2040.78
0.0,5.0,-18.0,-21.0,-19.0,-20.0,-17.0,-19.0,2040.79
32.0,6.0,1.0,5.0,-3.0,-2.0,2.0,-5.0,2040.79
-112.0,13.0,15.0,4.0,1.0,5.0,3.0,-4.0,2040.8
-112.0,13.0,9.0,-4.0,0.0,0.0,7.0,1.0,2040.84
-128.0,7.0,10.0,20.0,11.0,15.0,13.0,24.0,2040.84
32.0,6.0,7.0,-6.0,9.0,-3.0,10.0,11.0,2040.89
-32.0,5.0,20.0,8.0,22.0,10.0,25.0,28.0,2040.97
-63.0,16.0,2.0,26.0,0.0,28.0,1.0,0.0,2040.99
-32.0,5.0,-13.0,-22.0,-6.0,-27.0,-14.0,-12.0,2040.99
-112.0,13.0,3.0,-23.0,4.0,-19.0,4.0,7.0,2041.0
-112.0,13.0,-21.0,-9.0,-21.0,-8.0,-26.0,-17.0,2041.0
-112.0,13.0,-2.0,25.0,-7.0,26.0,-7.0,-6.0,2041.01
-32.0,5.0,23.0,-3.0,23.0,-5.0,23.0,22.0,2041.01
-32.0,5.0,15.0,16.0,18.0,19.0,18.0,15.0,2041.02
-95.0,20.0,3.0,24.0,1.0,23.0,5.0,2.0,2041.03
-31.0,21.0,13.0,-56.0,8.0,-71.0,20.0,37.0,2041.03
-112.0,11.0,-7.0,0.0,0.0,-1.0,-12.0,-3.0,2041.04
96.0,8.0,7.0,29.0,7.0,33.0,10.0,10.0,2041.08
-96.0,9.0,9.0,50.0,11.0,73.0,2.0,28.0,2041.09
-32.0,9.0,-52.0,35.0,-66.0,29.0,-73.0,-63.0,2041.1
-64.0,7.0,48.0,20.0,79.0,8.0,75.0,64.0,2041.1
-32.0,5.0,-3.0,-86.0,0.0,-63.0,14.0,22.0,2041.11
80.0,10.0,37.0,-40.0,38.0,-65.0,35.0,54.0,2041.11
-112.0,11.0,-55.0,11.0,-67.0,5.0,-64.0,-75.0,2041.12
-63.0,16.0,12.0,52.0,14.0,67.0,11.0,27.0,2041.12
65.0,17.0,-10.0,-70.0,-21.0,-61.0,-8.0,-35.0,2041.13
-96.0,5.0,4.0,1.0,4.0,-1.0,8.0,0.0,2041.14
-32.0,11.0,6.0,7.0,12.0,5.0,1.0,-2.0,2041.16
-64.0,6.0,-12.0,0.0,-13.0,0.0,-5.0,-8.0,2041.17
32.0,13.0,8.0,-11.0,4.0,-7.0,4.0,6.0,2041.18
-32.0,5.0,-17.0,18.0,-18.0,19.0,-13.0,-22.0,2041.19
-32.0,5.0,-44.0,-22.0,-60.0,-33.0,-58.0,-84.0,2041.19
96.0,5.0,-23.0,-8.0,-20.0,-12.0,-19.0,-20.0,2041.2
-32.0,11.0,-22.0,51.0,-49.0,86.0,-46.0,-44.0,2041.2
-64.0,6.0,-21.0,10.0,-25.0,11.0,-23.0,-23.0,2041.21
-32.0,5.0,-53.0,50.0,-43.0,52.0,-40.0,-57.0,2041.21
-32.0,5.0,-82.0,-28.0,-62.0,-12.0,-83.0,-83.0,2041.22
-47.0,21.0,19.0,13.0,24.0,10.0,15.0,20.0,2041.23
0.0,8.0,6.0,-21.0,7.0,-18.0,6.0,10.0,2041.3
-32.0,5.0,-6.0,-19.0,-5.0,-16.0,-7.0,-5.0,2041.3
32.0,6.0,25.0,-39.0,35.0,-63.0,40.0,45.0,2041.31
32.0,6.0,-32.0,26.0,-63.0,3.0,-46.0,-45.0,2041.31
-32.0,5.0,64.0,-5.0,46.0,14.0,55.0,65.0,2041.32
-32.0,5.0,16.0,59.0,15.0,61.0,15.0,16.0,2041.32
-127.0,29.0,-13.0,46.0,-4.0,48.0,-33.0,-55.0,2041.33
-63.0,30.0,-34.0,-50.0,-43.0,-32.0,-51.0,-49.0,2041.33
-32.0,5.0,-18.0,-13.0,-20.0,-11.0,-21.0,-22.0,2041.34
-32.0,9.0,-6.0,-9.0,-5.0,3.0,4.0,2.0,2041.35
-64.0,6.0,14.0,-18.0,52.0,-15.0,23.0,38.0,2041.35
-32.0,9.0,11.0,-13.0,11.0,-16.0,8.0,10.0,2041.4
32.0,8.0,-19.0,-5.0,-18.0,-12.0,-21.0,-25.0,2041.4
-32.0,5.0,13.0,7.0,16.0,6.0,18.0,15.0,2041.41
80.0,10.0,-3.0,29.0,3.0,62.0,-14.0,-8.0,2041.41
-112.0,11.0,-20.0,-48.0,14.0,-53.0,15.0,31.0,2041.42
-32.0,5.0,-40.0,-21.0,-50.0,-23.0,-49.0,-57.0,2041.43
-64.0,7.0,12.0,-48.0,-9.0,-46.0,-16.0,-6.0,2041.43
-32.0,5.0,-17.0,32.0,-40.0,30.0,-43.0,-36.0,2041.44
-32.0,5.0,-59.0,-13.0,-55.0,-9.0,-36.0,-35.0,2041.44
0.0,5.0,23.0,-7.0,16.0,-13.0,27.0,15.0,2041.45
32.0,6.0,6.0,-34.0,10.0,-50.0,22.0,51.0,2041.5
32.0,8.0,-19.0,3.0,-20.0,6.0,-20.0,-22.0,2041.51
65.0,24.0,15.0,2.0,20.0,6.0,24.0,22.0,2041.51
96.0,5.0,-22.0,-16.0,-19.0,-18.0,-26.0,-21.0,2041.52
-32.0,5.0,-15.0,14.0,-14.0,15.0,-17.0,-14.0,2041.52
0.0,8.0,11.0,1.0,11.0,2.0,-10.0,-7.0,2041.53
32.0,6.0,10.0,13.0,-5.0,-9.0,-11.0,-8.0,2041.54
-111.0,20.0,9.0,-7.0,4.0,3.0,4.0,-6.0,2041.56
-47.0,21.0,7.0,6.0,4.0,15.0,0.0,0.0,2041.57
-95.0,20.0,2.0,10.0,-11.0,-3.0,13.0,-2.0,2041.57
-31.0,21.0,-6.0,0.0,-3.0,-1.0,-5.0,5.0,2041.58
32.0,6.0,11.0,4.0,10.0,1.0,-8.0,13.0,2041.58
32.0,6.0,-2.0,10.0,-8.0,-2.0,-12.0,-7.0,2041.59
-48.0,7.0,10.0,13.0,4.0,3.0,0.0,-6.0,2041.59
-32.0,5.0,2.0,-16.0,-6.0,-19.0,6.0,1.0,2041.6
-128.0,7.0,21.0,-42.0,28.0,-66.0,34.0,27.0,2041.61
0.0,5.0,-7.0,-17.0,-5.0,-18.0,-8.0,-7.0,2041.61
-111.0,20.0,-16.0,-14.0,-14.0,-17.0,-14.0,-16.0,2041.62
-47.0,21.0,55.0,27.0,37.0,27.0,32.0,49.0,2041.62
-95.0,20.0,34.0,-47.0,22.0,-63.0,31.0,41.0,2041.63
32.0,6.0,2.0,-17.0,8.0,-11.0,5.0,9.0,2041.63
96.0,15.0,-6.0,1.0,-4.0,7.0,-8.0,-3.0,2041.64
-48.0,12.0,1.0,10.0,-5.0,1.0,-3.0,3.0,2041.65
96.0,15.0,4.0,-9.0,-3.0,-3.0,9.0,7.0,2041.67
32.0,6.0,11.0,4.0,-1.0,3.0,-5.0,-2.0,2041.69
-48.0,12.0,21.0,-14.0,27.0,-16.0,26.0,23.0,2041.7
96.0,15.0,15.0,-22.0,15.0,-18.0,16.0,14.0,2041.7
-32.0,5.0,-15.0,-26.0,-13.0,-22.0,-18.0,-16.0,2041.71
0.0,8.0,8.0,2.0,3.0,0.0,-2.0,8.0,2041.72
-32.0,11.0,-1.0,10.0,-7.0,3.0,3.0,-7.0,2041.73
32.0,13.0,-4.0,-11.0,-1.0,2.0,0.0,-2.0,2041.77
-64.0,6.0,16.0,-10.0,-1.0,-5.0,0.0,1.0,2041.78
-64.0,11.0,-11.0,-3.0,-5.0,-8.0,-8.0,2.0,2041.79
-64.0,7.0,4.0,-4.0,2.0,-7.0,4.0,9.0,2041.79
-32.0,5.0,8.0,-20.0,12.0,-18.0,8.0,20.0,2041.8
0.0,8.0,59.0,-8.0,59.0,-7.0,51.0,45.0,2041.81
-32.0,11.0,15.0,14.0,16.0,14.0,17.0,18.0,2041.81
32.0,13.0,4.0,-53.0,32.0,-47.0,31.0,6.0,2041.82
32.0,6.0,36.0,51.0,25.0,24.0,26.0,38.0,2041.82
-64.0,11.0,2.0,-62.0,1.0,-35.0,-13.0,8.0,2041.83
-64.0,6.0,59.0,-17.0,43.0,-16.0,51.0,44.0,2041.83
-64.0,7.0,31.0,-36.0,48.0,-26.0,52.0,42.0,2041.84
0.0,8.0,-26.0,-18.0,-41.0,-51.0,-34.0,-36.0,2041.85
-48.0,12.0,-5.0,-59.0,23.0,-61.0,-2.0,20.0,2041.85
-63.0,23.0,8.0,0.0,8.0,4.0,-3.0,-3.0,2041.86
-31.0,21.0,6.0,-8.0,-3.0,-7.0,6.0,5.0,2041.86
32.0,6.0,-4.0,7.0,-2.0,3.0,1.0,0.0,2041.87
32.0,6.0,12.0,-4.0,16.0,3.0,7.0,0.0,2041.87
32.0,6.0,4.0,-5.0,1.0,6.0,-1.0,2.0,2041.88
-32.0,13.0,9.0,30.0,4.0,22.0,2.0,7.0,2041.88
32.0,15.0,-23.0,12.0,-20.0,13.0,-20.0,-18.0,2041.91
-95.0,20.0,-2.0,-61.0,-9.0,-52.0,-2.0,16.0,2041.91
-63.0,23.0,10.0,62.0,9.0,66.0,7.0,3.0,2041.92
-31.0,21.0,-50.0,16.0,-79.0,10.0,-46.0,-54.0,2041.93
-32.0,5.0,49.0,40.0,50.0,31.0,35.0,31.0,2041.93
-32.0,5.0,-3.0,52.0,0.0,56.0,-18.0,-33.0,2041.94
0.0,8.0,-55.0,24.0,-44.0,13.0,-60.0,-50.0,2041.94
-32.0,5.0,-55.0,2.0,-60.0,-33.0,-49.0,-49.0,2041.95
-32.0,5.0,-21.0,-69.0,-14.0,-64.0,11.0,-28.0,2041.95
-32.0,9.0,-7.0,2.0,-3.0,8.0,-6.0,-12.0,2041.96
-32.0,9.0,7.0,5.0,7.0,-1.0,-3.0,2.0,2041.97
-64.0,7.0,4.0,-9.0,7.0,-9.0,-1.0,13.0,2041.98
32.0,6.0,-13.0,4.0,0.0,-2.0,-15.0,1.0,2041.99
-32.0,9.0,-29.0,-4.0,-31.0,-5.0,-26.0,-20.0,2042.0
32.0,6.0,-1.0,-24.0,-1.0,-26.0,3.0,3.0,2042.01
-64.0,7.0,-26.0,3.0,-25.0,6.0,-28.0,-24.0,2042.02
-32.0,5.0,35.0,26.0,59.0,48.0,46.0,51.0,2042.02
-32.0,9.0,16.0,77.0,10.0,51.0,-1.0,1.0,2042.03
-32.0,5.0,21.0,-15.0,22.0,-18.0,27.0,25.0,2042.03
0.0,8.0,71.0,17.0,69.0,27.0,61.0,51.0,2042.04
32.0,8.0,-5.0,-2.0,-3.0,1.0,-10.0,-5.0,2042.04
-32.0,15.0,4.0,-3.0,5.0,-4.0,8.0,5.0,2042.07
80.0,11.0,-6.0,-18.0,-13.0,-20.0,-16.0,-18.0,2042.09
-32.0,9.0,39.0,-45.0,53.0,-36.0,37.0,58.0,2042.11
-32.0,5.0,-21.0,-12.0,-18.0,-18.0,-23.0,-19.0,2042.12
32.0,8.0,-5.0,-25.0,-8.0,-29.0,-4.0,-1.0,2042.13
-32.0,15.0,-7.0,20.0,-15.0,23.0,-9.0,-13.0,2042.13
-64.0,6.0,1.0,6.0,-6.0,-1.0,-9.0,0.0,2042.14
48.0,7.0,2.0,3.0,-3.0,8.0,0.0,-2.0,2042.14
-80.0,15.0,-14.0,12.0,-6.0,8.0,-4.0,-8.0,2042.15
-64.0,11.0,8.0,6.0,3.0,14.0,10.0,3.0,2042.16
32.0,6.0,-7.0,-4.0,-12.0,-1.0,4.0,-4.0,2042.17
32.0,8.0,-11.0,3.0,1.0,-1.0,-3.0,-8.0,2042.19
48.0,7.0,-5.0,62.0,-22.0,69.0,-13.0,-22.0,2042.2
-31.0,21.0,-18.0,-17.0,-22.0,-23.0,-17.0,-21.0,2042.22
-95.0,20.0,-4.0,21.0,-1.0,25.0,-2.0,-5.0,2042.22
-80.0,15.0,7.0,-23.0,12.0,-25.0,7.0,12.0,2042.23
-64.0,11.0,-24.0,-10.0,-26.0,-7.0,-25.0,-27.0,2042.23
-32.0,5.0,-9.0,-21.0,-4.0,-28.0,-4.0,-1.0,2042.24
32.0,8.0,14.0,-20.0,18.0,-15.0,16.0,17.0,2042.24
-32.0,9.0,2.0,0.0,3.0,1.0,5.0,-5.0,2042.25
32.0,6.0,-5.0,19.0,-8.0,20.0,-7.0,-14.0,2042.26
-32.0,9.0,0.0,8.0,7.0,0.0,-15.0,-9.0,2042.26
-64.0,6.0,-6.0,4.0,-9.0,9.0,-3.0,-4.0,2042.27
-30.0,45.0,-4.0,2.0,-9.0,12.0,-11.0,-3.0,2042.29
64.0,7.0,3.0,5.0,-7.0,9.0,-11.0,1.0,2042.3
64.0,6.0,-5.0,-1.0,0.0,-5.0,-7.0,1.0,2042.31
-32.0,9.0,-27.0,2.0,-27.0,-1.0,-19.0,-23.0,2042.31
-32.0,5.0,14.0,66.0,26.0,49.0,21.0,43.0,2042.32
-32.0,9.0,3.0,19.0,-1.0,24.0,-6.0,-4.0,2042.32
-64.0,6.0,23.0,1.0,23.0,-1.0,23.0,18.0,2042.33
-30.0,45.0,15.0,-10.0,18.0,-13.0,19.0,22.0,2042.33
64.0,7.0,-25.0,-10.0,-22.0,-13.0,-24.0,-27.0,2042.34
64.0,6.0,19.0,-7.0,24.0,-7.0,19.0,25.0,2042.35
-64.0,7.0,22.0,-3.0,27.0,2.0,27.0,29.0,2042.35
64.0,9.0,-12.0,-20.0,-16.0,-17.0,-19.0,-18.0,2042.36
-48.0,12.0,52.0,-13.0,59.0,-17.0,52.0,60.0,2042.36
-96.0,5.0,11.0,-10.0,9.0,-1.0,7.0,1.0,2042.37
-32.0,9.0,-13.0,-3.0,4.0,6.0,0.0,-12.0,2042.37
-32.0,9.0,8.0,-10.0,2.0,-1.0,6.0,8.0,2042.38
-128.0,7.0,2.0,-10.0,-5.0,-10.0,1.0,9.0,2042.39
0.0,8.0,-11.0,0.0,-10.0,0.0,3.0,-3.0,2042.46
32.0,6.0,-4.0,-3.0,1.0,0.0,-4.0,10.0,2042.48
-32.0,9.0,-1.0,-1.0,-11.0,-2.0,2.0,-3.0,2042.49
32.0,6.0,-5.0,6.0,8.0,9.0,4.0,-5.0,2042.5
32.0,6.0,-1.0,5.0,2.0,7.0,3.0,-4.0,2042.51
-32.0,9.0,-8.0,-1.0,0.0,-5.0,10.0,2.0,2042.51
-128.0,7.0,17.0,18.0,19.0,14.0,13.0,17.0,2042.52
-64.0,8.0,30.0,-30.0,50.0,-46.0,49.0,49.0,2042.53
-128.0,7.0,15.0,-15.0,17.0,-19.0,14.0,16.0,2042.53
-64.0,8.0,-15.0,-21.0,-20.0,-19.0,-14.0,-20.0,2042.54
32.0,6.0,-24.0,-6.0,-25.0,-5.0,-24.0,-23.0,2042.54
-30.0,45.0,10.0,17.0,9.0,17.0,13.0,11.0,2042.55
-32.0,9.0,34.0,-48.0,35.0,-60.0,27.0,36.0,2042.55
-32.0,9.0,-62.0,-19.0,-76.0,-13.0,-44.0,-63.0,2042.56
-32.0,5.0,13.0,30.0,24.0,38.0,40.0,30.0,2042.56
-32.0,9.0,-8.0,46.0,-24.0,36.0,-33.0,-35.0,2042.57
-96.0,5.0,-6.0,0.0,-4.0,-8.0,-6.0,0.0,2042.57
-127.0,29.0,10.0,-7.0,3.0,6.0,-1.0,6.0,2042.58
-95.0,20.0,-6.0,12.0,-6.0,1.0,-6.0,-1.0,2042.59
-32.0,5.0,5.0,20.0,11.0,13.0,14.0,10.0,2042.59
-96.0,5.0,-41.0,20.0,-59.0,21.0,-54.0,-71.0,2042.63
-64.0,7.0,4.0,-22.0,6.0,-23.0,2.0,5.0,2042.63
-32.0,5.0,-26.0,3.0,-28.0,2.0,-26.0,-23.0,2042.65
32.0,6.0,-4.0,-2.0,-5.0,-3.0,-5.0,3.0,2042.66
-128.0,7.0,7.0,-17.0,8.0,-17.0,3.0,10.0,2042.68
-32.0,5.0,-46.0,-50.0,-38.0,-50.0,-26.0,-23.0,2042.73
-48.0,10.0,-3.0,-5.0,-4.0,2.0,-9.0,-3.0,2042.73
-112.0,9.0,-2.0,-4.0,-1.0,-3.0,-2.0,3.0,2042.78
0.0,8.0,-7.0,11.0,3.0,9.0,-1.0,0.0,2042.78
32.0,6.0,6.0,11.0,3.0,16.0,-4.0,-5.0,2042.79
-32.0,9.0,-1.0,-13.0,14.0,-4.0,5.0,1.0,2042.8
-95.0,24.0,-6.0,24.0,-5.0,28.0,-3.0,-8.0,2042.81
-64.0,6.0,0.0,-30.0,1.0,-29.0,4.0,3.0,2042.83
0.0,8.0,-1.0,-27.0,5.0,-28.0,4.0,2.0,2042.84
-112.0,9.0,19.0,-10.0,19.0,-17.0,21.0,19.0,2042.84
-48.0,10.0,-13.0,-17.0,-19.0,-21.0,-15.0,-15.0,2042.85
-32.0,5.0,-68.0,-17.0,-66.0,-33.0,-40.0,-67.0,2042.85
-32.0,9.0,-38.0,-62.0,-20.0,-72.0,-50.0,-26.0,2042.86
-64.0,6.0,-40.0,54.0,-52.0,41.0,-41.0,-37.0,2042.87
32.0,6.0,-40.0,59.0,-27.0,63.0,-50.0,-20.0,2042.87
-32.0,5.0,52.0,-31.0,58.0,-33.0,60.0,56.0,2042.88
-32.0,9.0,-6.0,0.0,-2.0,-7.0,14.0,5.0,2042.88
-32.0,5.0,13.0,0.0,8.0,13.0,21.0,18.0,2042.93
32.0,8.0,39.0,7.0,31.0,11.0,43.0,51.0,2042.93
-32.0,5.0,-6.0,-16.0,-4.0,-18.0,-10.0,-5.0,2042.94
-32.0,5.0,-7.0,-22.0,15.0,-37.0,30.0,5.0,2042.94
-32.0,5.0,41.0,-29.0,46.0,-24.0,52.0,46.0,2042.95
-32.0,5.0,-3.0,9.0,1.0,-8.0,-8.0,-1.0,2042.96
-32.0,9.0,-2.0,-4.0,2.0,-4.0,9.0,0.0,2042.96
-32.0,9.0,-2.0,-3.0,-11.0,-11.0,4.0,8.0,2042.98
32.0,8.0,-13.0,-16.0,-9.0,-14.0,-11.0,-8.0,2043.01
65.0,24.0,15.0,43.0,2.0,66.0,0.0,-7.0,2043.04
-32.0,9.0,4.0,-24.0,6.0,-19.0,3.0,4.0,2043.04
-63.0,23.0,-16.0,10.0,-21.0,8.0,-19.0,-22.0,2043.05
-32.0,9.0,-22.0,-10.0,-23.0,-12.0,-18.0,-22.0,2043.05
35.0,52.0,0.0,20.0,6.0,22.0,-3.0,0.0,2043.06
99.0,53.0,19.0,-10.0,16.0,-11.0,17.0,21.0,2043.06
35.0,52.0,-2.0,-18.0,-5.0,-20.0,2.0,-3.0,2043.07
32.0,6.0,15.0,1.0,1.0,-5.0,2.0,8.0,2043.07
32.0,6.0,-9.0,-6.0,3.0,-10.0,12.0,4.0,2043.09
0.0,8.0,-1.0,5.0,5.0,3.0,-5.0,-14.0,2043.1
-32.0,5.0,-2.0,18.0,-5.0,14.0,-7.0,-9.0,2043.1
65.0,17.0,-42.0,26.0,-46.0,37.0,-46.0,-34.0,2043.14
-64.0,7.0,-7.0,-20.0,-7.0,-20.0,-6.0,-7.0,2043.14
-64.0,6.0,-20.0,10.0,-20.0,3.0,-19.0,-22.0,2043.15
-32.0,12.0,-6.0,19.0,-11.0,14.0,-8.0,-13.0,2043.15
32.0,14.0,-4.0,25.0,-13.0,22.0,-5.0,-8.0,2043.16
0.0,13.0,-10.0,16.0,-15.0,15.0,-16.0,-14.0,2043.17
0.0,5.0,5.0,-25.0,4.0,-24.0,-1.0,3.0,2043.17
-32.0,5.0,-64.0,-38.0,-51.0,-31.0,-48.0,-41.0,2043.18
0.0,8.0,25.0,-51.0,22.0,-37.0,19.0,23.0,2043.18
32.0,6.0,1.0,11.0,0.0,-12.0,4.0,5.0,2043.19
0.0,8.0,5.0,1.0,5.0,6.0,3.0,-8.0,2043.19
32.0,6.0,14.0,-2.0,7.0,-6.0,-10.0,-1.0,2043.2
32.0,6.0,-3.0,-3.0,-3.0,-13.0,6.0,9.0,2043.21
96.0,5.0,-12.0,-15.0,-6.0,-9.0,-8.0,-4.0,2043.21
-32.0,5.0,-27.0,31.0,-27.0,33.0,-31.0,-24.0,2043.24
0.0,8.0,-5.0,-18.0,-6.0,-19.0,-8.0,-6.0,2043.25
0.0,8.0,5.0,-18.0,6.0,-18.0,7.0,7.0,2043.25
-64.0,7.0,14.0,-12.0,15.0,-12.0,14.0,15.0,2043.26
0.0,8.0,-17.0,-15.0,-22.0,-10.0,-15.0,-15.0,2043.26
-32.0,5.0,-4.0,-22.0,-4.0,-19.0,-6.0,-1.0,2043.27
-32.0,5.0,17.0,-14.0,11.0,-16.0,17.0,22.0,2043.27
-32.0,5.0,19.0,1.0,19.0,5.0,24.0,28.0,2043.28
-96.0,5.0,5.0,-1.0,-6.0,-5.0,-4.0,-6.0,2043.29
-32.0,5.0,-5.0,8.0,1.0,9.0,-8.0,-11.0,2043.33
-32.0,9.0,-30.0,-2.0,-49.0,-3.0,-34.0,-21.0,2043.34
-32.0,5.0,23.0,17.0,-6.0,16.0,11.0,17.0,2043.35
96.0,5.0,-4.0,9.0,-7.0,8.0,-8.0,-8.0,2043.35
96.0,5.0,11.0,4.0,11.0,4.0,13.0,10.0,2043.36
32.0,12.0,7.0,-12.0,7.0,-13.0,4.0,11.0,2043.37
96.0,13.0,11.0,-3.0,11.0,-4.0,9.0,12.0,2043.37
32.0,6.0,-8.0,1.0,-5.0,-15.0,-3.0,1.0,2043.38
32.0,6.0,-6.0,-4.0,4.0,-1.0,2.0,5.0,2043.38
-32.0,5.0,11.0,-7.0,9.0,-11.0,10.0,13.0,2043.39
-32.0,5.0,35.0,13.0,29.0,15.0,15.0,20.0,2043.45
-32.0,5.0,22.0,20.0,5.0,27.0,1.0,8.0,2043.46
