Subcarrier,Lag,Cross-Correlation
7,-13,-0.31251658644899627
7,-12,-0.29769962808341666
7,-11,-0.40363018009605955
7,-10,0.5591615937152359
7,-9,-0.3322021939509835
7,-8,-1.599627598433703
7,-7,-0.9179586881093368
7,-6,-0.23628977778497062
7,-5,-0.7076198531764408
7,-4,0.2551719206348546
7,-3,-0.7109884445379295
7,-2,-0.8896174352131075
7,-1,-0.6109592914684467
7,0,-8.72635297355373e-14
7,1,0.5449897548799281
7,2,0.2663316111352679
7,3,1.0087139457063259
7,4,0.801769285043586
7,5,-0.7381555241386353
7,6,-2.5284981961076185
7,7,-3.1394574875759784
7,8,-1.0256054009950268
7,9,-0.05944503582224292
7,10,1.283825061750598
7,11,2.4253154230126013
7,12,-0.05974987449071789
7,13,-0.07456683285629762
7,14,0.7919102798981145
7,15,0.29918785944327814
7,16,0.9673820058994349
7,17,1.833859118653847
7,18,1.8431502571424885
7,19,1.8524413956311305
7,20,0.31251658644890906
7,21,0.29769962808332934
7,22,0.4036301800959721
7,23,-0.5591615937153229
7,24,0.3322021939508962
7,25,1.5996275984336155
7,26,0.9179586881092494
7,27,0.2362897777848832
7,28,0.7076198531763533
7,29,-0.2551719206349421
7,30,0.710988444537842
7,31,0.8896174352130202
7,32,0.6109592914683595
8,-32,-0.759622296151051
8,-31,0.1582572754640914
8,-30,-1.2744291951278708
8,-29,-0.9814553754565504
8,-28,0.4135759205830599
8,-27,1.8086072166226703
8,-26,1.5408091862926956
8,-25,-0.08496380303524709
8,-24,-1.5176502736272093
8,-23,-2.5063352739972093
8,-22,-3.328196434396325
8,-21,-1.1517587966872394
8,-20,-1.017628881007451
8,-19,-1.612119508578491
8,-18,-1.0828754660471651
8,-17,-1.5134332505911128
8,-16,-2.1079238781621528
8,-15,-1.113067040524416
8,-14,-1.872689336675467
8,-13,-0.36451404421695677
8,-12,-0.23038412853716844
8,-11,-1.2190691289071685
8,-10,-0.301189557292026
8,-9,-0.9162555446529072
8,-8,-1.8422350267481877
8,-7,-0.44720373070857744
8,-6,0.2382541099243466
8,-5,-1.1944323606676157
8,-4,-0.27655278905247327
8,-3,-0.9534577524396843
8,-2,-0.9792616172068975
8,-1,-0.6269978071522828
8,0,4.8405723873656825e-14
8,1,0.7596222961510992
8,2,-0.15825727546404322
8,3,1.2744291951279187
8,4,0.9814553754565982
8,5,-0.4135759205830116
8,6,-1.8086072166226212
8,7,-1.5408091862926472
8,8,0.08496380303529505
8,9,1.5176502736272572
8,10,2.5063352739972578
8,11,3.3281964343963732
8,12,1.1517587966872873
8,13,1.0176288810074992
8,14,1.612119508578539
8,15,1.0828754660472129
8,16,1.5134332505911605
8,17,2.1079238781622003
8,18,1.1130670405244643
8,19,1.872689336675515
8,20,0.3645140442170047
8,21,0.2303841285372163
8,22,1.2190691289072166
8,23,0.3011895572920739
8,24,0.9162555446529551
8,25,1.8422350267482355
8,26,0.44720373070862535
8,27,-0.23825410992429874
8,28,1.1944323606676637
8,29,0.27655278905252106
8,30,0.9534577524397321
8,31,0.9792616172069453
8,32,0.6269978071523312
9,-32,-0.2928370384602186
9,-31,-0.22959196005635524
9,-30,-1.2507546233303855
9,-29,-0.7278251374764276
9,-28,1.3108977010886553
9,-27,2.3278095215085024
9,-26,2.980537442319669
9,-25,1.750435030442435
9,-24,0.7292723671684047
9,-23,-0.3845224325962513
9,-22,-0.7447084125282508
9,-21,1.109299560166353
9,-20,0.7491135802343534
9,-19,-0.15676925856191282
9,-18,0.9450814862075826
9,-17,0.17679680891498606
9,-16,-0.7290860298812801
9,-15,-0.4897179246042324
9,-14,-0.782554963064451
9,-13,0.5724415666615668
9,-12,0.21225558672956718
9,-11,-0.32845118467311335
9,-10,1.193943730018869
9,-9,-0.2705317816857731
9,-8,-1.7350072933904153
9,-7,-1.168737129614578
9,-6,0.10215323489309935
9,-5,-0.9190094283809309
9,-4,-0.008669750896165729
9,-3,-1.2387721627733996
9,-2,-0.7375411348691003
9,-1,-0.6742960564652365
9,0,-9.29256671611256e-14
9,1,0.29283703846012576
9,2,0.22959196005626176
9,3,1.250754623330292
9,4,0.7278251374763343
9,5,-1.3108977010887495
9,6,-2.3278095215085965
9,7,-2.980537442319763
9,8,-1.7504350304425298
9,9,-0.7292723671684985
9,10,0.38452243259615776
9,11,0.7447084125281572
9,12,-1.1092995601664462
9,13,-0.7491135802344465
9,14,0.15676925856182033
9,15,-0.9450814862076754
9,16,-0.17679680891507987
9,17,0.7290860298811861
9,18,0.48971792460413904
9,19,0.7825549630643576
9,20,-0.5724415666616601
9,21,-0.21225558672966072
9,22,0.32845118467301987
9,23,-1.1939437300189621
9,24,0.27053178168567965
9,25,1.7350072933903218
9,26,1.1687371296144846
9,27,-0.10215323489319283
9,28,0.9190094283808374
9,29,0.008669750896072248
9,30,1.2387721627733062
9,31,0.7375411348690069
9,32,0.6742960564651436
10,-32,-0.6603274504553976
10,-31,0.1360706301209812
10,-30,-0.8308827929559918
10,-29,-0.21206810503803197
10,-28,1.4973729943320657
10,-27,2.6235028926743533
10,-26,2.404533034504729
10,-25,0.7879683682343424
10,-24,-0.1789850548426306
10,-23,-1.241070810651896
10,-22,-1.5292073981229601
10,-21,0.6463128030928058
10,-20,0.2424683880595947
10,-19,-0.6060937397820712
10,-18,0.16817299216152348
10,-17,-0.539077118280614
10,-16,-1.38763924612228
10,-15,-1.0600394284324375
10,-14,-0.8001173696456996
10,-13,-0.0037192890693207303
10,-12,-0.2918558765403849
10,-11,-0.7653856185893264
10,-10,1.199274343483018
10,-9,-0.22295720443423872
10,-8,-1.285042960243504
10,-7,-0.6217178038303628
10,-6,-0.002903115912402998
10,-5,-1.184435695188942
10,-4,-0.16775438505577656
10,-3,-1.5175204336584256
10,-2,-0.9209898579249394
10,-1,-0.7742667319436358
10,0,-4.118927421359331e-14
10,1,0.6603274504553567
10,2,-0.13607063012102316
10,3,0.8308827929559501
10,4,0.21206810503799034
10,5,-1.4973729943321064
10,6,-2.6235028926743946
10,7,-2.404533034504771
10,8,-0.787968368234384
10,9,0.17898505484258898
10,10,1.2410708106518542
10,11,1.5292073981229186
10,12,-0.6463128030928477
10,13,-0.24246838805963622
10,14,0.6060937397820295
10,15,-0.16817299216156545
10,16,0.5390771182805724
10,17,1.3876392461222382
10,18,1.060039428432396
10,19,0.8001173696456578
10,20,0.003719289069278875
10,21,0.29185587654034306
10,22,0.7653856185892847
10,23,-1.1992743434830602
10,24,0.22295720443419687
10,25,1.2850429602434623
10,26,0.621717803830321
10,27,0.0029031159123612538
10,28,1.1844356951889004
10,29,0.1677543850557347
10,30,1.5175204336583836
10,31,0.9209898579248975
10,32,0.7742667319435946
11,-32,0.1483903242031546
11,-31,0.3373910554184373
11,-30,-0.8525948809369445
11,-29,-1.0935262030851074
11,-28,0.7994612231934835
11,-27,2.253246515500342
11,-26,2.4016368397034964
11,-25,1.2331774717794735
11,-24,-0.1949808028838418
11,-23,-1.710384364893173
11,-22,-2.622118771846247
11,-21,-0.20446001777459832
11,-20,-0.1374996609845638
11,-19,-0.7953831655040504
11,-18,0.2309637995946774
11,-17,-0.342924948540595
11,-16,-1.0008084530600816
11,-15,-0.6702142698271548
11,-14,-0.973212455604653
11,-13,0.5958865417927851
11,-12,0.9063044503236244
11,-11,0.8915535592346592
11,-10,2.1519602007132406
11,-9,1.2402257937601664
11,-8,0.6453671219344316
11,-7,1.4551869337869787
11,-6,1.481327008952092
11,-5,-0.14362051289365874
11,-4,1.0584783864512186
11,-3,0.25285892878936544
11,-2,0.2381080377004003
11,-1,-0.1687042051513037
11,0,6.281086761816823e-14
11,1,-0.1483903242030915
11,2,-0.3373910554183741
11,3,0.8525948809370072
11,4,1.0935262030851705
11,5,-0.79946122319342
11,6,-2.2532465155002783
11,7,-2.4016368397034333
11,8,-1.2331774717794108
11,9,0.1949808028839046
11,10,1.7103843648932358
11,11,2.6221187718463095
11,12,0.20446001777466136
11,13,0.13749966098462682
11,14,0.7953831655041137
11,15,-0.23096379959461408
11,16,0.342924948540658
11,17,1.0008084530601447
11,18,0.6702142698272175
11,19,0.9732124556047157
11,20,-0.5958865417927222
11,21,-0.9063044503235613
11,22,-0.8915535592345962
11,23,-2.1519602007131775
11,24,-1.2402257937601036
11,25,-0.6453671219343687
11,26,-1.4551869337869159
11,27,-1.4813270089520292
11,28,0.14362051289372155
11,29,-1.0584783864511558
11,30,-0.2528589287893026
11,31,-0.23810803770033748
11,32,0.1687042051513665
12,-32,0.10125858256068969
12,-31,0.8561600761109455
12,-30,-0.3652017737190846
12,-29,-0.6486816084562004
12,-28,1.640079213704797
12,-27,2.85944015775377
12,-26,2.9606987403144593
12,-25,1.760610040708037
12,-24,0.30387969969983386
12,-23,-0.4124428491301829
12,-22,-0.3916556122466475
12,-21,1.9521567874825638
12,-20,1.9729440243660992
12,-19,1.2774205125362106
12,-18,1.3987538340137764
12,-17,0.7862362632494302
12,-16,0.09071275141954149
12,-15,0.3720302261729585
12,-14,0.027214200388708754
12,-13,1.5324563823426613
12,-12,1.6537897038202272
12,-11,1.5938276258916435
12,-10,2.7940114850905866
12,-9,1.8476254914356167
12,-8,0.30467694477462937
12,-7,1.0595784383248852
12,-6,1.7361973517233191
12,-5,0.08499443460288214
12,-4,1.2275569705721212
12,-3,0.3860367043293387
12,-2,0.3260746264007551
12,-1,-0.12133332147752451
12,0,4.1341929879479267e-14
12,1,-0.10125858256064868
12,2,-0.8561600761109043
12,3,0.36520177371912466
12,4,0.6486816084562403
12,5,-1.6400792137047566
12,6,-2.859440157753729
12,7,-2.9606987403144185
12,8,-1.7606100407079963
12,9,-0.30387969969979295
12,10,0.4124428491302239
12,11,0.39165561224668854
12,12,-1.9521567874825232
12,13,-1.9729440243660585
12,14,-1.27742051253617
12,15,-1.3987538340137355
12,16,-0.786236263249389
12,17,-0.0907127514195003
12,18,-0.3720302261729173
12,19,-0.02721420038866769
12,20,-1.5324563823426205
12,21,-1.6537897038201863
12,22,-1.5938276258916027
12,23,-2.7940114850905458
12,24,-1.847625491435576
12,25,-0.30467694477458845
12,26,-1.0595784383248443
12,27,-1.7361973517232783
12,28,-0.08499443460284124
12,29,-1.2275569705720804
12,30,-0.38603670432929776
12,31,-0.32607462640071416
12,32,0.12133332147756586
13,-32,-0.8111973513142626
13,-31,-0.812941390225528
13,-30,-1.793750175310653
13,-29,-2.10350228748039
13,-28,0.19061227730684127
13,-27,1.4021785589502682
13,-26,1.9050601060143824
13,-25,1.1571434245351573
13,-24,-0.10202207921150319
13,-23,-0.8499387606907283
13,-22,-0.8516827996019937
13,-21,1.7014844504562685
13,-20,1.6384603479743345
13,-19,0.9115984302522214
13,-18,1.011636702599736
13,-17,0.3688012943530856
13,-16,-0.35806062336902744
13,-15,-0.09607117260474723
13,-14,-0.4679136119492732
13,-13,0.4312058789587709
13,-12,0.6730114276508843
13,-11,0.6099873251689502
13,-10,2.130124638472843
13,-9,1.149315853387718
13,-8,-0.43539029578229216
13,-7,0.46372919512575195
13,-6,1.1258803650824212
13,-5,-0.7227553791389552
13,-4,-0.12020782678772013
13,-3,-0.9948615472480878
13,-2,-1.0783477238798336
13,-1,-0.9580052526389082
13,0,3.863576125695545e-14
13,1,0.8111973513143009
13,2,0.8129413902255666
13,3,1.7937501753106908
13,4,2.1035022874804277
13,5,-0.19061227730680286
13,6,-1.40217855895023
13,7,-1.905060106014344
13,8,-1.1571434245351193
13,9,0.1020220792115415
13,10,0.8499387606907663
13,11,0.8516827996020316
13,12,-1.7014844504562305
13,13,-1.638460347974296
13,14,-0.9115984302521836
13,15,-1.0116367025996982
13,16,-0.3688012943530474
13,17,0.35806062336906597
13,18,0.09607117260478526
13,19,0.4679136119493118
13,20,-0.43120587895873297
13,21,-0.6730114276508463
13,22,-0.6099873251689123
13,23,-2.1301246384728048
13,24,-1.14931585338768
13,25,0.43539029578233
13,26,-0.46372919512571387
13,27,-1.1258803650823832
13,28,0.7227553791389932
13,29,0.12020782678775821
13,30,0.9948615472481259
13,31,1.0783477238798715
13,32,0.9580052526389469
14,-32,-0.8204898483733852
14,-31,-1.0934304752079336
14,-30,-1.9550368069643835
14,-29,-2.128068806808887
14,-28,-0.4084637994999929
14,-27,1.089761197342991
14,-26,1.5069404532119743
14,-25,-0.1514624973904013
14,-24,-1.0130688291468513
14,-23,-1.8541070544056815
14,-22,-2.4498508959040395
14,-21,0.329756408183119
14,-20,0.6106018669570894
14,-19,0.2574063169999378
14,-18,0.6939949863132924
14,-17,0.4210543594787439
14,-16,0.06785880952159234
14,-15,0.6591293697594776
14,-14,0.6450180102808108
14,-13,2.4196494483463877
14,-12,2.066453898389236
14,-11,1.3892549852311535
14,-10,2.305797467773774
14,-9,1.7100536262754158
14,-8,0.22193715205361397
14,-7,0.6779186526463938
14,-6,1.651389404358044
14,-5,0.3741879794372345
14,-4,1.290730461979855
14,-3,-0.13388734231878874
14,-2,0.1274144962563481
14,-1,0.014111359478810703
14,0,1.440028651877867e-13
14,1,0.8204898483735288
14,2,1.0934304752080768
14,3,1.9550368069645285
14,4,2.128068806809032
14,5,0.4084637995001365
14,6,-1.0897611973428474
14,7,-1.5069404532118305
14,8,0.15146249739054507
14,9,1.013068829146995
14,10,1.8541070544058253
14,11,2.4498508959041834
14,12,-0.329756408182975
14,13,-0.6106018669569454
14,14,-0.2574063169997939
14,15,-0.6939949863131483
14,16,-0.4210543594785999
14,17,-0.0678588095214483
14,18,-0.6591293697593337
14,19,-0.6450180102806671
14,20,-2.419649448346244
14,21,-2.0664538983890917
14,22,-1.3892549852310099
14,23,-2.30579746777363
14,24,-1.7100536262752724
14,25,-0.22193715205347042
14,26,-0.6779186526462504
14,27,-1.6513894043579005
14,28,-0.37418797943709114
14,29,-1.2907304619797115
14,30,0.13388734231893207
14,31,-0.12741449625620474
14,32,-0.0141113594786667
15,-32,-0.8006536384865354
15,-31,-1.4339339900964838
15,-30,-2.6799252192672283
15,-29,-3.2092159856046902
15,-28,-0.9227927425526516
15,-27,0.287439165028633
15,-26,0.7931478815336135
15,-25,0.0554033156858329
15,-24,-0.9138657631124083
15,-23,-2.1384487422754637
15,-22,-2.1344023458163175
15,-21,0.40955237149891754
15,-20,0.3526785536094443
15,-19,0.3161290326469568
15,-18,0.9209184950189866
15,-17,0.9249648914781338
15,-16,0.8884153705156463
15,-15,1.154646558989824
15,-14,-0.0699364201732311
15,-13,0.8296834489236736
15,-12,1.075849259377968
15,-11,0.9986335248750055
15,-10,2.515624471125563
15,-9,1.5463553923273217
15,-8,-0.023264840189804126
15,-7,0.7195579657683497
15,-6,1.3836010409616004
15,-5,-0.29496105502476433
15,-4,0.30982840734726547
15,-3,-0.5539089713463571
15,-2,-0.6311247058493197
15,-1,-0.5057087165050536
15,0,-7.30526750203353e-14
15,1,0.8006536384864626
15,2,1.4339339900964108
15,3,2.6799252192671528
15,4,3.209215985604615
15,5,0.9227927425525785
15,6,-0.28743916502870615
15,7,-0.7931478815336868
15,8,-0.05540331568590651
15,9,0.9138657631123351
15,10,2.13844874227539
15,11,2.1344023458162438
15,12,-0.4095523714989916
15,13,-0.35267855360951794
15,14,-0.3161290326470301
15,15,-0.9209184950190603
15,16,-0.9249648914782069
15,17,-0.8884153705157194
15,18,-1.154646558989897
15,19,0.06993642017315838
15,20,-0.8296834489237468
15,21,-1.075849259378041
15,22,-0.9986335248750784
15,23,-2.515624471125636
15,24,-1.5463553923273947
15,25,0.023264840189731406
15,26,-0.7195579657684226
15,27,-1.3836010409616732
15,28,0.2949610550246916
15,29,-0.3098284073473382
15,30,0.5539089713462844
15,31,0.631124705849247
15,32,0.5057087165049805
16,-32,-0.5600665869300099
16,-31,-0.9617725345036513
16,-30,-1.9431963577420874
16,-29,-2.0316053525448527
16,-28,-0.47105273378321555
16,-27,0.8714848922433276
16,-26,1.5474362005709306
16,-25,0.5862678447489791
16,-24,-0.39515597848945694
16,-23,-0.895700994502746
16,-22,-1.6153034872598675
16,-21,0.989139194317004
16,-20,1.19044148770332
16,-19,0.7097005069091693
16,-18,1.0067388769433792
16,-17,0.6050329293697376
16,-16,0.12429194857558695
16,-15,0.5736610157454132
16,-14,-0.3875073400765383
16,-13,1.227235297361169
16,-12,1.6576194586869766
16,-11,0.8578000266553584
16,-10,2.4905784575233008
16,-9,1.5091546342848647
16,-8,0.2215284484078397
16,-7,0.5376648750443547
16,-6,1.3634246190062733
16,-5,-0.02727717393810747
16,-4,1.2421359906830618
16,-3,-0.29374142499009914
16,-2,-0.1693254929507364
16,-1,0.14681093368577836
16,0,8.479328350574633e-14
16,1,0.5600665869300949
16,2,0.9617725345037367
16,3,1.9431963577421718
16,4,2.0316053525449367
16,5,0.47105273378330037
16,6,-0.8714848922432423
16,7,-1.5474362005708453
16,8,-0.5862678447488942
16,9,0.395155978489542
16,10,0.8957009945028314
16,11,1.6153034872599528
16,12,-0.9891391943169192
16,13,-1.1904414877032352
16,14,-0.7097005069090838
16,15,-1.0067388769432937
16,16,-0.6050329293696528
16,17,-0.1242919485755023
16,18,-0.573661015745328
16,19,0.38750734007662335
16,20,-1.227235297361084
16,21,-1.6576194586868915
16,22,-0.8578000266552732
16,23,-2.490578457523216
16,24,-1.5091546342847797
16,25,-0.22152844840775474
