subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_25,subcarrier_27,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-46.0,33.0,29.0,17.0,-18.0,16.0,-18.0,17.0,-22.0,18.0,-23.0,21.0,-22.0,21.0,-14.0,21.0,24.0,-21.0,23.0,-15.0,17.0,-16.0,-9.0,-14.0,-16.0,26.0,-15.0,19.0,10.0,-8.0,9.0,-17.0,2.0,-11.0,9.0,-8.0,15.0,-5.0,2.0,3.0,-4.0,4.0,-8.0,-5.0,5.0,-1.0,-6.0,-32.0,-11.0,-32.0,-6.0,-32.0,-39.0,-6.0,-33.0,-4.0,-35.0,-1.0,-36.0,-22.0,0.0,-28.0,0.0,-16.0,1.0,-15.0,0.0,-20.0,-1.0,-14.0,-11.0,-2.0,-5.0,2.0,3.0,-6.0,1.0,-3.0,-1.0,-6.0,-3.0,-8.0,11.0,11.0,-11.0,6.0,-14.0,8.0,-16.0,2896.9
-26.0,97.0,30.0,-14.0,22.0,-18.0,17.0,-13.0,25.0,-14.0,31.0,-20.0,22.0,-25.0,21.0,-21.0,-18.0,23.0,-21.0,19.0,-21.0,17.0,12.0,17.0,11.0,-18.0,13.0,-17.0,-13.0,6.0,-9.0,12.0,-12.0,10.0,-8.0,9.0,-5.0,4.0,-1.0,4.0,-1.0,4.0,1.0,3.0,2.0,5.0,7.0,34.0,7.0,29.0,5.0,29.0,29.0,4.0,36.0,-1.0,31.0,-1.0,27.0,34.0,-4.0,29.0,-6.0,25.0,-9.0,20.0,-3.0,11.0,-3.0,14.0,10.0,0.0,2.0,1.0,3.0,-4.0,0.0,-2.0,6.0,9.0,-11.0,6.0,-13.0,-5.0,15.0,-6.0,16.0,-7.0,12.0,2896.9
-68.0,-64.0,11.0,-7.0,-58.0,0.0,-61.0,10.0,-62.0,9.0,-72.0,13.0,-54.0,17.0,-85.0,10.0,-3.0,-66.0,15.0,-69.0,17.0,-73.0,-57.0,-58.0,-46.0,4.0,-51.0,19.0,18.0,-39.0,17.0,-32.0,8.0,-21.0,17.0,-25.0,7.0,-20.0,6.0,-4.0,-13.0,-10.0,6.0,-10.0,1.0,-13.0,38.0,-60.0,35.0,-60.0,35.0,-62.0,-70.0,39.0,-58.0,54.0,-48.0,48.0,-48.0,-50.0,48.0,-46.0,42.0,-33.0,45.0,-24.0,33.0,-19.0,25.0,-25.0,-20.0,18.0,-10.0,3.0,1.0,2.0,-7.0,-12.0,-11.0,-15.0,9.0,-29.0,-13.0,8.0,-42.0,3.0,-52.0,5.0,-47.0,2896.91
80.0,0.0,5.0,56.0,-14.0,59.0,-22.0,68.0,2.0,76.0,-18.0,58.0,1.0,76.0,-14.0,70.0,66.0,3.0,69.0,2.0,58.0,1.0,7.0,-1.0,5.0,47.0,1.0,45.0,41.0,6.0,27.0,4.0,15.0,1.0,16.0,9.0,17.0,7.0,4.0,1.0,2.0,-1.0,-3.0,-4.0,-13.0,-6.0,-66.0,-36.0,-59.0,-46.0,-61.0,-46.0,-53.0,-50.0,-50.0,-52.0,-48.0,-45.0,-53.0,-53.0,-39.0,-49.0,-31.0,-42.0,-28.0,-44.0,-28.0,-30.0,-19.0,-22.0,-18.0,-18.0,-14.0,-4.0,-5.0,10.0,-17.0,20.0,-7.0,-17.0,27.0,0.0,34.0,33.0,-13.0,42.0,-8.0,51.0,-10.0,2896.91
116.0,64.0,7.0,-2.0,-4.0,1.0,5.0,3.0,9.0,-2.0,10.0,-6.0,13.0,-7.0,9.0,1.0,2.0,7.0,1.0,14.0,0.0,6.0,5.0,9.0,13.0,1.0,10.0,4.0,3.0,13.0,-1.0,17.0,0.0,17.0,-1.0,19.0,-3.0,23.0,-3.0,22.0,-7.0,-15.0,12.0,-14.0,15.0,-11.0,10.0,12.0,0.0,7.0,9.0,6.0,15.0,3.0,11.0,6.0,17.0,-1.0,14.0,17.0,-1.0,24.0,3.0,20.0,-2.0,24.0,0.0,23.0,-6.0,26.0,16.0,-5.0,18.0,-13.0,-6.0,13.0,-11.0,16.0,-10.0,-17.0,7.0,-11.0,11.0,8.0,-6.0,2.0,-8.0,7.0,-5.0,2896.92
98.0,32.0,6.0,5.0,-11.0,1.0,-3.0,1.0,-11.0,4.0,5.0,-11.0,-12.0,-17.0,-8.0,-13.0,-16.0,-11.0,-6.0,2.0,-23.0,-7.0,-3.0,-16.0,-3.0,-26.0,-12.0,-19.0,-20.0,-14.0,-10.0,-17.0,-14.0,-20.0,-8.0,-27.0,-10.0,-12.0,-3.0,-18.0,-2.0,-9.0,-25.0,-4.0,-22.0,6.0,4.0,2.0,8.0,-1.0,16.0,3.0,8.0,16.0,9.0,15.0,8.0,13.0,2.0,8.0,27.0,21.0,24.0,15.0,25.0,5.0,19.0,13.0,20.0,15.0,17.0,16.0,29.0,13.0,26.0,23.0,10.0,16.0,6.0,17.0,12.0,4.0,25.0,3.0,1.0,0.0,8.0,14.0,9.0,2896.93
-128.0,0.0,8.0,-1.0,-1.0,-3.0,-3.0,-4.0,-4.0,2.0,0.0,-11.0,-6.0,-4.0,-6.0,-12.0,-12.0,-6.0,-8.0,2.0,-14.0,-3.0,2.0,-3.0,-13.0,-19.0,0.0,-23.0,-25.0,-12.0,-26.0,-9.0,-24.0,-16.0,-16.0,-19.0,-19.0,-20.0,-12.0,-25.0,-15.0,-14.0,-21.0,-12.0,-24.0,-6.0,7.0,4.0,9.0,-3.0,15.0,4.0,-5.0,10.0,1.0,21.0,2.0,15.0,-1.0,7.0,26.0,14.0,24.0,7.0,20.0,15.0,21.0,9.0,23.0,16.0,17.0,19.0,19.0,19.0,17.0,14.0,17.0,17.0,9.0,13.0,15.0,10.0,23.0,9.0,13.0,5.0,5.0,16.0,-7.0,2896.94
98.0,32.0,6.0,-6.0,2.0,-3.0,0.0,-5.0,-6.0,-12.0,5.0,-2.0,3.0,-14.0,4.0,-17.0,-6.0,0.0,-8.0,3.0,-11.0,5.0,14.0,12.0,20.0,-19.0,9.0,-21.0,-23.0,7.0,-25.0,11.0,-26.0,10.0,-26.0,5.0,-28.0,5.0,-27.0,4.0,-24.0,-19.0,-4.0,-19.0,-4.0,-14.0,11.0,6.0,12.0,6.0,9.0,10.0,10.0,4.0,9.0,9.0,12.0,7.0,18.0,21.0,8.0,20.0,7.0,18.0,13.0,28.0,2.0,25.0,3.0,32.0,20.0,-5.0,23.0,-2.0,1.0,28.0,-2.0,17.0,0.0,1.0,24.0,-1.0,14.0,12.0,-1.0,13.0,-3.0,8.0,0.0,2896.95
98.0,32.0,6.0,0.0,0.0,7.0,3.0,0.0,3.0,4.0,-3.0,7.0,-4.0,8.0,-5.0,10.0,14.0,-1.0,7.0,-6.0,10.0,-7.0,-3.0,-6.0,-9.0,22.0,-11.0,23.0,19.0,-3.0,18.0,1.0,32.0,-8.0,26.0,-4.0,21.0,2.0,22.0,8.0,18.0,16.0,11.0,22.0,9.0,11.0,-11.0,4.0,-13.0,4.0,-12.0,5.0,2.0,-10.0,1.0,-19.0,-9.0,-20.0,-6.0,-9.0,-20.0,-10.0,-17.0,-20.0,-19.0,-9.0,-16.0,-13.0,-21.0,-13.0,-22.0,-18.0,-20.0,-13.0,-15.0,-23.0,-13.0,-22.0,-8.0,-11.0,-17.0,-5.0,-16.0,-7.0,-4.0,-4.0,-5.0,-5.0,-1.0,2896.97
18.0,35.0,49.0,-2.0,-1.0,1.0,1.0,5.0,12.0,9.0,10.0,-4.0,5.0,-4.0,16.0,-1.0,-1.0,7.0,3.0,18.0,3.0,19.0,21.0,20.0,18.0,5.0,24.0,5.0,9.0,26.0,2.0,28.0,-1.0,27.0,-3.0,21.0,-6.0,26.0,-4.0,19.0,-14.0,-10.0,15.0,-10.0,16.0,-18.0,0.0,9.0,-2.0,20.0,1.0,12.0,21.0,-2.0,13.0,-6.0,18.0,-10.0,15.0,15.0,-9.0,19.0,-16.0,24.0,-19.0,21.0,-13.0,16.0,-21.0,21.0,16.0,-20.0,16.0,-22.0,-20.0,16.0,-22.0,4.0,-20.0,-16.0,8.0,-7.0,7.0,2.0,-14.0,8.0,-2.0,4.0,-11.0,2896.98
-50.0,-32.0,12.0,-22.0,-2.0,-28.0,3.0,-22.0,-5.0,-27.0,-5.0,-28.0,-7.0,-28.0,-8.0,-26.0,-23.0,-10.0,-25.0,-14.0,-24.0,-12.0,-9.0,-10.0,-7.0,-15.0,-9.0,-17.0,-11.0,-16.0,-16.0,-10.0,-9.0,-5.0,-8.0,-9.0,-7.0,-5.0,-2.0,-2.0,-1.0,4.0,3.0,3.0,4.0,2.0,32.0,13.0,27.0,14.0,26.0,17.0,18.0,26.0,17.0,25.0,19.0,20.0,17.0,18.0,17.0,13.0,14.0,10.0,15.0,13.0,13.0,9.0,10.0,0.0,0.0,1.0,0.0,4.0,-1.0,-3.0,1.0,-5.0,2.0,3.0,-11.0,-4.0,-16.0,-20.0,3.0,-20.0,-2.0,-22.0,5.0,2896.99
94.0,-32.0,5.0,-21.0,2.0,-27.0,4.0,-17.0,2.0,-19.0,3.0,-19.0,2.0,-25.0,6.0,-21.0,-26.0,2.0,-25.0,2.0,-27.0,7.0,11.0,9.0,-5.0,-19.0,-5.0,-17.0,-10.0,-1.0,-16.0,1.0,-7.0,4.0,7.0,5.0,-14.0,-2.0,8.0,-2.0,5.0,2.0,-3.0,0.0,-7.0,3.0,29.0,-11.0,24.0,-4.0,28.0,-5.0,-1.0,28.0,2.0,20.0,4.0,27.0,-1.0,8.0,12.0,6.0,25.0,0.0,13.0,0.0,6.0,8.0,19.0,2.0,-4.0,9.0,-10.0,10.0,4.0,-5.0,2.0,-1.0,0.0,-5.0,-9.0,6.0,-11.0,-12.0,5.0,-14.0,9.0,-14.0,4.0,2896.99
116.0,64.0,7.0,-6.0,-30.0,2.0,-27.0,0.0,-24.0,2.0,-28.0,-2.0,-33.0,-1.0,-28.0,7.0,3.0,-27.0,-1.0,-30.0,3.0,-31.0,-21.0,-31.0,-29.0,9.0,-25.0,2.0,-7.0,-18.0,9.0,-19.0,-7.0,-22.0,-6.0,-3.0,-3.0,-21.0,-1.0,-10.0,5.0,1.0,8.0,5.0,3.0,-6.0,-16.0,-24.0,-18.0,-30.0,-22.0,-32.0,-26.0,-6.0,-30.0,-7.0,-30.0,-6.0,-26.0,-31.0,-2.0,-25.0,-1.0,-33.0,11.0,-23.0,-2.0,-15.0,-7.0,-7.0,-15.0,-9.0,-4.0,3.0,1.0,-15.0,-10.0,-2.0,-1.0,-12.0,0.0,-10.0,-3.0,-4.0,-21.0,1.0,-14.0,-5.0,-24.0,2897.0
75.0,-79.0,20.0,29.0,11.0,29.0,6.0,28.0,10.0,24.0,4.0,22.0,7.0,28.0,14.0,23.0,27.0,19.0,28.0,17.0,23.0,14.0,24.0,18.0,24.0,15.0,22.0,14.0,15.0,19.0,5.0,18.0,8.0,10.0,5.0,6.0,-6.0,8.0,5.0,1.0,4.0,6.0,-4.0,-6.0,-3.0,-1.0,-37.0,-9.0,-36.0,-11.0,-37.0,-20.0,-17.0,-29.0,-14.0,-33.0,-13.0,-33.0,-19.0,-13.0,-24.0,-15.0,-22.0,-12.0,-19.0,-11.0,-16.0,-6.0,-10.0,-3.0,-5.0,1.0,2.0,-4.0,-1.0,3.0,3.0,9.0,0.0,-4.0,12.0,0.0,16.0,15.0,3.0,22.0,4.0,20.0,-2.0,2897.0
95.0,-15.0,21.0,25.0,49.0,16.0,56.0,25.0,42.0,16.0,66.0,9.0,66.0,32.0,50.0,4.0,-2.0,41.0,21.0,64.0,7.0,57.0,45.0,66.0,51.0,4.0,37.0,-4.0,2.0,48.0,6.0,33.0,-4.0,32.0,-6.0,15.0,1.0,17.0,-3.0,9.0,6.0,-2.0,-8.0,4.0,-5.0,10.0,-27.0,57.0,-19.0,55.0,-35.0,56.0,46.0,-41.0,60.0,-44.0,40.0,-46.0,54.0,28.0,-35.0,21.0,-36.0,13.0,-34.0,13.0,-24.0,19.0,-25.0,17.0,18.0,-8.0,15.0,-5.0,2.0,14.0,14.0,1.0,10.0,11.0,12.0,22.0,0.0,15.0,24.0,22.0,41.0,21.0,40.0,2897.01
-128.0,0.0,8.0,59.0,21.0,39.0,26.0,39.0,29.0,40.0,48.0,40.0,18.0,39.0,32.0,43.0,36.0,54.0,45.0,54.0,43.0,40.0,46.0,33.0,42.0,32.0,37.0,22.0,23.0,32.0,15.0,27.0,16.0,18.0,9.0,16.0,7.0,3.0,8.0,1.0,0.0,6.0,-7.0,2.0,-12.0,-9.0,-63.0,23.0,-64.0,17.0,-66.0,11.0,18.0,-63.0,9.0,-63.0,5.0,-63.0,2.0,3.0,-55.0,3.0,-50.0,-2.0,-36.0,-6.0,-38.0,11.0,-29.0,6.0,5.0,-18.0,5.0,-4.0,-3.0,9.0,-2.0,21.0,1.0,4.0,25.0,16.0,29.0,31.0,15.0,29.0,13.0,46.0,21.0,2897.02
94.0,-32.0,5.0,11.0,63.0,-7.0,62.0,1.0,54.0,-7.0,48.0,-6.0,51.0,2.0,66.0,-13.0,-13.0,69.0,-19.0,59.0,-13.0,57.0,65.0,63.0,57.0,-8.0,47.0,-13.0,-14.0,49.0,-6.0,27.0,-6.0,21.0,-3.0,15.0,-6.0,17.0,4.0,17.0,-1.0,4.0,2.0,3.0,-5.0,7.0,-4.0,59.0,-17.0,62.0,-12.0,61.0,62.0,-21.0,59.0,-23.0,54.0,-25.0,56.0,47.0,-25.0,41.0,-24.0,32.0,-21.0,24.0,-22.0,20.0,-17.0,20.0,12.0,-6.0,8.0,-2.0,4.0,5.0,8.0,1.0,6.0,21.0,-1.0,28.0,5.0,11.0,33.0,6.0,25.0,3.0,43.0,2897.02
92.0,-64.0,5.0,-56.0,14.0,-55.0,23.0,-48.0,22.0,-64.0,11.0,-53.0,14.0,-66.0,11.0,-57.0,-66.0,-4.0,-56.0,7.0,-58.0,-1.0,-8.0,1.0,-11.0,-50.0,6.0,-52.0,-43.0,-1.0,-31.0,4.0,-28.0,-8.0,-29.0,-4.0,-12.0,5.0,-5.0,6.0,-6.0,1.0,5.0,9.0,5.0,12.0,55.0,28.0,59.0,32.0,58.0,34.0,44.0,52.0,40.0,49.0,42.0,46.0,50.0,44.0,35.0,41.0,25.0,27.0,20.0,30.0,26.0,18.0,18.0,14.0,8.0,10.0,0.0,12.0,-2.0,-8.0,15.0,-18.0,7.0,10.0,-14.0,3.0,-32.0,-25.0,22.0,-36.0,7.0,-45.0,12.0,2897.03
-128.0,0.0,8.0,2.0,54.0,23.0,46.0,25.0,50.0,13.0,45.0,7.0,63.0,0.0,59.0,9.0,3.0,58.0,-1.0,62.0,-3.0,51.0,61.0,64.0,66.0,11.0,50.0,-7.0,-13.0,38.0,-6.0,28.0,-2.0,26.0,4.0,17.0,3.0,13.0,4.0,3.0,11.0,-3.0,2.0,0.0,-8.0,1.0,-32.0,58.0,-23.0,54.0,-21.0,66.0,48.0,-38.0,55.0,-39.0,50.0,-43.0,42.0,35.0,-37.0,42.0,-46.0,16.0,-27.0,15.0,-28.0,24.0,-25.0,3.0,3.0,-14.0,11.0,-3.0,-1.0,16.0,9.0,5.0,15.0,8.0,6.0,19.0,11.0,19.0,23.0,9.0,44.0,13.0,38.0,2897.03
-66.0,-32.0,11.0,-38.0,41.0,-30.0,58.0,-46.0,40.0,-45.0,45.0,-54.0,34.0,-47.0,37.0,-48.0,-45.0,35.0,-56.0,25.0,-56.0,34.0,34.0,35.0,31.0,-50.0,22.0,-42.0,-33.0,19.0,-35.0,15.0,-22.0,25.0,-20.0,10.0,-16.0,14.0,-1.0,8.0,3.0,6.0,1.0,4.0,-2.0,19.0,43.0,49.0,39.0,50.0,37.0,53.0,58.0,25.0,56.0,29.0,56.0,20.0,50.0,48.0,9.0,51.0,3.0,40.0,11.0,32.0,8.0,21.0,6.0,30.0,15.0,17.0,13.0,14.0,8.0,-7.0,12.0,-17.0,10.0,11.0,-14.0,16.0,-12.0,-24.0,15.0,-24.0,28.0,-32.0,26.0,2897.04
115.0,48.0,7.0,-6.0,-3.0,-3.0,3.0,-2.0,1.0,1.0,1.0,-7.0,5.0,-1.0,7.0,2.0,-13.0,1.0,-9.0,9.0,-8.0,10.0,9.0,11.0,12.0,-16.0,14.0,-14.0,-12.0,7.0,-21.0,9.0,-19.0,14.0,-21.0,13.0,-23.0,6.0,-22.0,-5.0,-27.0,-22.0,2.0,-20.0,-8.0,-15.0,7.0,7.0,8.0,15.0,11.0,14.0,12.0,0.0,16.0,6.0,18.0,5.0,23.0,20.0,5.0,17.0,-8.0,24.0,0.0,23.0,0.0,23.0,-9.0,26.0,18.0,-6.0,19.0,-7.0,-13.0,21.0,-15.0,23.0,-8.0,-14.0,28.0,-9.0,14.0,12.0,-6.0,12.0,-6.0,14.0,0.0,2897.07
-46.0,32.0,13.0,16.0,-12.0,21.0,-9.0,15.0,-14.0,29.0,-17.0,21.0,-21.0,23.0,-16.0,20.0,19.0,-11.0,24.0,-9.0,24.0,-9.0,-7.0,-2.0,-4.0,28.0,-3.0,15.0,17.0,-1.0,14.0,-5.0,13.0,-1.0,9.0,-4.0,1.0,-3.0,-1.0,-3.0,-1.0,-4.0,-6.0,-7.0,-4.0,-10.0,-12.0,-34.0,-10.0,-35.0,-9.0,-30.0,-32.0,-6.0,-32.0,-7.0,-33.0,-4.0,-25.0,-29.0,5.0,-20.0,-2.0,-15.0,1.0,-16.0,-2.0,-10.0,2.0,-5.0,-8.0,-5.0,-4.0,-5.0,-2.0,-1.0,-7.0,4.0,-6.0,-7.0,10.0,-12.0,5.0,6.0,-17.0,6.0,-18.0,11.0,-11.0,2897.09
98.0,32.0,6.0,-42.0,34.0,-32.0,38.0,-29.0,44.0,-37.0,40.0,-37.0,34.0,-25.0,25.0,-30.0,-43.0,37.0,-36.0,31.0,-31.0,22.0,29.0,28.0,20.0,-33.0,32.0,-29.0,-22.0,12.0,-19.0,22.0,-18.0,20.0,-13.0,12.0,-7.0,4.0,-7.0,7.0,-6.0,7.0,3.0,12.0,1.0,16.0,23.0,53.0,23.0,52.0,21.0,54.0,51.0,14.0,46.0,14.0,49.0,10.0,50.0,42.0,-3.0,38.0,-7.0,32.0,1.0,20.0,10.0,17.0,1.0,7.0,2.0,7.0,-4.0,-2.0,6.0,-10.0,9.0,0.0,10.0,12.0,-17.0,25.0,-10.0,-7.0,30.0,-3.0,32.0,-12.0,33.0,2897.1
-40.0,-127.0,29.0,23.0,-6.0,26.0,2.0,19.0,0.0,23.0,-2.0,27.0,-3.0,25.0,4.0,25.0,37.0,1.0,29.0,15.0,25.0,8.0,8.0,3.0,7.0,21.0,-1.0,21.0,20.0,7.0,15.0,9.0,13.0,-1.0,6.0,1.0,11.0,-1.0,6.0,-5.0,5.0,-2.0,-5.0,-8.0,-7.0,-7.0,-32.0,-5.0,-31.0,-5.0,-33.0,-5.0,-13.0,-32.0,-9.0,-28.0,-14.0,-27.0,-13.0,-14.0,-22.0,-14.0,-21.0,-9.0,-17.0,-11.0,-12.0,-7.0,-9.0,2.0,1.0,-1.0,1.0,-5.0,-3.0,5.0,-4.0,7.0,2.0,-5.0,2.0,-5.0,15.0,16.0,-7.0,20.0,-3.0,12.0,-5.0,2897.1
-20.0,-63.0,30.0,-26.0,10.0,-24.0,1.0,-26.0,10.0,-21.0,1.0,-28.0,16.0,-22.0,6.0,-31.0,-26.0,9.0,-29.0,-1.0,-30.0,3.0,-3.0,-7.0,1.0,-24.0,1.0,-20.0,-17.0,2.0,-15.0,4.0,-18.0,5.0,-9.0,4.0,-10.0,-1.0,0.0,2.0,-3.0,0.0,2.0,3.0,9.0,7.0,34.0,3.0,31.0,6.0,31.0,9.0,12.0,27.0,11.0,31.0,12.0,25.0,13.0,14.0,26.0,13.0,16.0,11.0,12.0,0.0,9.0,5.0,7.0,3.0,3.0,5.0,-1.0,6.0,7.0,-8.0,-1.0,-10.0,8.0,7.0,-9.0,9.0,-13.0,-13.0,5.0,-15.0,6.0,-18.0,2.0,2897.11
126.0,-31.0,23.0,-27.0,-28.0,-30.0,-31.0,-26.0,-42.0,-31.0,-44.0,-17.0,-59.0,-21.0,-56.0,-13.0,-19.0,-52.0,-30.0,-51.0,-22.0,-48.0,-38.0,-54.0,-50.0,-6.0,-34.0,-11.0,-15.0,-30.0,-13.0,-28.0,0.0,-20.0,-4.0,-26.0,-5.0,-9.0,-11.0,-11.0,-8.0,-6.0,4.0,-3.0,8.0,-8.0,43.0,-43.0,44.0,-45.0,41.0,-40.0,-29.0,41.0,-30.0,47.0,-21.0,47.0,-27.0,-22.0,41.0,-23.0,31.0,-10.0,29.0,-11.0,25.0,-7.0,11.0,-13.0,-10.0,4.0,-12.0,-4.0,-2.0,-14.0,-11.0,-18.0,-20.0,-14.0,-18.0,-17.0,-16.0,-19.0,-14.0,-23.0,-32.0,-23.0,-32.0,2897.11
-98.0,-32.0,9.0,-28.0,-3.0,-25.0,-3.0,-23.0,-4.0,-21.0,-13.0,-24.0,-12.0,-23.0,-12.0,-23.0,-20.0,-17.0,-21.0,-17.0,-20.0,-25.0,-24.0,-22.0,-31.0,-19.0,-12.0,-19.0,-13.0,-12.0,-8.0,-10.0,-4.0,-13.0,-15.0,-14.0,5.0,-1.0,-1.0,-10.0,-5.0,-6.0,2.0,-4.0,8.0,-4.0,24.0,13.0,24.0,18.0,28.0,16.0,19.0,21.0,23.0,24.0,17.0,20.0,13.0,23.0,7.0,22.0,3.0,-2.0,17.0,19.0,9.0,-6.0,6.0,-1.0,6.0,10.0,-9.0,-8.0,7.0,0.0,6.0,-14.0,2.0,-9.0,-9.0,-3.0,-17.0,-16.0,7.0,-14.0,-4.0,-23.0,0.0,2897.12
115.0,48.0,7.0,9.0,26.0,-1.0,20.0,-2.0,21.0,-2.0,24.0,-2.0,22.0,-2.0,26.0,-4.0,-11.0,20.0,-10.0,35.0,-9.0,24.0,23.0,26.0,15.0,-2.0,22.0,-9.0,4.0,10.0,-7.0,-2.0,1.0,1.0,-10.0,1.0,-3.0,0.0,2.0,5.0,6.0,7.0,-12.0,0.0,3.0,5.0,-24.0,16.0,-28.0,20.0,-25.0,27.0,18.0,-21.0,17.0,-18.0,17.0,-13.0,6.0,15.0,-12.0,19.0,-27.0,8.0,-10.0,20.0,-4.0,10.0,-19.0,4.0,6.0,-8.0,18.0,5.0,-3.0,10.0,-1.0,-4.0,-1.0,15.0,6.0,4.0,1.0,3.0,12.0,4.0,18.0,7.0,16.0,2897.12
-51.0,-48.0,12.0,-14.0,0.0,2.0,-10.0,-9.0,-10.0,-5.0,-9.0,-6.0,-12.0,-15.0,-7.0,-3.0,-2.0,-7.0,-6.0,-10.0,-18.0,-22.0,-2.0,-16.0,-21.0,-18.0,-25.0,-16.0,-12.0,-24.0,-18.0,-31.0,-15.0,-34.0,-3.0,-25.0,-10.0,-26.0,-4.0,-19.0,-3.0,7.0,-22.0,4.0,-22.0,5.0,1.0,-7.0,1.0,-4.0,-2.0,-17.0,-27.0,6.0,-20.0,-2.0,-12.0,-2.0,-17.0,-18.0,18.0,-22.0,12.0,-26.0,4.0,-15.0,20.0,-22.0,26.0,-11.0,-13.0,19.0,-16.0,18.0,12.0,-12.0,20.0,-11.0,19.0,28.0,-5.0,10.0,-3.0,-9.0,12.0,-3.0,13.0,-10.0,8.0,2897.13
98.0,32.0,6.0,-2.0,-4.0,5.0,7.0,1.0,-2.0,5.0,6.0,4.0,2.0,1.0,12.0,14.0,0.0,11.0,19.0,3.0,3.0,2.0,14.0,3.0,6.0,13.0,5.0,14.0,9.0,12.0,13.0,18.0,9.0,14.0,9.0,27.0,6.0,14.0,-4.0,31.0,-1.0,-8.0,19.0,-3.0,15.0,-15.0,-8.0,0.0,-8.0,1.0,-11.0,-7.0,-2.0,-20.0,-6.0,-8.0,1.0,-18.0,-20.0,3.0,-19.0,-7.0,-12.0,-7.0,-26.0,-7.0,-14.0,-8.0,-31.0,-12.0,1.0,-19.0,-9.0,-17.0,-21.0,-12.0,-8.0,-10.0,-15.0,-17.0,-13.0,-14.0,-10.0,-4.0,-19.0,-7.0,2.0,8.0,-13.0,2897.15
-120.0,-127.0,24.0,-3.0,-3.0,6.0,4.0,4.0,-7.0,3.0,-10.0,7.0,-1.0,9.0,-5.0,11.0,12.0,-11.0,14.0,-16.0,3.0,-17.0,-19.0,-15.0,-18.0,11.0,-14.0,19.0,18.0,-18.0,13.0,-26.0,23.0,-14.0,40.0,-4.0,26.0,-8.0,26.0,-9.0,19.0,25.0,10.0,21.0,4.0,14.0,-12.0,5.0,-13.0,1.0,-16.0,-1.0,1.0,-10.0,-1.0,-14.0,-10.0,-13.0,-8.0,-1.0,-17.0,-9.0,-19.0,-17.0,-11.0,-17.0,-8.0,-17.0,-10.0,-15.0,-20.0,-13.0,-18.0,-4.0,-3.0,-19.0,-17.0,-23.0,-3.0,-5.0,-11.0,-9.0,-15.0,-9.0,-2.0,-9.0,1.0,-10.0,0.0,2897.17
-98.0,-32.0,9.0,-1.0,-2.0,-1.0,-8.0,0.0,-2.0,-10.0,-7.0,-1.0,0.0,-11.0,-2.0,-3.0,-14.0,9.0,-10.0,10.0,-1.0,12.0,19.0,18.0,19.0,-13.0,19.0,-10.0,-23.0,23.0,-19.0,13.0,-16.0,17.0,-16.0,8.0,-21.0,6.0,-17.0,7.0,-18.0,-12.0,5.0,-27.0,5.0,-20.0,12.0,-1.0,15.0,-3.0,11.0,-8.0,-4.0,18.0,8.0,13.0,1.0,11.0,3.0,1.0,15.0,-3.0,16.0,12.0,17.0,15.0,18.0,12.0,18.0,19.0,13.0,12.0,13.0,9.0,14.0,6.0,9.0,22.0,5.0,6.0,15.0,5.0,24.0,9.0,-2.0,10.0,-2.0,22.0,1.0,2897.17
98.0,32.0,6.0,1.0,-5.0,-3.0,6.0,-1.0,4.0,-2.0,5.0,-10.0,12.0,-2.0,8.0,-10.0,-6.0,16.0,-9.0,15.0,-6.0,14.0,19.0,13.0,15.0,-14.0,15.0,-15.0,-15.0,18.0,-13.0,19.0,-9.0,16.0,-14.0,18.0,-17.0,8.0,-14.0,11.0,-25.0,-24.0,4.0,-26.0,7.0,-20.0,11.0,7.0,5.0,12.0,7.0,8.0,15.0,10.0,15.0,6.0,14.0,3.0,23.0,21.0,5.0,25.0,9.0,25.0,2.0,15.0,6.0,19.0,0.0,19.0,28.0,3.0,23.0,1.0,-9.0,17.0,-4.0,22.0,-7.0,-6.0,15.0,-6.0,7.0,9.0,2.0,12.0,-1.0,1.0,-10.0,2897.18
