subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_48,subcarrier_49,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_86,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_122,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-108.0,64.0,9.0,25.0,-2.0,27.0,29.0,32.0,45.0,25.0,37.0,40.0,20.0,24.0,47.0,35.0,42.0,1.0,58.0,14.0,41.0,45.0,29.0,15.0,22.0,20.0,22.0,20.0,29.0,25.0,22.0,22.0,21.0,14.0,31.0,10.0,8.0,17.0,11.0,6.0,4.0,16.0,15.0,8.0,9.0,-21.0,1.0,-15.0,-15.0,-9.0,-20.0,-21.0,-25.0,-28.0,-16.0,-39.0,-25.0,-34.0,-19.0,-46.0,-14.0,-46.0,-48.0,-27.0,-39.0,-30.0,-23.0,-40.0,-38.0,-36.0,-50.0,-37.0,-34.0,-37.0,-21.0,-32.0,-30.0,-19.0,-30.0,-28.0,-27.0,3.0,-13.0,-4.0,11.0,4.0,13.0,3462.61
-98.0,-32.0,9.0,-48.0,0.0,-38.0,-11.0,-42.0,8.0,39.0,-38.0,17.0,-44.0,2.0,-33.0,-11.0,-41.0,9.0,-54.0,7.0,-60.0,-42.0,15.0,-45.0,5.0,-40.0,0.0,-40.0,-5.0,-29.0,-4.0,-34.0,-10.0,-28.0,-14.0,-27.0,-29.0,-22.0,-31.0,-25.0,-26.0,-4.0,0.0,-17.0,1.0,7.0,-13.0,14.0,22.0,-8.0,22.0,28.0,35.0,14.0,43.0,3.0,44.0,17.0,52.0,10.0,50.0,5.0,17.0,49.0,6.0,50.0,50.0,0.0,59.0,4.0,59.0,3.0,33.0,-3.0,45.0,17.0,34.0,8.0,20.0,-11.0,21.0,-23.0,2.0,-16.0,0.0,-9.0,-9.0,3462.62
118.0,97.0,23.0,5.0,37.0,-4.0,37.0,4.0,52.0,36.0,28.0,34.0,-13.0,47.0,5.0,37.0,-15.0,40.0,23.0,48.0,3.0,17.0,28.0,9.0,37.0,1.0,38.0,6.0,34.0,-11.0,40.0,-8.0,29.0,-7.0,34.0,-15.0,-13.0,29.0,-11.0,-5.0,-5.0,17.0,16.0,3.0,15.0,-8.0,-14.0,-5.0,7.0,-15.0,-1.0,13.0,13.0,-27.0,15.0,-33.0,15.0,-47.0,19.0,-43.0,21.0,-39.0,-51.0,17.0,-46.0,16.0,4.0,-43.0,10.0,-52.0,11.0,-55.0,22.0,-37.0,1.0,-37.0,-5.0,-44.0,-2.0,-6.0,-3.0,-13.0,-15.0,9.0,-5.0,-15.0,0.0,3462.62
30.0,-32.0,1.0,-2.0,14.0,-8.0,10.0,-12.0,15.0,15.0,-7.0,16.0,-12.0,23.0,-7.0,16.0,-7.0,23.0,-11.0,21.0,-21.0,-12.0,16.0,-16.0,12.0,-13.0,12.0,-8.0,10.0,-13.0,12.0,-12.0,11.0,-8.0,10.0,-9.0,-11.0,4.0,-13.0,-18.0,-12.0,8.0,7.0,-7.0,3.0,-7.0,-5.0,-2.0,-3.0,-9.0,0.0,5.0,6.0,-19.0,5.0,-22.0,6.0,-20.0,13.0,-27.0,12.0,-24.0,-31.0,7.0,-22.0,16.0,11.0,-30.0,17.0,-26.0,9.0,-27.0,11.0,-22.0,11.0,-22.0,6.0,-17.0,3.0,-13.0,0.0,-17.0,-6.0,-3.0,-8.0,-2.0,2.0,3462.63
94.0,-32.0,5.0,-21.0,-13.0,23.0,-8.0,-3.0,-24.0,-35.0,35.0,-30.0,13.0,-25.0,32.0,-21.0,30.0,-20.0,31.0,-35.0,18.0,25.0,-13.0,42.0,-20.0,39.0,-26.0,31.0,-15.0,30.0,-17.0,25.0,-12.0,26.0,-11.0,24.0,37.0,-16.0,27.0,21.0,15.0,-12.0,-14.0,16.0,-19.0,-7.0,14.0,-10.0,-14.0,11.0,-17.0,-21.0,-24.0,17.0,-34.0,14.0,-35.0,21.0,-37.0,21.0,-53.0,25.0,21.0,-55.0,25.0,-52.0,-45.0,28.0,-57.0,21.0,-39.0,25.0,-47.0,24.0,-48.0,33.0,-28.0,24.0,-31.0,17.0,-26.0,5.0,-30.0,9.0,5.0,-4.0,-12.0,3462.67
94.0,-32.0,5.0,32.0,-4.0,0.0,4.0,40.0,-6.0,13.0,18.0,28.0,26.0,12.0,20.0,20.0,18.0,22.0,7.0,29.0,2.0,8.0,9.0,-3.0,16.0,-10.0,37.0,11.0,34.0,2.0,28.0,3.0,21.0,6.0,24.0,17.0,0.0,20.0,-1.0,6.0,8.0,26.0,21.0,10.0,23.0,-7.0,2.0,-11.0,-7.0,-6.0,-12.0,-13.0,-14.0,-36.0,-16.0,-35.0,-19.0,-40.0,-12.0,-50.0,-22.0,-51.0,-39.0,-17.0,-37.0,-23.0,-25.0,-39.0,-19.0,-47.0,-29.0,-38.0,-29.0,-52.0,-27.0,-40.0,-21.0,-32.0,-29.0,-39.0,-16.0,-36.0,-34.0,2.0,-12.0,-2.0,16.0,3462.68
-40.0,-127.0,29.0,-11.0,12.0,-17.0,-15.0,2.0,5.0,28.0,-37.0,4.0,-37.0,13.0,-19.0,37.0,-7.0,2.0,-22.0,-13.0,-28.0,-36.0,6.0,-6.0,5.0,-27.0,0.0,-29.0,5.0,-37.0,5.0,-19.0,0.0,-41.0,0.0,-25.0,-27.0,-2.0,-24.0,-15.0,-23.0,8.0,2.0,-13.0,10.0,-9.0,-6.0,-1.0,-3.0,-17.0,2.0,17.0,16.0,-26.0,34.0,-34.0,25.0,-32.0,34.0,-39.0,42.0,-36.0,-30.0,39.0,-35.0,30.0,40.0,-35.0,33.0,-37.0,34.0,-28.0,43.0,-31.0,23.0,-28.0,33.0,-37.0,34.0,-57.0,17.0,-19.0,18.0,13.0,-18.0,9.0,-2.0,3462.68
-20.0,-63.0,30.0,-4.0,-2.0,-4.0,6.0,25.0,-16.0,-13.0,-9.0,8.0,12.0,6.0,20.0,-2.0,38.0,-19.0,15.0,-12.0,27.0,15.0,-1.0,37.0,23.0,14.0,14.0,26.0,16.0,16.0,23.0,10.0,19.0,20.0,25.0,9.0,12.0,17.0,19.0,24.0,20.0,17.0,15.0,23.0,7.0,-4.0,6.0,-8.0,-13.0,-14.0,-10.0,-14.0,-35.0,-16.0,-36.0,-21.0,-33.0,-17.0,-43.0,-31.0,-42.0,-22.0,-23.0,-52.0,-28.0,-45.0,-52.0,-15.0,-49.0,-24.0,-43.0,-29.0,-32.0,-36.0,-39.0,-25.0,-40.0,-32.0,-43.0,-21.0,-23.0,-2.0,-42.0,-23.0,-15.0,-18.0,-20.0,3462.69
-50.0,-32.0,12.0,-3.0,17.0,9.0,20.0,-25.0,6.0,5.0,17.0,33.0,-21.0,28.0,-16.0,37.0,-8.0,51.0,-26.0,17.0,2.0,8.0,35.0,2.0,28.0,-7.0,24.0,-9.0,20.0,-19.0,29.0,-16.0,23.0,-8.0,29.0,-16.0,-7.0,22.0,-4.0,-3.0,-5.0,30.0,25.0,4.0,25.0,6.0,-3.0,11.0,22.0,-2.0,26.0,34.0,37.0,4.0,37.0,6.0,42.0,4.0,41.0,-1.0,45.0,-2.0,-13.0,51.0,-7.0,52.0,55.0,-5.0,57.0,-22.0,42.0,-13.0,40.0,-26.0,48.0,-24.0,38.0,-25.0,26.0,-14.0,16.0,-4.0,13.0,15.0,-17.0,8.0,1.0,3462.7
-30.0,32.0,14.0,-11.0,2.0,14.0,-3.0,-2.0,26.0,31.0,22.0,9.0,2.0,42.0,-2.0,23.0,-16.0,40.0,-27.0,16.0,-1.0,-18.0,16.0,4.0,32.0,-15.0,38.0,-1.0,22.0,-6.0,30.0,-13.0,33.0,1.0,33.0,-11.0,-11.0,21.0,-4.0,-4.0,-7.0,18.0,24.0,-2.0,15.0,-2.0,-4.0,4.0,15.0,-2.0,16.0,27.0,33.0,-9.0,35.0,-14.0,47.0,-7.0,41.0,-17.0,47.0,-16.0,-24.0,57.0,-22.0,53.0,53.0,-39.0,52.0,-41.0,47.0,-29.0,50.0,-26.0,35.0,-36.0,30.0,-33.0,30.0,-19.0,34.0,-44.0,36.0,1.0,6.0,16.0,-20.0,3462.7
-40.0,-127.0,29.0,5.0,-2.0,-36.0,-1.0,-18.0,11.0,-2.0,-33.0,-28.0,-30.0,-16.0,-7.0,-11.0,-24.0,-8.0,-9.0,-12.0,-33.0,-22.0,-17.0,-37.0,-18.0,-26.0,-25.0,-22.0,-30.0,-14.0,-22.0,-16.0,-25.0,-3.0,-25.0,-18.0,-19.0,-21.0,-13.0,-17.0,-19.0,-17.0,-9.0,-27.0,-11.0,8.0,0.0,0.0,5.0,19.0,4.0,5.0,6.0,32.0,8.0,42.0,13.0,44.0,-3.0,35.0,5.0,47.0,48.0,29.0,46.0,18.0,21.0,57.0,27.0,39.0,17.0,64.0,26.0,37.0,31.0,40.0,24.0,39.0,32.0,50.0,6.0,31.0,7.0,29.0,4.0,19.0,7.0,3462.71
-128.0,0.0,8.0,26.0,-10.0,9.0,-8.0,32.0,9.0,0.0,30.0,3.0,25.0,13.0,60.0,16.0,28.0,5.0,14.0,17.0,38.0,32.0,15.0,19.0,30.0,23.0,15.0,19.0,21.0,19.0,28.0,12.0,26.0,7.0,26.0,4.0,6.0,35.0,7.0,15.0,12.0,17.0,13.0,12.0,9.0,-7.0,-3.0,-7.0,-11.0,-9.0,-9.0,-14.0,-19.0,-27.0,-12.0,-34.0,-20.0,-41.0,-25.0,-46.0,-15.0,-46.0,-53.0,-23.0,-57.0,-29.0,-33.0,-49.0,-35.0,-64.0,-40.0,-41.0,-32.0,-45.0,-4.0,-42.0,-27.0,-31.0,-37.0,-32.0,-49.0,-33.0,-15.0,1.0,-8.0,-1.0,-13.0,3462.71
116.0,64.0,7.0,6.0,15.0,8.0,10.0,-3.0,10.0,8.0,-5.0,12.0,-11.0,2.0,-10.0,14.0,-11.0,4.0,-13.0,8.0,-11.0,-2.0,7.0,-4.0,10.0,-11.0,14.0,-8.0,8.0,-9.0,13.0,1.0,10.0,-7.0,13.0,-17.0,-17.0,2.0,-17.0,-16.0,-16.0,4.0,0.0,-11.0,-1.0,-13.0,-8.0,-4.0,-12.0,-5.0,-6.0,-10.0,-11.0,2.0,-14.0,-5.0,-8.0,4.0,-7.0,9.0,-16.0,15.0,8.0,-9.0,22.0,-4.0,-12.0,16.0,-1.0,25.0,-8.0,15.0,-1.0,16.0,3.0,16.0,5.0,11.0,2.0,18.0,5.0,20.0,-8.0,-5.0,16.0,7.0,8.0,3462.72
124.0,-64.0,7.0,12.0,-31.0,3.0,-18.0,14.0,-12.0,-14.0,13.0,-17.0,13.0,-18.0,11.0,-13.0,11.0,-16.0,19.0,-12.0,8.0,6.0,-18.0,6.0,-9.0,5.0,-12.0,5.0,-6.0,11.0,-4.0,14.0,4.0,11.0,2.0,17.0,9.0,1.0,10.0,10.0,14.0,-2.0,3.0,13.0,0.0,-6.0,3.0,-7.0,-11.0,7.0,-11.0,-16.0,-18.0,10.0,-26.0,14.0,-23.0,12.0,-28.0,13.0,-31.0,15.0,21.0,-32.0,23.0,-27.0,-31.0,12.0,-32.0,17.0,-23.0,17.0,-25.0,19.0,-16.0,14.0,-16.0,13.0,-13.0,16.0,-4.0,8.0,-14.0,-22.0,2.0,-2.0,-10.0,3462.77
-93.0,48.0,10.0,-24.0,-9.0,-48.0,-13.0,-33.0,-7.0,-6.0,-23.0,-37.0,-46.0,-36.0,-15.0,-6.0,-46.0,7.0,-15.0,7.0,-23.0,-30.0,-21.0,-14.0,-17.0,-11.0,-25.0,-11.0,-23.0,-3.0,-15.0,-5.0,-17.0,4.0,-19.0,4.0,6.0,-21.0,16.0,8.0,8.0,-26.0,-20.0,-4.0,-27.0,6.0,0.0,12.0,16.0,-1.0,25.0,26.0,36.0,-3.0,50.0,10.0,44.0,1.0,48.0,9.0,51.0,10.0,3.0,69.0,8.0,54.0,60.0,-1.0,60.0,3.0,62.0,5.0,40.0,6.0,43.0,8.0,38.0,-5.0,21.0,-6.0,32.0,-1.0,35.0,9.0,-10.0,0.0,-1.0,3462.78
-108.0,64.0,9.0,19.0,-7.0,10.0,44.0,-3.0,32.0,25.0,16.0,25.0,20.0,34.0,19.0,29.0,21.0,31.0,2.0,35.0,5.0,21.0,11.0,5.0,6.0,14.0,26.0,-14.0,17.0,-16.0,24.0,-10.0,11.0,-14.0,19.0,-21.0,-13.0,9.0,-12.0,-16.0,-18.0,20.0,17.0,-5.0,31.0,-2.0,-15.0,-2.0,-3.0,-18.0,-3.0,5.0,6.0,-32.0,5.0,-48.0,0.0,-46.0,12.0,-61.0,11.0,-61.0,-54.0,4.0,-62.0,5.0,-8.0,-66.0,6.0,-65.0,-9.0,-48.0,0.0,-55.0,-8.0,-42.0,2.0,-31.0,-4.0,-24.0,-10.0,-32.0,-4.0,-8.0,-31.0,-11.0,-14.0,3462.79
-25.0,113.0,30.0,-28.0,-32.0,-12.0,-28.0,-1.0,-10.0,-26.0,-7.0,-23.0,-22.0,-16.0,-28.0,-20.0,-39.0,-38.0,-28.0,-36.0,-36.0,-17.0,-43.0,-19.0,-5.0,2.0,-13.0,-6.0,-18.0,-7.0,-19.0,1.0,-21.0,3.0,-26.0,4.0,-1.0,-18.0,4.0,8.0,8.0,-23.0,-21.0,-1.0,-23.0,2.0,11.0,-6.0,-2.0,11.0,-10.0,-5.0,-10.0,34.0,-6.0,43.0,-2.0,61.0,-15.0,48.0,-7.0,58.0,60.0,-20.0,53.0,-10.0,5.0,64.0,-3.0,48.0,2.0,51.0,-3.0,42.0,9.0,55.0,9.0,35.0,17.0,26.0,14.0,40.0,14.0,11.0,30.0,-20.0,7.0,3462.79
-98.0,-32.0,9.0,2.0,-8.0,-7.0,-18.0,-9.0,-18.0,-25.0,-47.0,-18.0,-38.0,9.0,-37.0,-29.0,-23.0,2.0,-9.0,-26.0,-15.0,-34.0,-35.0,-2.0,-28.0,-7.0,-32.0,-13.0,-7.0,-4.0,-25.0,-3.0,-19.0,7.0,-24.0,15.0,18.0,-20.0,7.0,9.0,7.0,-18.0,-28.0,11.0,-27.0,10.0,-3.0,14.0,17.0,12.0,22.0,26.0,31.0,26.0,36.0,30.0,38.0,34.0,43.0,35.0,42.0,35.0,31.0,41.0,36.0,44.0,37.0,34.0,49.0,39.0,39.0,26.0,22.0,37.0,38.0,27.0,41.0,16.0,26.0,9.0,20.0,18.0,29.0,10.0,23.0,12.0,-6.0,3462.8
-5.0,-79.0,31.0,-13.0,32.0,-18.0,31.0,-9.0,41.0,55.0,-7.0,41.0,-9.0,17.0,15.0,27.0,7.0,35.0,-13.0,32.0,6.0,-24.0,21.0,-17.0,22.0,-7.0,15.0,-12.0,13.0,-17.0,3.0,-13.0,6.0,-25.0,6.0,-21.0,-32.0,-1.0,-15.0,-19.0,-21.0,9.0,15.0,-20.0,16.0,7.0,-3.0,10.0,23.0,-5.0,22.0,30.0,41.0,1.0,40.0,-10.0,44.0,-13.0,42.0,-25.0,48.0,-28.0,-22.0,53.0,-22.0,51.0,54.0,-36.0,62.0,-33.0,50.0,-30.0,42.0,-33.0,24.0,-14.0,13.0,-27.0,32.0,-22.0,29.0,-15.0,9.0,20.0,-13.0,4.0,4.0,3462.8
94.0,-32.0,5.0,17.0,-12.0,11.0,-7.0,13.0,-5.0,-6.0,22.0,-17.0,23.0,-7.0,14.0,-13.0,17.0,-16.0,23.0,-14.0,11.0,16.0,-10.0,16.0,-6.0,8.0,-11.0,11.0,-1.0,23.0,-3.0,6.0,5.0,10.0,4.0,17.0,19.0,10.0,24.0,3.0,9.0,4.0,5.0,16.0,-2.0,-9.0,-6.0,-12.0,-18.0,-4.0,-19.0,-20.0,-24.0,-10.0,-23.0,-12.0,-30.0,-13.0,-35.0,-3.0,-34.0,2.0,0.0,-38.0,-11.0,-28.0,-33.0,1.0,-43.0,-16.0,-31.0,-10.0,-35.0,2.0,-40.0,-7.0,-29.0,-2.0,-15.0,5.0,-27.0,-2.0,-14.0,-2.0,-10.0,-6.0,-9.0,3462.81
94.0,-32.0,5.0,6.0,9.0,6.0,9.0,11.0,9.0,11.0,15.0,17.0,14.0,20.0,20.0,20.0,10.0,20.0,5.0,4.0,12.0,12.0,6.0,5.0,14.0,-9.0,7.0,-3.0,14.0,-7.0,15.0,-1.0,8.0,-15.0,7.0,-12.0,-14.0,4.0,-19.0,-7.0,-8.0,2.0,8.0,-10.0,21.0,0.0,4.0,-4.0,-8.0,-4.0,-10.0,-11.0,-19.0,-16.0,-20.0,-11.0,-18.0,-15.0,-19.0,-23.0,-28.0,-28.0,-22.0,-26.0,-19.0,-28.0,-16.0,-32.0,-22.0,-21.0,-27.0,-23.0,-13.0,-23.0,-23.0,-23.0,-10.0,-19.0,-11.0,-19.0,-23.0,-16.0,-10.0,6.0,0.0,4.0,-8.0,3462.81
-68.0,-64.0,11.0,-11.0,20.0,-8.0,35.0,3.0,7.0,50.0,9.0,41.0,-19.0,43.0,-20.0,48.0,-3.0,37.0,-13.0,41.0,-18.0,-25.0,10.0,-26.0,27.0,-7.0,19.0,-19.0,1.0,-7.0,18.0,-11.0,9.0,-22.0,10.0,-27.0,-27.0,-2.0,-23.0,-16.0,-19.0,3.0,5.0,-20.0,6.0,2.0,-13.0,7.0,19.0,-14.0,8.0,24.0,21.0,-25.0,31.0,-39.0,34.0,-34.0,38.0,-37.0,44.0,-39.0,-51.0,36.0,-35.0,41.0,36.0,-55.0,32.0,-41.0,34.0,-35.0,33.0,-50.0,37.0,-27.0,15.0,-35.0,17.0,-28.0,21.0,-30.0,18.0,14.0,-13.0,-3.0,5.0,3462.82
73.0,-111.0,20.0,18.0,-15.0,-33.0,-22.0,-26.0,-35.0,-17.0,-32.0,-9.0,-36.0,-32.0,-18.0,-26.0,-13.0,-12.0,-27.0,-14.0,-14.0,-21.0,-31.0,-26.0,-31.0,-15.0,-14.0,-6.0,-12.0,-1.0,-26.0,-4.0,-30.0,16.0,-27.0,5.0,10.0,-11.0,9.0,1.0,-2.0,-20.0,-22.0,-13.0,-29.0,0.0,8.0,3.0,9.0,18.0,-3.0,3.0,5.0,47.0,7.0,50.0,-2.0,55.0,4.0,57.0,5.0,52.0,63.0,0.0,52.0,22.0,8.0,60.0,25.0,50.0,9.0,51.0,14.0,44.0,7.0,51.0,13.0,36.0,22.0,32.0,18.0,34.0,5.0,-3.0,32.0,-14.0,0.0,3462.83
98.0,32.0,6.0,11.0,-13.0,8.0,2.0,5.0,25.0,14.0,2.0,19.0,8.0,25.0,19.0,26.0,-2.0,16.0,-6.0,6.0,-6.0,11.0,6.0,-1.0,24.0,-12.0,20.0,-3.0,18.0,8.0,11.0,-1.0,14.0,-15.0,5.0,-5.0,-4.0,-1.0,-8.0,-11.0,-9.0,13.0,9.0,-15.0,6.0,-14.0,2.0,-14.0,-15.0,-4.0,-12.0,-13.0,-11.0,7.0,-5.0,19.0,-11.0,5.0,-1.0,7.0,0.0,20.0,9.0,3.0,16.0,-2.0,1.0,11.0,1.0,3.0,8.0,8.0,10.0,7.0,14.0,14.0,5.0,7.0,16.0,8.0,12.0,14.0,6.0,20.0,4.0,18.0,8.0,3462.83
-128.0,0.0,8.0,-16.0,-9.0,-18.0,-11.0,-22.0,-8.0,-15.0,-25.0,-7.0,-26.0,2.0,-37.0,-8.0,-21.0,-3.0,-26.0,-5.0,-30.0,-24.0,-19.0,-18.0,-5.0,-7.0,-10.0,-3.0,-5.0,-11.0,-14.0,-9.0,-16.0,-6.0,-7.0,-6.0,-4.0,-18.0,-10.0,3.0,-13.0,0.0,-7.0,-4.0,-20.0,-1.0,-11.0,10.0,9.0,-2.0,9.0,18.0,24.0,-8.0,29.0,-7.0,36.0,-1.0,41.0,15.0,38.0,-1.0,-4.0,39.0,-6.0,43.0,40.0,-7.0,42.0,-7.0,41.0,-3.0,26.0,3.0,34.0,-10.0,14.0,-11.0,21.0,-17.0,22.0,-9.0,13.0,2.0,-7.0,-8.0,-1.0,3462.88
124.0,-64.0,7.0,-2.0,-18.0,16.0,-30.0,21.0,-22.0,-35.0,1.0,-24.0,30.0,-61.0,10.0,-24.0,3.0,-13.0,9.0,-39.0,22.0,35.0,-36.0,14.0,-19.0,14.0,-14.0,22.0,-17.0,26.0,-7.0,17.0,-12.0,34.0,1.0,19.0,11.0,4.0,18.0,16.0,16.0,9.0,-1.0,12.0,3.0,6.0,13.0,4.0,-6.0,21.0,0.0,0.0,0.0,42.0,-4.0,56.0,-13.0,54.0,-10.0,54.0,-5.0,52.0,55.0,-7.0,54.0,-8.0,6.0,52.0,-3.0,42.0,-2.0,50.0,15.0,43.0,1.0,44.0,27.0,55.0,-9.0,28.0,12.0,24.0,25.0,11.0,11.0,12.0,4.0,3462.88
-34.0,-32.0,13.0,-20.0,-25.0,-16.0,-32.0,1.0,-9.0,-31.0,-34.0,-23.0,-44.0,-36.0,-28.0,-26.0,0.0,-3.0,-54.0,-13.0,-33.0,-47.0,-27.0,-30.0,-22.0,-16.0,-4.0,-18.0,-15.0,-12.0,-20.0,-6.0,-18.0,2.0,-18.0,8.0,1.0,-25.0,3.0,-11.0,2.0,-14.0,-20.0,3.0,-18.0,7.0,5.0,16.0,22.0,8.0,23.0,26.0,29.0,27.0,31.0,32.0,30.0,39.0,37.0,28.0,36.0,40.0,33.0,39.0,32.0,49.0,47.0,27.0,45.0,32.0,43.0,39.0,27.0,10.0,32.0,16.0,26.0,3.0,34.0,3.0,26.0,3.0,19.0,19.0,-9.0,5.0,-14.0,3462.89
-25.0,113.0,30.0,31.0,-4.0,33.0,13.0,52.0,-20.0,7.0,36.0,15.0,18.0,15.0,23.0,12.0,22.0,13.0,38.0,14.0,32.0,47.0,24.0,22.0,12.0,10.0,6.0,17.0,13.0,7.0,12.0,9.0,8.0,6.0,14.0,13.0,6.0,15.0,-2.0,-2.0,-3.0,16.0,16.0,4.0,11.0,-7.0,10.0,-16.0,-23.0,4.0,-34.0,-43.0,-42.0,7.0,-49.0,8.0,-51.0,3.0,-55.0,5.0,-55.0,3.0,6.0,-58.0,10.0,-58.0,-47.0,15.0,-55.0,5.0,-49.0,15.0,-41.0,22.0,-48.0,13.0,-34.0,9.0,-27.0,18.0,-14.0,16.0,3.0,-2.0,28.0,0.0,32.0,3462.89
-5.0,-79.0,31.0,60.0,-13.0,24.0,-11.0,42.0,-2.0,11.0,45.0,9.0,36.0,1.0,32.0,-4.0,28.0,-4.0,43.0,12.0,31.0,31.0,-7.0,26.0,-7.0,40.0,6.0,20.0,4.0,22.0,12.0,15.0,21.0,13.0,14.0,9.0,5.0,20.0,13.0,8.0,2.0,22.0,12.0,8.0,14.0,7.0,8.0,2.0,-6.0,29.0,-9.0,-13.0,-15.0,35.0,-13.0,44.0,-25.0,46.0,-28.0,44.0,-23.0,45.0,46.0,-32.0,47.0,-35.0,-25.0,46.0,-36.0,57.0,-18.0,41.0,-17.0,41.0,-16.0,43.0,0.0,39.0,-10.0,44.0,-8.0,35.0,22.0,-15.0,16.0,4.0,18.0,3462.9
-51.0,-48.0,12.0,-29.0,-9.0,-27.0,-17.0,-45.0,33.0,-9.0,-51.0,-8.0,-24.0,3.0,-15.0,-2.0,-31.0,-11.0,-34.0,4.0,-37.0,-40.0,-21.0,-45.0,-14.0,-42.0,-8.0,-13.0,-11.0,-13.0,-15.0,-9.0,-21.0,-2.0,-13.0,2.0,-4.0,-19.0,7.0,6.0,5.0,-14.0,-22.0,4.0,-14.0,-13.0,-13.0,-7.0,-8.0,-20.0,4.0,8.0,17.0,-44.0,24.0,-46.0,28.0,-50.0,23.0,-50.0,31.0,-47.0,-60.0,37.0,-46.0,31.0,38.0,-48.0,39.0,-53.0,34.0,-44.0,33.0,-39.0,11.0,-34.0,-3.0,-29.0,14.0,-32.0,8.0,-39.0,5.0,-7.0,-24.0,-23.0,-12.0,3462.9
-66.0,-32.0,11.0,-9.0,-30.0,-26.0,1.0,-41.0,5.0,16.0,-25.0,2.0,-44.0,-9.0,-46.0,7.0,-37.0,13.0,-38.0,-20.0,-27.0,-34.0,-3.0,-30.0,10.0,-35.0,-11.0,-20.0,-9.0,-23.0,-14.0,-20.0,-14.0,-13.0,-10.0,-2.0,-14.0,-20.0,-2.0,-1.0,-9.0,-17.0,-19.0,-3.0,-26.0,-5.0,-9.0,9.0,9.0,-17.0,13.0,23.0,34.0,-31.0,32.0,-37.0,41.0,-29.0,44.0,-32.0,42.0,-33.0,-39.0,54.0,-39.0,48.0,36.0,-45.0,54.0,-41.0,46.0,-32.0,29.0,-48.0,23.0,-29.0,22.0,-42.0,3.0,-12.0,9.0,-19.0,8.0,-28.0,-16.0,-9.0,-4.0,3462.91
-46.0,32.0,13.0,-4.0,24.0,-2.0,22.0,11.0,19.0,29.0,7.0,32.0,7.0,25.0,-4.0,19.0,4.0,26.0,-2.0,30.0,7.0,-1.0,26.0,2.0,27.0,-7.0,24.0,-11.0,9.0,-5.0,14.0,-3.0,9.0,-11.0,9.0,-14.0,-15.0,8.0,-23.0,-18.0,-13.0,-4.0,8.0,3.0,-1.0,-9.0,-5.0,-2.0,-7.0,-17.0,-5.0,-14.0,-8.0,-25.0,-17.0,-29.0,-15.0,-30.0,-17.0,-40.0,-14.0,-38.0,-37.0,-25.0,-30.0,-13.0,-28.0,-31.0,-23.0,-40.0,-19.0,-27.0,-9.0,-27.0,-26.0,-20.0,-26.0,-12.0,-19.0,-10.0,-19.0,-17.0,-14.0,-13.0,-2.0,-15.0,-4.0,3462.92
108.0,-64.0,6.0,11.0,-15.0,13.0,-14.0,15.0,-9.0,-24.0,24.0,-10.0,20.0,-22.0,20.0,-23.0,22.0,-11.0,28.0,-19.0,17.0,22.0,-6.0,11.0,-2.0,13.0,4.0,16.0,1.0,13.0,-1.0,10.0,-5.0,5.0,2.0,10.0,-3.0,15.0,2.0,11.0,9.0,4.0,3.0,11.0,8.0,5.0,3.0,18.0,9.0,3.0,11.0,6.0,4.0,17.0,3.0,30.0,4.0,16.0,-2.0,37.0,12.0,25.0,29.0,4.0,38.0,2.0,18.0,37.0,1.0,31.0,2.0,18.0,11.0,27.0,7.0,22.0,5.0,9.0,4.0,23.0,13.0,10.0,7.0,11.0,-7.0,8.0,-1.0,3462.92
