Subcarrier,Lag,Cross-Correlation
11,21,-1.9839415990567426
11,22,-2.008983141275973
11,23,-3.505187906361158
11,24,-2.051919846693041
11,25,-2.714514361624218
11,26,-1.4656764464305905
11,27,-0.2614482075928557
11,28,-0.380322611756424
11,29,-0.7121358719864359
11,30,-0.8048456012402455
11,31,-0.010373956088165937
11,32,-1.343136804971852
12,-32,0.24973183493036977
12,-31,-0.08753212193336146
12,-30,-0.19883892327738012
12,-29,0.780052638357082
12,-28,2.176405884503941
12,-27,0.6495162707001487
12,-26,0.45464266148844756
12,-25,0.2200553399522618
12,-24,-0.6874570651271303
12,-23,0.4400629532579141
12,-22,-1.12617474467134
12,-21,0.4392463999633538
12,-20,1.3284925015404898
12,-19,2.5994486789635474
12,-18,1.5378718062730394
12,-17,2.021788352496885
12,-16,0.8372607304135522
12,-15,0.22061651565216855
12,-14,1.6336116999334922
12,-13,1.1941333716978877
12,-12,1.9752594465558464
12,-11,2.002688559415181
12,-10,3.499452360169833
12,-9,2.050409288474217
12,-8,2.70667454241468
12,-7,1.4618075253261529
12,-6,0.2466110776458701
12,-5,0.36775642591429925
12,-4,0.7015759647525953
12,-3,0.7965891586516953
12,-2,0.005523671675566444
12,-1,1.3390487010972132
12,0,-4.440892098500626e-16
12,1,-0.24973183493037077
12,2,0.0875321219333609
12,3,0.19883892327737862
12,4,-0.7800526383570823
12,5,-2.176405884503942
12,6,-0.6495162707001503
12,7,-0.45464266148844845
12,8,-0.220055339952262
12,9,0.6874570651271292
12,10,-0.44006295325791545
12,11,1.1261747446713382
12,12,-0.4392463999633548
12,13,-1.3284925015404905
12,14,-2.5994486789635474
12,15,-1.5378718062730399
12,16,-2.021788352496886
12,17,-0.8372607304135533
12,18,-0.22061651565216933
12,19,-1.6336116999334929
12,20,-1.1941333716978884
12,21,-1.975259446555847
12,22,-2.0026885594151818
12,23,-3.499452360169833
12,24,-2.050409288474218
12,25,-2.7066745424146808
12,26,-1.4618075253261538
12,27,-0.24661107764587076
12,28,-0.3677564259142999
12,29,-0.701575964752596
12,30,-0.796589158651696
12,31,-0.00552367167556711
12,32,-1.3390487010972136
13,-32,0.2684751273494822
13,-31,-0.07380415104398202
13,-30,-0.19777260057293827
13,-29,0.7912398508742058
13,-28,2.1980899484643444
13,-27,0.6790645441320462
13,-26,0.4739473055829985
13,-25,0.22879052273595954
13,-24,-0.6926089375673103
13,-23,0.4451658238653986
13,-22,-1.113243101065737
13,-21,0.4436290088065682
13,-20,1.3212720957452357
13,-19,2.602612193321879
13,-18,1.549318585894994
13,-17,2.0429102526051324
13,-16,0.8665551676253544
13,-15,0.25859491982977856
13,-14,1.6821019431099573
13,-13,1.2351743404784306
13,-12,2.0049676983215536
13,-11,2.019942589968556
13,-10,3.5079862323596673
13,-9,2.0668774779178722
13,-8,2.7329730677897524
13,-7,1.4668137376394186
13,-6,0.25976220703884745
13,-5,0.367138336702778
13,-4,0.692924503735991
13,-3,0.797262575826319
13,-2,0.014723973840943372
13,-1,1.341341481756897
13,0,1.3322676295501878e-15
13,1,-0.26847512734948076
13,2,0.07380415104398264
13,3,0.19777260057293944
13,4,-0.7912398508742051
13,5,-2.1980899484643435
13,6,-0.6790645441320458
13,7,-0.4739473055829977
13,8,-0.22879052273595835
13,9,0.6926089375673126
13,10,-0.44516582386539727
13,11,1.1132431010657378
13,12,-0.4436290088065672
13,13,-1.3212720957452349
13,14,-2.6026121933218787
13,15,-1.5493185858949936
13,16,-2.0429102526051306
13,17,-0.8665551676253518
13,18,-0.25859491982977745
13,19,-1.6821019431099562
13,20,-1.2351743404784292
13,21,-2.0049676983215527
13,22,-2.0199425899685552
13,23,-3.5079862323596664
13,24,-2.0668774779178714
13,25,-2.732973067789752
13,26,-1.4668137376394177
13,27,-0.2597622070388468
13,28,-0.3671383367027773
