Subcarrier,Lag,Cross-Correlation
1,-195,5.773524175579509e-05
1,-194,0.0006298776686204943
1,-193,0.000929015450079207
1,-192,9.441327177527785e-05
1,-191,0.0004590419477704551
1,-190,0.0018018140425078305
1,-189,0.001207776381495685
1,-188,0.001263525079522693
1,-187,0.002215000897328457
1,-186,0.0023018631396859103
1,-185,0.001958647388628312
1,-184,0.0009475241701362667
1,-183,0.0015844226435382186
1,-182,0.001916149743370032
1,-181,-5.434003036706622e-05
1,-180,-0.0014308534658678568
1,-179,-0.000730034176545817
1,-178,-0.0019474375082670157
1,-177,-0.0027322636627380437
1,-176,-0.001805225013857174
1,-175,-0.003319304613619292
1,-174,-0.004523653146213295
1,-173,-0.004472864886483946
1,-172,-0.0060905424227346424
1,-171,-0.005328163356448073
1,-170,-0.005319623905828108
1,-169,-0.004662352952832429
1,-168,-0.0017646955078964848
1,-167,-0.0026910709815318895
1,-166,-0.004708319877615725
1,-165,-0.006019555680088331
1,-164,-0.005702668664939369
1,-163,-0.0027479406999979883
1,-162,-0.006660371008749123
1,-161,-0.006716034995333555
1,-160,0.00129501176931135
1,-159,-0.0004680311630192863
1,-158,-0.005107839581688335
1,-157,-0.002741308726807062
1,-156,0.0008690661417263214
1,-155,-0.007865275441318039
1,-154,-0.007218607018708057
1,-153,-0.0008006491344865618
1,-152,-0.006028931309869292
1,-151,-0.0024541771550191127
1,-150,-0.0015627185969723978
1,-149,-0.0003139512071836381
1,-148,-0.0017521729601859411
1,-147,-0.006962345571279747
1,-146,-0.004203312778918214
1,-145,-0.0038847825801675167
1,-144,-0.005348300898529049
1,-143,-0.0030037898608124
1,-142,0.0042900227564188305
1,-141,0.0018784005414805695
1,-140,-0.005363611848655784
1,-139,-0.002528903567532008
1,-138,-0.003515112927349781
1,-137,-0.0020788080905625762
1,-136,-0.0032672262671267264
1,-135,-0.010239430367006764
1,-134,0.003339404677195112
1,-133,-0.005335605948515914
1,-132,-0.001346393833595593
1,-131,0.0013244770528944747
1,-130,-0.009835999932131538
1,-129,-0.0047899077152630965
1,-128,-0.010770533870757881
1,-127,-0.006476190642890223
1,-126,-0.004122384324884393
1,-125,-0.004679680145123977
1,-124,-0.008329810944298644
1,-123,0.002612153709618993
1,-122,-0.006482223818743839
1,-121,-0.010771051212696486
1,-120,-0.014915104807276347
1,-119,-0.00455002384844612
1,-118,-0.007651904791117364
