Subcarrier,Lag,Cross-Correlation
32,-6,0.0
32,-5,0.0
32,-4,0.0
32,-3,0.0
32,-2,0.0
32,-1,0.0
32,0,0.0
32,1,0.0
32,2,0.0
32,3,0.0
32,4,0.0
32,5,0.0
32,6,0.0
32,7,0.0
33,-7,0.0
33,-6,0.0
33,-5,0.0
33,-4,0.0
33,-3,0.0
33,-2,0.0
33,-1,0.0
33,0,0.0
33,1,0.0
33,2,0.0
33,3,0.0
33,4,0.0
33,5,0.0
33,6,0.0
33,7,0.0
34,-7,0.0
34,-6,0.0
34,-5,0.0
34,-4,0.0
34,-3,0.0
34,-2,0.0
34,-1,0.0
34,0,0.0
34,1,0.0
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.0
34,7,0.0
35,-7,0.0
35,-6,0.0
35,-5,0.0
35,-4,0.0
35,-3,0.0
35,-2,0.0
35,-1,0.0
35,0,0.0
35,1,0.0
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.0
35,7,0.0
36,-7,0.0
36,-6,0.0
36,-5,0.0
36,-4,0.0
36,-3,0.0
36,-2,0.0
36,-1,0.0
36,0,0.0
36,1,0.0
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,0.0
37,-7,0.0
37,-6,0.0
37,-5,0.0
37,-4,0.0
37,-3,0.0
37,-2,0.0
37,-1,0.0
37,0,0.0
37,1,0.0
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,0.0
38,-7,0.0
38,-6,0.0
38,-5,0.0
38,-4,0.0
38,-3,0.0
38,-2,0.0
38,-1,0.0
38,0,0.0
38,1,0.0
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.0
38,7,0.0
39,-7,0.011792816129219511
39,-6,0.05249361851709887
39,-5,0.027230513596975425
39,-4,0.0880756061645502
39,-3,-0.007407836648985639
39,-2,-0.3354390695888967
39,-1,0.18330658455903756
39,0,-0.3776931329241488
39,1,-0.2729979926537771
39,2,0.524273621505081
39,3,0.5991247552462476
39,4,-0.27726104505175947
39,5,-0.1890261978447385
39,6,-0.04272869246142501
39,7,0.016256451455521057
40,-7,0.012798093573453325
40,-6,0.0532748915605884
40,-5,0.028022440626924754
40,-4,0.08873172040853985
40,-3,-0.016079637612441484
40,-2,-0.33545640023765627
40,-1,0.18672116504387914
40,0,-0.3770104050066807
40,1,-0.2710534761652858
40,2,0.5294083259099244
40,3,0.5926462091532747
40,4,-0.2766886002157404
40,5,-0.1887756851696039
40,6,-0.04254605755855416
40,7,0.016007415689378267
41,-7,0.013079171938655071
41,-6,0.05400396611834391
41,-5,0.02900672000307298
41,-4,0.08926412605561528
41,-3,-0.017696815649146536
41,-2,-0.33917221164700634
41,-1,0.1851860768743113
41,0,-0.3720905009451012
41,1,-0.27299810920521517
41,2,0.5278240071259599
41,3,0.5930947865700043
41,4,-0.27075980149271456
41,5,-0.18975601205786377
41,6,-0.044202138477199546
41,7,0.015216734788284399
42,-7,0.012723524776288594
42,-6,0.05352156718449121
42,-5,0.02837891940452216
42,-4,0.08895587162804183
42,-3,-0.015366024394547064
42,-2,-0.3376904404747308
42,-1,0.18488722808337535
42,0,-0.37502222439663446
42,1,-0.2688027731442478
42,2,0.5248570672559586
42,3,0.5964071520542098
42,4,-0.2764920349166727
42,5,-0.1892904430743885
42,6,-0.043079701434015925
42,7,0.016012311448349716
43,-7,0.012901517226871613
43,-6,0.05378951353752448
43,-5,0.028897836646330083
43,-4,0.08955686390352442
43,-3,-0.01617717160435812
43,-2,-0.33828878916047805
43,-1,0.18381675895883678
43,0,-0.37596727282070586
43,1,-0.26991607447430827
43,2,0.5269257823368063
43,3,0.5939143228625509
43,4,-0.27025804479465193
43,5,-0.1898594703602946
43,6,-0.044473484480461366
43,7,0.015137712222813486
44,-7,0.012350769231154548
44,-6,0.05396937652661576
44,-5,0.028226005533053978
44,-4,0.08945763941489808
44,-3,-0.012204821495744988
44,-2,-0.3439721889830994
44,-1,0.1882439979486356
44,0,-0.3776790354626832
44,1,-0.2647610054670459
44,2,0.5215535949799783
44,3,0.5941701516440899
44,4,-0.2718802494637355
44,5,-0.18898322259777778
44,6,-0.04393493867486637
44,7,0.015443926866527062
45,-7,0.013067407769510406
45,-6,0.05439479334877753
45,-5,0.029683554233963502
45,-4,0.09043177593527976
45,-3,-0.017806532264704626
45,-2,-0.34233568583979196
45,-1,0.1816789162366331
45,0,-0.3757384336573403
45,1,-0.26060246259393544
45,2,0.5254247870684549
45,3,0.5933344979591577
45,4,-0.272646690755652
45,5,-0.18990532063625196
45,6,-0.04430044556523386
45,7,0.015319838761133272
46,-7,0.012481977436671631
46,-6,0.05434131120199678
46,-5,0.029524711150454252
46,-4,0.09008857754091427
46,-3,-0.012138319511244958
46,-2,-0.34549258448427844
46,-1,0.180587421740789
46,0,-0.3725516008305062
46,1,-0.2665281363451533
46,2,0.5218477707168981
46,3,0.5963473640239223
46,4,-0.2670873385865508
46,5,-0.19050967380413178
46,6,-0.04565545737802593
46,7,0.014743977128245113
47,-7,0.012977052118341407
47,-6,0.05446414764657005
47,-5,0.029414526833124705
47,-4,0.09028079357742352
47,-3,-0.017085524179101256
47,-2,-0.34346413376604623
47,-1,0.18430829723899328
47,0,-0.3757953266946473
47,1,-0.26213268979947413
47,2,0.523337427134743
47,3,0.5937320044074093
47,4,-0.2707332164470381
47,5,-0.18981448776923082
47,6,-0.04463273540226249
47,7,0.015143865101195135
48,-7,0.011784082236159744
48,-6,0.05381832532496782
48,-5,0.028881715836503757
48,-4,0.09014913876407478
48,-3,-0.0062291510869442995
48,-2,-0.3465965068363618
48,-1,0.1794758568503308
48,0,-0.37847263648641716
48,1,-0.26348936164232983
48,2,0.5283697056136524
48,3,0.5898253667867275
48,4,-0.2680435534815488
48,5,-0.18950721137065274
48,6,-0.044743566149953354
48,7,0.01477779564179136
49,-7,-0.0046061327480180925
49,-6,0.027118620796369643
49,-5,-0.019374114422147235
49,-4,0.031215910864296228
49,-3,0.06505557045507189
49,-2,-0.3244492379023323
49,-1,0.3670900318756915
49,0,-0.30036427863253246
49,1,-0.12891798469286606
49,2,0.7483805548470699
49,3,-0.44326928613324407
49,4,-0.08010477414384894
49,5,0.01536716719987424
49,6,0.05063754015704377
49,7,-0.003779587520428157
50,-7,0.012249545235796288
50,-6,0.054364643196327854
50,-5,0.0290474742805976
50,-4,0.09052552302198336
50,-3,-0.010512592017415221
50,-2,-0.34826486809181817
50,-1,0.18420812320541932
50,0,-0.379444026966093
50,1,-0.2610201614996418
50,2,0.5294204674996082
50,3,0.5856143397634505
50,4,-0.26713019853697845
50,5,-0.18902181594547424
50,6,-0.0446360033946941
50,7,0.01459955024893194
51,-7,0.011536444216662424
51,-6,0.05371364074061064
51,-5,0.028071959818894706
51,-4,0.0901607531260061
51,-3,-0.004481124631422047
51,-2,-0.34721985483874196
51,-1,0.18502394354419557
51,0,-0.384284179501023
51,1,-0.26214995475105374
