CSI_DATA,PA,MAC,RSSI,Rate,Sig_Mode,MCS,Bandwidth,Smoothing,Not_Sounding,Aggregation,STBC,FEC_Coding,SGI,Noise_Floor,AMPDU_CNT,Channel,Secondary_Channel,Local_Timestamp,Ant,Sig_Len,RX_State,Real_Time_Set,Real_Timestamp,Len,CSI_Data,Timestamp
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,93610918,0,30,0,0,93.776,128,[30 -32 1 0 -24 3 -23 4 -22 4 -22 4 -22 5 -21 5 -20 5 -20 5 -20 5 -20 5 -20 5 -19 5 -20 6 -19 6 -18 5 -19 6 -18 5 -18 5 -18 4 -17 4 -17 3 -16 3 -16 3 -15 2 -15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 5 -20 4 -21 4 -21 3 -21 3 -22 3 -22 3 -23 3 -24 2 -24 2 -24 1 -24 1 -24 1 -24 1 -23 1 -24 1 -23 1 -23 1 -23 2 -24 2 -23 3 -23 2 -23 3 -23 3 -24 3 -23 3 ],2024-09-25_22-01-04-700
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,93775076,0,30,0,0,93.9401,128,[30 -32 1 0 22 11 22 12 21 10 21 10 22 10 21 10 21 9 20 8 21 8 21 7 21 7 20 7 20 7 20 7 19 8 20 7 19 8 18 8 18 8 17 8 16 7 16 8 15 8 15 8 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 7 21 7 21 8 21 9 21 9 22 10 22 11 22 11 22 12 22 12 22 13 23 14 22 13 22 14 21 13 21 14 21 13 21 13 21 13 22 13 22 12 22 12 22 12 22 12 23 12 23 10 ],2024-09-25_22-01-04-864
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,93917623,0,30,0,0,94.0827,128,[30 -32 1 0 -5 -22 -5 -21 -5 -21 -5 -21 -6 -20 -6 -20 -6 -19 -6 -19 -6 -19 -6 -19 -7 -19 -7 -18 -7 -18 -7 -18 -7 -18 -7 -18 -6 -17 -6 -17 -5 -17 -6 -16 -5 -16 -4 -15 -4 -15 -4 -15 -4 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -18 -5 -19 -5 -20 -4 -20 -4 -20 -4 -21 -4 -21 -3 -22 -3 -22 -2 -22 -2 -23 -2 -23 -2 -22 -1 -23 -1 -22 -2 -22 -2 -22 -3 -22 -3 -22 -3 -22 -3 -21 -4 -22 -4 -21 -4 -22 -4 -22 -4 -22 ],2024-09-25_22-01-05-8
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94211183,0,30,0,0,94.3762,128,[30 -32 1 0 -15 18 -13 18 -13 16 -13 17 -12 17 -12 17 -11 16 -11 16 -10 16 -10 17 -10 17 -10 17 -10 17 -9 16 -9 16 -9 16 -9 16 -9 15 -9 14 -9 14 -9 13 -9 13 -9 13 -9 12 -9 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 16 -12 16 -12 16 -13 16 -13 16 -14 16 -14 16 -15 17 -16 17 -16 16 -16 16 -17 16 -16 15 -17 16 -16 15 -16 16 -16 16 -15 16 -15 16 -16 16 -14 17 -14 17 -14 16 -14 17 -14 17 -14 17 ],2024-09-25_22-01-05-301
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94330512,0,30,0,0,94.4956,128,[30 -32 1 0 -4 23 -3 22 -3 21 -2 21 -2 21 -2 21 -1 20 -1 20 -1 20 -1 20 -1 19 -1 19 0 20 0 19 -1 19 0 19 -1 19 -1 18 -1 18 -1 17 -1 16 -2 16 -2 15 -3 15 -3 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 19 -2 19 -2 20 -3 20 -3 20 -3 21 -4 21 -4 22 -4 22 -5 22 -6 22 -6 23 -6 22 -6 22 -6 22 -6 22 -5 21 -5 21 -5 22 -5 22 -4 22 -4 22 -4 22 -4 22 -4 23 -3 22 ],2024-09-25_22-01-05-420
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94332374,0,30,0,0,94.5009,128,[30 -32 1 0 17 -18 17 -18 16 -18 16 -18 15 -18 16 -18 15 -17 14 -17 14 -18 13 -19 13 -19 13 -18 12 -18 12 -18 13 -17 12 -17 13 -17 13 -16 13 -16 13 -15 12 -14 11 -14 11 -13 11 -12 12 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -17 14 -17 15 -17 15 -17 16 -16 17 -17 18 -17 18 -17 19 -17 19 -16 19 -17 20 -17 19 -16 20 -16 20 -16 19 -16 19 -16 18 -16 19 -17 19 -17 18 -16 18 -18 18 -17 18 -18 19 -19 18 -19 ],2024-09-25_22-01-05-426
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94360340,0,30,0,0,94.5254,128,[30 -32 1 0 23 1 23 0 22 0 22 0 22 0 21 0 21 -1 20 -2 21 -2 20 -2 20 -3 20 -2 20 -3 20 -2 20 -2 19 -2 19 -1 18 -1 18 -1 18 0 17 0 16 0 16 0 16 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 -2 21 -2 21 -1 21 -1 21 0 22 0 22 1 23 1 24 1 24 2 24 2 24 3 23 3 24 3 23 3 23 3 22 2 23 2 23 2 24 2 23 2 23 1 23 2 23 1 24 1 24 0 ],2024-09-25_22-01-05-449
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94518721,0,30,0,0,94.6838,128,[30 -32 1 0 -12 19 -11 20 -10 18 -10 19 -9 19 -9 19 -9 18 -8 18 -8 18 -8 18 -8 18 -7 18 -7 19 -7 17 -7 17 -7 17 -7 17 -7 16 -7 16 -7 15 -7 14 -7 13 -7 13 -7 13 -7 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 18 -9 18 -9 18 -10 18 -10 18 -11 19 -12 19 -12 19 -13 19 -13 19 -14 19 -14 19 -13 18 -14 19 -14 18 -14 18 -13 18 -13 18 -13 19 -13 19 -12 19 -12 19 -12 19 -12 20 -12 20 -11 20 ],2024-09-25_22-01-05-609
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94626621,0,30,0,0,94.7917,128,[30 -32 1 0 -1 -23 -1 -22 -1 -22 -2 -21 -2 -21 -3 -21 -3 -20 -3 -20 -4 -20 -4 -20 -5 -20 -4 -19 -4 -19 -4 -19 -3 -19 -4 -19 -3 -18 -3 -18 -3 -18 -3 -17 -3 -16 -3 -16 -2 -15 -2 -15 -1 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -20 -1 -19 -1 -21 0 -21 0 -21 0 -21 1 -22 1 -23 2 -23 2 -23 2 -23 3 -24 2 -23 3 -23 3 -22 2 -23 2 -22 2 -23 1 -22 1 -23 0 -22 1 -23 0 -23 0 -23 0 -23 -1 -23 ],2024-09-25_22-01-05-717
CSI_DATA,PASSIVE,7C:21:4A:A1:EA:28,-35,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,94897725,0,30,0,0,95.0628,128,[30 -32 1 0 13 -20 13 -20 13 -20 12 -20 12 -20 12 -20 11 -19 10 -20 10 -19 10 -20 10 -20 9 -20 9 -20 10 -19 10 -18 10 -19 10 -18 10 -17 10 -17 10 -16 10 -15 9 -15 9 -14 10 -14 10 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -19 10 -19 10 -19 11 -19 11 -19 12 -19 13 -19 13 -20 14 -20 14 -20 15 -20 16 -20 15 -19 15 -20 15 -19 15 -19 14 -19 14 -19 15 -19 15 -20 14 -20 14 -20 14 -19 14 -20 15 -21 14 -22 ],2024-09-25_22-01-05-988
