subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7
1.530804312026699,-0.5355310374496897,-1.3569894609744435,3.0826422896026413,-2.356359374668554,1.107254818716464,2.3496281151713836,1.0214710992145468
2.3986298620222755,2.897210897179344,-0.35919446890592055,2.9198008289552355,1.117505262241333,1.0924240921717938,-3.5061574323062694,-1.7840944350689156
1.5008290555213764,0.854597401101931,-0.6913128908399984,2.058919325745997,2.724955576079571,1.6870516135403189,-0.1521408805046388,-1.0134786146114425
-3.1302206416653853,-1.294726759894626,0.9756108341503935,0.9041464255319257,2.265144687866041,3.273342163130491,0.6714546934954849,-1.2040567361721546
0.6947767397445597,4.701701988341778,3.3999786677239046,1.050622381290958,3.174576654514654,4.731359847600433,1.0374389215993411,0.7286195609201721
-1.0555844008477104,3.2372524422342903,-0.2862535652962892,2.78343029371264,0.8320516865896349,1.5051575358012337,1.6168228611422824,3.596215417127243
1.1000319555039857,1.2632014393210047,3.5068844968769612,0.7219022823320684,0.5720055649888423,3.7041710441314395,2.7261231409591193,1.4951617608930758
3.713710167689932,3.2080442144900423,0.1903575507283688,-2.0113398075127833,0.2798989909585461,1.0503813277537137,1.6828868173314424,0.8672643105667526
2.6113494418803906,1.1936409021346317,0.305793345136677,2.985055878336365,1.8892548369032545,4.371061737296477,1.2649312058430842,-1.050182089960043
4.543306602414686,3.905422939738905,3.884314106306247,-0.015012390250121577,2.089943277682182,4.370143183971509,1.4319461803004296,3.3513740390795066
3.1752847841996004,-2.2903801877953973,4.335649698787755,0.5674944863917522,2.9051321998507538,4.508608882658504,1.2687453386958123,0.9309677309152666
0.13819696282111815,0.695246174769736,4.437668715684232,2.7352967381504993,2.4762539280879077,2.9229885245419713,4.309935490812654,2.9698840804751168
-2.065507590720362,4.934705910999033,0.34459160598882477,2.7859366673181674,2.7089309629715648,1.6394700944433296,1.683129463472078,2.267749190591826
3.5132541614041406,2.716325561607121,2.2837346819008584,0.39148542541369924,1.6622485321006721,0.42657976231400685,4.909178856061448,4.891991077243835
3.025194707672495,3.86813223015231,5.099024824381469,3.7840307686411063,5.336285667477807,3.3729732253326272,3.4910458048945676,3.1385748563177214
1.73437739518537,0.9946975497182651,3.7713525550769234,5.6205481956712315,3.841304998436557,6.7542939584475,2.645759260236875,3.570416164903031
0.5198966726532115,7.616885163360173,1.773765479561039,1.6644680314244016,3.572263303385403,3.301461369227821,5.157965603444237,4.892645466866886
2.6820604238865693,6.532606138267341,5.068182729082871,6.696513512529506,2.6566883443335785,5.721800021752097,2.6966390013857513,8.365427215358359
3.9903268341872193,3.977939367166112,2.9496952859338306,1.2589681536568835,1.7154835831345996,6.0672126049546335,5.655677885373198,6.15620366463388
5.936051241519916,3.794903880380483,8.19334529089156,8.838943882849042,7.220223979205823,4.03692315225279,5.029747836490706,4.427083381409917
