subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7
0.6436703800455409,-0.10870254880040474,0.5302141890244862,0.6652415695620777,0.6965724953336369,-2.1984971151330295,5.022265095380017,2.0775125792290066
-1.3109109340325071,-1.5822516002801956,-0.6692423851212425,0.4552788688812386,0.8184516422727182,1.7027876017274144,0.21194133388689515,2.389583008289782
1.886161993411338,-2.617034723857147,-0.1729242027146496,-2.8581100185710158,-1.369590460360695,2.267085791651617,-0.12168488479236639,1.0829835199633584
-0.42594864335250704,4.464099007977324,-0.3972756006951812,2.2499952308022544,1.9139431837856309,0.8076325526591399,-0.2899451114500753,-0.8590694313614107
2.5047316796903356,3.268219705299572,4.840140673808222,-1.2817209982780375,-1.9745437463531572,-1.4494268804767034,1.7583556791982964,0.9136039473748552
0.7076077982246771,-1.5291943852908367,4.183632321334765,0.4198124917192805,-0.05253790253453716,1.3434398622005492,2.0289959273279794,2.4784130434626084
-1.9368507499191925,1.8167473170026942,2.615831881367365,3.4243952861104034,-2.492932124455482,4.019713422688689,3.406499247593158,1.9743835412132005
-0.21113078553972997,1.5536090732148107,4.404319689957621,3.813218024040208,4.8709547293477735,5.239434635525665,-0.09842263327588219,2.9558671716376725
1.1402183527558767,1.453062823804359,3.5979704480862105,1.0680327154302112,1.5379487822398545,1.3676319054786166,1.3760580138479233,4.025539585436256
4.983502917116977,1.429089173989942,2.6096671886479315,1.4292937997798485,6.580892939252444,-1.0726108308957594,6.308216316068226,0.9502315628759783
4.294064203830971,3.2543152367084796,-0.5193657392668456,1.0931391962591779,4.097676795811512,4.172504141882079,2.9409582092725053,0.18162570085224328
5.982571666803207,4.371199893101872,2.2105210019086434,0.3391413515071018,3.6310452688609725,2.1829226492489218,2.3898000955054304,2.65977123941444
6.2834568544848235,3.780968760481518,2.3061106383884034,1.7065954582166234,1.8037310338631085,4.862267705547186,1.0929508912577037,2.3167001046853715
2.14613502886313,2.9745998892865724,0.9494862918606461,-0.010623399784417398,1.1229365666701199,3.7777810880801987,4.227505249686463,4.78732946435726
3.076073920857167,3.138594206592586,0.4807230911615936,4.819172803391355,4.498990788168716,1.686159428851126,5.515084074459714,1.3040508610572097
2.8657090252880577,5.561897507794468,4.673707567083184,4.477316084272886,3.54524085540317,3.8047575952678963,5.437444165568749,5.729032622304493
2.578129961353814,4.848041048188092,4.570159816697593,5.042209741696992,1.2426105409853654,6.5378279060646225,3.403549444738134,6.628375391049499
0.46855743215907086,4.296925776902854,1.8167528906967636,2.242738749681702,1.1178300178153506,3.8532388728975002,4.87405141755906,4.1521567793565675
4.349814367883087,4.307507208716556,2.887552791044393,1.989168676886659,2.461902345629604,2.309699477026016,7.7226286772139945,4.50078205507938
