subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,timestamp
94.0,-32.0,5.0,14.0,-1.0,20.0,2.0,21.0,1932.78
94.0,-32.0,5.0,10.0,18.0,12.0,15.0,8.0,1932.79
81.0,18.0,37.0,9.0,7.0,1.0,-6.0,-2.0,1932.79
124.0,-64.0,7.0,5.0,-10.0,12.0,-2.0,0.0,1932.8
98.0,32.0,6.0,-17.0,3.0,-8.0,-3.0,-1.0,1932.81
86.0,96.0,5.0,-22.0,-1.0,-22.0,-7.0,-23.0,1932.83
-128.0,0.0,8.0,-14.0,2.0,-22.0,2.0,-23.0,1932.87
94.0,-32.0,5.0,-35.0,-37.0,-23.0,-32.0,-28.0,1932.87
120.0,-128.0,7.0,14.0,-17.0,8.0,-19.0,11.0,1932.88
98.0,32.0,6.0,-12.0,-16.0,-10.0,-16.0,-12.0,1932.89
61.0,-46.0,35.0,-12.0,19.0,-11.0,19.0,-3.0,1932.89
81.0,18.0,37.0,5.0,-42.0,-3.0,-50.0,6.0,1932.9
108.0,-64.0,6.0,-18.0,14.0,-15.0,11.0,-14.0,1932.9
-68.0,-64.0,11.0,-15.0,6.0,-17.0,6.0,-18.0,1932.91
124.0,-64.0,7.0,-13.0,-21.0,-10.0,-18.0,-9.0,1932.91
-40.0,-127.0,29.0,-12.0,1.0,-7.0,-9.0,-8.0,1932.92
-20.0,-63.0,30.0,5.0,5.0,3.0,8.0,0.0,1932.94
94.0,-32.0,5.0,3.0,16.0,8.0,16.0,8.0,1932.95
-40.0,-127.0,29.0,15.0,17.0,11.0,17.0,12.0,1932.95
-20.0,-63.0,30.0,-18.0,-6.0,-23.0,-10.0,-18.0,1932.96
20.0,65.0,17.0,4.0,-26.0,9.0,-18.0,9.0,1932.96
-128.0,0.0,8.0,10.0,46.0,9.0,61.0,9.0,1932.97
-126.0,32.0,8.0,-13.0,1.0,4.0,2.0,-7.0,1932.98
-128.0,0.0,8.0,-18.0,-4.0,-10.0,-6.0,-12.0,1932.98
-126.0,32.0,8.0,-3.0,2.0,-8.0,7.0,-11.0,1933.0
120.0,-128.0,7.0,-1.0,7.0,-5.0,7.0,-8.0,1933.0
-116.0,-64.0,8.0,-18.0,-1.0,-6.0,-6.0,5.0,1933.01
-108.0,64.0,9.0,2.0,-6.0,3.0,-3.0,1.0,1933.02
100.0,64.0,6.0,-7.0,1.0,-2.0,4.0,-9.0,1933.02
124.0,-63.0,23.0,9.0,-10.0,14.0,-7.0,3.0,1933.03
98.0,32.0,6.0,0.0,2.0,-14.0,-2.0,-2.0,1933.03
-98.0,-32.0,9.0,10.0,10.0,13.0,5.0,9.0,1933.04
-98.0,-32.0,9.0,5.0,10.0,-9.0,5.0,1.0,1933.04
94.0,-31.0,21.0,5.0,-16.0,4.0,-13.0,6.0,1933.05
110.0,-32.0,6.0,-12.0,-18.0,-12.0,-19.0,-11.0,1933.05
-98.0,-32.0,9.0,15.0,11.0,16.0,14.0,14.0,1933.06
94.0,-32.0,5.0,11.0,-14.0,13.0,-17.0,15.0,1933.07
94.0,-32.0,5.0,17.0,2.0,22.0,4.0,23.0,1933.07
100.0,64.0,6.0,-19.0,-10.0,-17.0,-10.0,-19.0,1933.08
110.0,-32.0,6.0,-5.0,-15.0,-12.0,-16.0,-13.0,1933.08
-126.0,32.0,8.0,14.0,13.0,16.0,15.0,9.0,1933.09
-68.0,-64.0,11.0,1.0,-23.0,2.0,-23.0,4.0,1933.09
-98.0,-32.0,9.0,14.0,5.0,21.0,4.0,18.0,1933.1
94.0,-31.0,21.0,-3.0,19.0,-2.0,13.0,-9.0,1933.1
100.0,64.0,6.0,-2.0,12.0,-3.0,10.0,-4.0,1933.11
-34.0,-30.0,45.0,10.0,-1.0,3.0,13.0,-2.0,1933.11
-98.0,-32.0,9.0,-9.0,7.0,-8.0,-1.0,-3.0,1933.12
-88.0,-128.0,10.0,-7.0,7.0,1.0,-1.0,0.0,1933.12
-88.0,-128.0,10.0,-19.0,-1.0,-22.0,-2.0,-21.0,1933.13
94.0,-32.0,5.0,-19.0,-11.0,-14.0,-14.0,-12.0,1933.16
120.0,-128.0,7.0,3.0,-17.0,6.0,-19.0,4.0,1933.16
94.0,-31.0,21.0,-8.0,-10.0,-10.0,-15.0,-10.0,1933.17
74.0,-95.0,20.0,-18.0,2.0,-22.0,1.0,-19.0,1933.17
-34.0,-30.0,45.0,19.0,9.0,18.0,8.0,17.0,1933.18
-98.0,-32.0,9.0,16.0,5.0,15.0,8.0,16.0,1933.18
72.0,-127.0,20.0,4.0,-17.0,7.0,-18.0,6.0,1933.19
92.0,-63.0,21.0,-20.0,10.0,-16.0,9.0,-20.0,1933.19
94.0,-32.0,5.0,3.0,-16.0,3.0,-20.0,4.0,1933.2
2.0,33.0,16.0,3.0,-7.0,12.0,-4.0,3.0,1933.2
-92.0,65.0,26.0,4.0,-6.0,6.0,-3.0,2.0,1933.21
98.0,32.0,6.0,13.0,-1.0,-2.0,-6.0,4.0,1933.22
98.0,32.0,6.0,-11.0,11.0,-3.0,-2.0,0.0,1933.22
-116.0,-63.0,24.0,-12.0,-6.0,-14.0,-10.0,-14.0,1933.25
-98.0,-32.0,9.0,2.0,16.0,0.0,15.0,-1.0,1933.26
-68.0,-64.0,11.0,15.0,2.0,12.0,1.0,19.0,1933.26
-68.0,-64.0,11.0,3.0,19.0,4.0,18.0,3.0,1933.27
-128.0,0.0,8.0,-14.0,-7.0,-13.0,-10.0,-18.0,1933.27
-34.0,-32.0,13.0,-9.0,-14.0,-10.0,-14.0,-15.0,1933.28
-14.0,32.0,15.0,15.0,0.0,18.0,2.0,17.0,1933.28
-18.0,-32.0,14.0,-20.0,3.0,-18.0,3.0,-18.0,1933.29
2.0,33.0,16.0,-19.0,2.0,-19.0,2.0,-18.0,1933.3
94.0,-32.0,5.0,-4.0,16.0,4.0,20.0,-3.0,1933.3
7.0,113.0,16.0,0.0,-5.0,-10.0,-6.0,-2.0,1933.31
-34.0,-30.0,45.0,8.0,-4.0,18.0,-9.0,3.0,1933.32
-126.0,32.0,8.0,-11.0,9.0,-7.0,4.0,-1.0,1933.32
27.0,-79.0,17.0,-9.0,-16.0,-10.0,-20.0,-6.0,1933.35
7.0,113.0,16.0,-20.0,-8.0,-20.0,-9.0,-15.0,1933.36
-39.0,-112.0,13.0,-2.0,16.0,0.0,17.0,-2.0,1933.37
-128.0,0.0,8.0,14.0,-3.0,15.0,-2.0,16.0,1933.37
-34.0,-30.0,45.0,31.0,12.0,26.0,19.0,34.0,1933.38
-126.0,32.0,8.0,7.0,18.0,10.0,15.0,11.0,1933.38
110.0,-32.0,6.0,9.0,-16.0,9.0,-16.0,9.0,1933.39
-88.0,-128.0,10.0,-5.0,16.0,-7.0,14.0,-10.0,1933.39
-128.0,0.0,8.0,-9.0,17.0,-10.0,13.0,-11.0,1933.4
-128.0,0.0,8.0,-18.0,-3.0,-17.0,-1.0,-18.0,1933.4
98.0,32.0,6.0,-6.0,-4.0,-16.0,0.0,-5.0,1933.41
120.0,-128.0,7.0,13.0,-4.0,5.0,0.0,2.0,1933.42
-51.0,-48.0,12.0,-3.0,-5.0,-2.0,-6.0,1.0,1933.42
98.0,32.0,6.0,-12.0,-6.0,-13.0,-12.0,-1.0,1933.43
-128.0,0.0,8.0,6.0,10.0,-1.0,7.0,-3.0,1933.44
-5.0,-79.0,31.0,16.0,0.0,16.0,-4.0,17.0,1933.45
-118.0,-96.0,8.0,-18.0,12.0,-21.0,8.0,-17.0,1933.46
-98.0,-32.0,9.0,17.0,8.0,14.0,7.0,20.0,1933.47
94.0,-32.0,5.0,1.0,-20.0,-4.0,-19.0,-3.0,1933.47
-1.0,-16.0,15.0,13.0,-18.0,12.0,-13.0,15.0,1933.48
94.0,-32.0,5.0,14.0,10.0,15.0,4.0,14.0,1933.48
94.0,-32.0,5.0,-14.0,10.0,-10.0,14.0,-19.0,1933.49
120.0,-128.0,7.0,-13.0,-6.0,-20.0,-10.0,-10.0,1933.5
-115.0,-48.0,8.0,-14.0,12.0,-16.0,15.0,-14.0,1933.5
-99.0,-48.0,9.0,-16.0,2.0,-22.0,5.0,-20.0,1933.51
98.0,32.0,6.0,7.0,8.0,-7.0,15.0,2.0,1933.51
98.0,32.0,6.0,-18.0,-7.0,-14.0,-6.0,-9.0,1933.53
124.0,-64.0,7.0,4.0,-15.0,-3.0,-14.0,-1.0,1933.55
108.0,-64.0,6.0,-7.0,-23.0,-9.0,-15.0,-4.0,1933.56
-128.0,0.0,8.0,-2.0,-6.0,6.0,4.0,-3.0,1933.56
-79.0,16.0,11.0,-14.0,-4.0,-7.0,-4.0,-8.0,1933.57
119.0,112.0,7.0,15.0,8.0,17.0,13.0,15.0,1933.57
-117.0,-80.0,8.0,19.0,-12.0,17.0,-14.0,16.0,1933.58
113.0,16.0,7.0,15.0,-10.0,13.0,-11.0,18.0,1933.58
-61.0,48.0,12.0,9.0,-12.0,11.0,-11.0,14.0,1933.59
-123.0,80.0,8.0,16.0,2.0,20.0,0.0,19.0,1933.6
-98.0,-32.0,9.0,12.0,11.0,10.0,14.0,13.0,1933.6
-128.0,0.0,8.0,6.0,-17.0,4.0,-21.0,12.0,1933.61
-24.0,-128.0,14.0,-20.0,4.0,-6.0,6.0,-5.0,1933.61
-74.0,96.0,11.0,8.0,6.0,6.0,5.0,5.0,1933.62
-54.0,-96.0,12.0,12.0,-14.0,-1.0,4.0,5.0,1933.62
93.0,-46.0,37.0,8.0,-8.0,2.0,-11.0,4.0,1933.63
113.0,18.0,39.0,8.0,1.0,9.0,2.0,1.0,1933.63
98.0,32.0,6.0,15.0,-4.0,6.0,-7.0,8.0,1933.64
124.0,-64.0,7.0,10.0,-2.0,9.0,2.0,23.0,1933.64
-128.0,0.0,8.0,11.0,-8.0,11.0,-3.0,3.0,1933.65
94.0,-31.0,21.0,-15.0,19.0,-14.0,15.0,-18.0,1933.65
-24.0,-128.0,14.0,31.0,28.0,29.0,29.0,20.0,1933.67
-4.0,-64.0,15.0,12.0,37.0,34.0,53.0,16.0,1933.67
-74.0,96.0,11.0,25.0,7.0,29.0,12.0,23.0,1933.68
-54.0,-96.0,12.0,-4.0,10.0,-12.0,12.0,-18.0,1933.69
-107.0,81.0,25.0,27.0,-9.0,35.0,-8.0,35.0,1933.69
-87.0,-111.0,26.0,17.0,-5.0,14.0,-6.0,14.0,1933.7
-128.0,0.0,8.0,11.0,-5.0,22.0,-1.0,12.0,1933.7
-73.0,112.0,11.0,-12.0,-18.0,-13.0,-14.0,-11.0,1933.71
-128.0,0.0,8.0,12.0,-4.0,22.0,-1.0,17.0,1933.71
94.0,-32.0,5.0,4.0,34.0,7.0,47.0,4.0,1933.72
-126.0,32.0,8.0,-4.0,-17.0,11.0,0.0,5.0,1933.72
90.0,-96.0,5.0,11.0,-2.0,7.0,-6.0,-4.0,1933.73
119.0,112.0,7.0,15.0,6.0,15.0,13.0,14.0,1933.73
110.0,-32.0,6.0,17.0,-5.0,17.0,-2.0,21.0,1933.77
-126.0,32.0,8.0,-14.0,0.0,-13.0,-7.0,-24.0,1933.78
86.0,96.0,5.0,2.0,-13.0,3.0,-16.0,9.0,1933.78
94.0,-32.0,5.0,-1.0,-37.0,3.0,-42.0,8.0,1933.79
94.0,-32.0,5.0,32.0,-20.0,35.0,-25.0,45.0,1933.79
108.0,-64.0,6.0,26.0,19.0,35.0,23.0,32.0,1933.8
94.0,-32.0,5.0,32.0,28.0,27.0,32.0,28.0,1933.8
-99.0,-48.0,9.0,-26.0,25.0,-27.0,34.0,-23.0,1933.81
-79.0,16.0,11.0,24.0,15.0,34.0,28.0,38.0,1933.81
-117.0,-80.0,8.0,12.0,9.0,10.0,13.0,10.0,1933.82
113.0,16.0,7.0,9.0,14.0,10.0,17.0,8.0,1933.87
-123.0,80.0,8.0,20.0,5.0,15.0,7.0,16.0,1933.88
-79.0,16.0,11.0,12.0,8.0,17.0,13.0,12.0,1933.88
-99.0,-48.0,9.0,-19.0,-7.0,-14.0,-14.0,-19.0,1933.89
94.0,-32.0,5.0,-19.0,5.0,-25.0,4.0,-14.0,1933.89
116.0,64.0,7.0,-18.0,-1.0,-18.0,-5.0,-20.0,1933.9
100.0,64.0,6.0,17.0,-11.0,19.0,-10.0,15.0,1933.9
-68.0,-64.0,11.0,19.0,2.0,20.0,7.0,15.0,1933.91
94.0,-32.0,5.0,-11.0,14.0,-11.0,17.0,-8.0,1933.92
-6.0,-96.0,15.0,-8.0,-13.0,-11.0,-19.0,-9.0,1933.92
108.0,-64.0,6.0,14.0,-19.0,11.0,-7.0,3.0,1933.93
-32.0,2.0,46.0,-5.0,5.0,-4.0,1.0,-3.0,1933.93
108.0,-64.0,6.0,-15.0,-18.0,-9.0,-25.0,-10.0,1933.94
-93.0,48.0,10.0,4.0,-13.0,7.0,-16.0,11.0,1933.97
-73.0,112.0,11.0,-12.0,10.0,-21.0,16.0,-17.0,1933.98
-32.0,2.0,46.0,-6.0,-19.0,-8.0,-16.0,-6.0,1933.99
124.0,-64.0,7.0,12.0,18.0,13.0,14.0,16.0,1933.99
98.0,32.0,6.0,45.0,-23.0,49.0,-17.0,47.0,1934.0
-122.0,96.0,8.0,-43.0,-14.0,-47.0,-16.0,-36.0,1934.0
74.0,-95.0,20.0,-12.0,-12.0,-12.0,-18.0,-9.0,1934.01
94.0,-31.0,21.0,-25.0,43.0,-21.0,50.0,-20.0,1934.01
-123.0,80.0,8.0,10.0,5.0,8.0,-12.0,-2.0,1934.02
-103.0,-112.0,9.0,-3.0,-13.0,5.0,-4.0,-7.0,1934.02
-3.0,-48.0,15.0,12.0,-2.0,10.0,-8.0,-1.0,1934.03
17.0,17.0,17.0,5.0,-15.0,1.0,-10.0,18.0,1934.04
-123.0,80.0,8.0,13.0,13.0,9.0,15.0,11.0,1934.05
-103.0,-112.0,9.0,-5.0,21.0,-3.0,23.0,-9.0,1934.08
-3.0,-48.0,15.0,9.0,16.0,13.0,21.0,9.0,1934.08
17.0,17.0,17.0,-16.0,14.0,-21.0,12.0,-18.0,1934.09
-51.0,-48.0,12.0,-20.0,6.0,-21.0,7.0,-20.0,1934.09
94.0,-32.0,5.0,-16.0,8.0,-18.0,7.0,-19.0,1934.1
-98.0,-32.0,9.0,-13.0,-14.0,-11.0,-12.0,-11.0,1934.1
-88.0,-128.0,10.0,-21.0,1.0,-7.0,7.0,-3.0,1934.11
94.0,-32.0,5.0,2.0,-5.0,-1.0,-7.0,6.0,1934.11
-128.0,0.0,8.0,-9.0,10.0,-3.0,5.0,-2.0,1934.12
-88.0,-128.0,10.0,-11.0,-19.0,-13.0,-24.0,-10.0,1934.17
-123.0,80.0,8.0,-3.0,-19.0,-3.0,-19.0,-1.0,1934.18
-103.0,-112.0,9.0,11.0,-21.0,9.0,-24.0,14.0,1934.18
-12.0,66.0,47.0,-18.0,-16.0,-14.0,-18.0,-11.0,1934.19
-88.0,-128.0,10.0,15.0,-14.0,17.0,-15.0,17.0,1934.2
-51.0,-48.0,12.0,20.0,-4.0,20.0,-2.0,23.0,1934.2
94.0,-32.0,5.0,26.0,1.0,24.0,-2.0,22.0,1934.21
-128.0,0.0,8.0,10.0,17.0,15.0,19.0,8.0,1934.21
-18.0,-32.0,14.0,9.0,4.0,6.0,-1.0,-4.0,1934.22
98.0,32.0,6.0,-13.0,-4.0,-12.0,14.0,-3.0,1934.22
92.0,-63.0,21.0,-11.0,8.0,-10.0,7.0,-6.0,1934.23
98.0,32.0,6.0,-16.0,-4.0,-5.0,-12.0,-3.0,1934.23
-18.0,-32.0,14.0,-15.0,-10.0,-22.0,-10.0,-25.0,1934.25
2.0,33.0,16.0,-21.0,-19.0,-18.0,-22.0,-20.0,1934.28
94.0,-32.0,5.0,-12.0,21.0,-18.0,20.0,-18.0,1934.29
92.0,-63.0,21.0,-23.0,-4.0,-25.0,-7.0,-23.0,1934.29
112.0,1.0,23.0,21.0,-14.0,27.0,-12.0,21.0,1934.3
-51.0,-48.0,12.0,-25.0,3.0,-25.0,2.0,-24.0,1934.3
80.0,0.0,5.0,-23.0,2.0,-24.0,0.0,-27.0,1934.31
114.0,33.0,23.0,-9.0,10.0,-13.0,-3.0,-12.0,1934.31
-85.0,-80.0,10.0,6.0,0.0,12.0,2.0,8.0,1934.32
-65.0,-16.0,11.0,13.0,12.0,7.0,4.0,-2.0,1934.33
-128.0,0.0,8.0,-12.0,5.0,-7.0,4.0,-7.0,1934.34
-115.0,-48.0,8.0,4.0,-9.0,6.0,-5.0,10.0,1934.35
90.0,-96.0,5.0,5.0,-12.0,7.0,-9.0,8.0,1934.37
-99.0,-48.0,9.0,-6.0,-15.0,-1.0,-7.0,1.0,1934.37
-51.0,-48.0,12.0,-14.0,-2.0,-9.0,-7.0,7.0,1934.38
125.0,-48.0,7.0,-1.0,12.0,-5.0,6.0,-1.0,1934.38
-128.0,0.0,8.0,14.0,-10.0,2.0,-2.0,-1.0,1934.39
1.0,17.0,16.0,-8.0,5.0,-8.0,2.0,-10.0,1934.39
-128.0,0.0,8.0,19.0,7.0,22.0,10.0,17.0,1934.4
1.0,17.0,16.0,-9.0,-60.0,-12.0,-64.0,-6.0,1934.4
86.0,96.0,5.0,6.0,-6.0,5.0,6.0,11.0,1934.41
98.0,32.0,6.0,10.0,10.0,2.0,4.0,3.0,1934.43
-10.0,96.0,15.0,-8.0,-12.0,-5.0,-3.0,-2.0,1934.44
8.0,-127.0,16.0,6.0,-8.0,1.0,-8.0,7.0,1934.47
-40.0,-127.0,29.0,-1.0,-18.0,-2.0,-21.0,0.0,1934.48
-20.0,-63.0,30.0,7.0,12.0,11.0,14.0,5.0,1934.49
-48.0,0.0,13.0,-14.0,15.0,-17.0,11.0,-17.0,1934.49
94.0,-32.0,5.0,9.0,-17.0,10.0,-18.0,11.0,1934.5
-61.0,48.0,12.0,15.0,8.0,17.0,3.0,17.0,1934.5
-10.0,96.0,15.0,0.0,21.0,1.0,20.0,1.0,1934.51
8.0,-127.0,16.0,5.0,18.0,8.0,18.0,6.0,1934.51
28.0,-63.0,17.0,1.0,-19.0,0.0,-23.0,6.0,1934.52
124.0,-63.0,23.0,-16.0,-18.0,-15.0,-17.0,-17.0,1934.52
108.0,-64.0,6.0,49.0,-19.0,44.0,-5.0,50.0,1934.53
94.0,-32.0,5.0,-11.0,-13.0,-6.0,-1.0,0.0,1934.54
120.0,-128.0,7.0,3.0,-4.0,9.0,-3.0,5.0,1934.54
-116.0,-64.0,8.0,9.0,-12.0,5.0,-3.0,15.0,1934.55
98.0,32.0,6.0,8.0,0.0,11.0,2.0,-10.0,1934.56
108.0,-64.0,6.0,5.0,2.0,-3.0,10.0,-6.0,1934.58
94.0,-32.0,5.0,-7.0,18.0,-5.0,15.0,-2.0,1934.58
-126.0,32.0,8.0,-47.0,-1.0,-50.0,5.0,-59.0,1934.59
124.0,-63.0,23.0,38.0,11.0,53.0,14.0,50.0,1934.6
-98.0,-32.0,9.0,-24.0,5.0,-25.0,9.0,-16.0,1934.6
94.0,-32.0,5.0,14.0,13.0,17.0,15.0,12.0,1934.61
-128.0,0.0,8.0,-14.0,17.0,-12.0,14.0,-16.0,1934.61
94.0,-32.0,5.0,-48.0,-29.0,-43.0,-22.0,-38.0,1934.62
94.0,-32.0,5.0,12.0,15.0,12.0,16.0,14.0,1934.62
120.0,-128.0,7.0,-21.0,44.0,-42.0,41.0,-32.0,1934.63
-116.0,-64.0,8.0,21.0,50.0,15.0,55.0,0.0,1934.64
120.0,-128.0,7.0,10.0,0.0,5.0,4.0,5.0,1934.64
-50.0,-32.0,12.0,12.0,10.0,5.0,2.0,-1.0,1934.65
-30.0,32.0,14.0,-8.0,-10.0,-12.0,-6.0,3.0,1934.68
120.0,-128.0,7.0,10.0,-19.0,8.0,-14.0,17.0,1934.68
-75.0,80.0,11.0,-37.0,-38.0,-18.0,-42.0,-35.0,1934.69
-128.0,0.0,8.0,24.0,-4.0,23.0,-4.0,23.0,1934.7
-79.0,16.0,11.0,11.0,20.0,8.0,22.0,7.0,1934.7
-99.0,-48.0,9.0,-25.0,-40.0,-17.0,-53.0,-13.0,1934.71
