subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,timestamp
98.0,26.0,-7.0,27.0,-9.0,22.0,-8.0,18.0,2975.85
94.0,-19.0,-23.0,-16.0,-25.0,-23.0,-16.0,-25.0,2975.86
94.0,14.0,-24.0,6.0,-28.0,5.0,-33.0,5.0,2975.86
94.0,70.0,19.0,67.0,-17.0,59.0,-5.0,68.0,2975.87
-3.0,9.0,61.0,-9.0,63.0,4.0,67.0,15.0,2975.87
-128.0,-65.0,-22.0,-78.0,1.0,-58.0,-11.0,-52.0,2975.88
-98.0,-18.0,0.0,-12.0,-2.0,-4.0,2.0,-8.0,2975.89
20.0,8.0,2.0,0.0,7.0,6.0,1.0,4.0,2975.89
-87.0,4.0,-14.0,12.0,-1.0,22.0,3.0,6.0,2975.9
-67.0,3.0,-7.0,0.0,-6.0,1.0,-10.0,0.0,2975.9
108.0,1.0,5.0,7.0,-1.0,1.0,9.0,-1.0,2975.91
8.0,-11.0,-10.0,-8.0,2.0,2.0,-5.0,-8.0,2975.91
28.0,2.0,-3.0,9.0,-7.0,9.0,-7.0,-1.0,2975.92
98.0,7.0,-2.0,-5.0,7.0,22.0,-3.0,12.0,2975.92
-118.0,-1.0,10.0,2.0,5.0,-9.0,9.0,-8.0,2975.93
-98.0,9.0,-1.0,6.0,-9.0,12.0,-3.0,17.0,2975.94
20.0,34.0,5.0,39.0,-3.0,35.0,-6.0,24.0,2975.95
-87.0,-8.0,83.0,-39.0,72.0,-29.0,55.0,-34.0,2975.95
-67.0,-79.0,-5.0,-60.0,-7.0,-67.0,-13.0,-58.0,2975.96
105.0,65.0,-51.0,40.0,-54.0,46.0,-47.0,34.0,2975.96
125.0,-35.0,-9.0,-35.0,-7.0,-26.0,-5.0,-35.0,2975.97
8.0,56.0,-47.0,51.0,-43.0,37.0,-57.0,35.0,2975.97
28.0,-68.0,-30.0,-63.0,-10.0,-79.0,-32.0,-69.0,2975.98
-75.0,-58.0,38.0,-60.0,66.0,-43.0,32.0,-56.0,2975.99
94.0,-12.0,-67.0,12.0,-75.0,-5.0,-71.0,9.0,2975.99
-118.0,75.0,-14.0,69.0,-1.0,74.0,-8.0,46.0,2976.0
-112.0,-12.0,-1.0,-8.0,-1.0,-12.0,2.0,-3.0,2976.0
-98.0,2.0,-1.0,8.0,-8.0,8.0,-14.0,8.0,2976.01
122.0,5.0,4.0,5.0,5.0,1.0,10.0,3.0,2976.02
-98.0,-13.0,-1.0,-16.0,11.0,-11.0,8.0,-5.0,2976.03
98.0,1.0,-13.0,6.0,-13.0,-2.0,-6.0,8.0,2976.03
52.0,-10.0,8.0,-10.0,15.0,-6.0,10.0,-6.0,2976.04
72.0,-5.0,-4.0,0.0,-6.0,8.0,-11.0,11.0,2976.04
121.0,8.0,-6.0,2.0,-8.0,4.0,-5.0,9.0,2976.05
-115.0,0.0,7.0,-4.0,12.0,-6.0,10.0,-4.0,2976.05
-98.0,2.0,-4.0,6.0,-13.0,2.0,-15.0,8.0,2976.06
-108.0,8.0,-6.0,13.0,-4.0,8.0,-9.0,0.0,2976.06
108.0,-27.0,-20.0,-30.0,-18.0,-20.0,-24.0,-23.0,2976.07
-108.0,-29.0,47.0,-38.0,44.0,-41.0,45.0,-24.0,2976.08
2.0,-3.0,10.0,-12.0,-2.0,-8.0,0.0,-17.0,2976.11
22.0,8.0,-11.0,5.0,-6.0,9.0,-11.0,7.0,2976.12
98.0,-3.0,12.0,-11.0,15.0,-12.0,12.0,-10.0,2976.12
98.0,3.0,2.0,7.0,17.0,6.0,8.0,6.0,2976.13
-66.0,0.0,5.0,-9.0,7.0,-4.0,12.0,-11.0,2976.13
-46.0,7.0,-15.0,0.0,-11.0,13.0,-15.0,19.0,2976.14
98.0,5.0,12.0,-4.0,10.0,-2.0,8.0,8.0,2976.15
98.0,0.0,-6.0,2.0,7.0,-11.0,14.0,-16.0,2976.15
94.0,7.0,34.0,2.0,27.0,7.0,31.0,13.0,2976.16
74.0,65.0,29.0,93.0,23.0,71.0,15.0,69.0,2976.16
-34.0,2.0,-30.0,6.0,-37.0,9.0,-32.0,6.0,2976.17
-66.0,28.0,-15.0,22.0,-13.0,27.0,-23.0,26.0,2976.17
98.0,0.0,0.0,-4.0,-7.0,2.0,-12.0,8.0,2976.21
125.0,11.0,13.0,1.0,2.0,-5.0,12.0,-2.0,2976.22
124.0,9.0,0.0,1.0,8.0,2.0,9.0,1.0,2976.23
-28.0,-3.0,-25.0,10.0,-36.0,-6.0,-32.0,-9.0,2976.25
108.0,44.0,-8.0,51.0,-12.0,40.0,-11.0,62.0,2976.26
16.0,73.0,-10.0,46.0,2.0,60.0,9.0,51.0,2976.26
77.0,54.0,-7.0,59.0,-5.0,63.0,-9.0,51.0,2976.27
36.0,48.0,13.0,33.0,28.0,53.0,23.0,59.0,2976.27
97.0,-19.0,34.0,-26.0,53.0,-24.0,62.0,-28.0,2976.28
-128.0,-17.0,-19.0,-18.0,-16.0,-18.0,-18.0,-20.0,2976.28
-8.0,9.0,-30.0,8.0,-29.0,0.0,-22.0,8.0,2976.29
-4.0,37.0,-45.0,15.0,-69.0,22.0,-57.0,19.0,2976.3
94.0,-25.0,17.0,-25.0,18.0,-20.0,21.0,-18.0,2976.3
-111.0,-21.0,14.0,-17.0,24.0,-13.0,20.0,-15.0,2976.31
-51.0,25.0,-8.0,30.0,-13.0,28.0,-7.0,32.0,2976.35
-27.0,-7.0,-69.0,-15.0,-41.0,-38.0,-65.0,-53.0,2976.36
-47.0,60.0,-42.0,71.0,-13.0,50.0,-47.0,49.0,2976.36
-11.0,57.0,25.0,61.0,14.0,76.0,9.0,56.0,2976.37
9.0,-29.0,-78.0,-40.0,-57.0,-48.0,-39.0,-48.0,2976.38
-98.0,-44.0,69.0,-24.0,77.0,-13.0,57.0,-27.0,2976.38
98.0,-1.0,-7.0,-14.0,-6.0,-5.0,-4.0,-2.0,2976.41
98.0,-5.0,-17.0,8.0,-6.0,3.0,-22.0,1.0,2976.42
-6.0,-8.0,-4.0,-7.0,-9.0,-5.0,-14.0,2.0,2976.43
-48.0,-18.0,7.0,-17.0,8.0,-17.0,0.0,-14.0,2976.44
-126.0,12.0,-10.0,15.0,0.0,14.0,3.0,9.0,2976.44
-119.0,9.0,23.0,10.0,21.0,12.0,24.0,13.0,2976.46
117.0,-22.0,9.0,-20.0,18.0,-20.0,22.0,-21.0,2976.47
-10.0,-16.0,-22.0,-23.0,-23.0,-27.0,-15.0,-33.0,2976.47
39.0,-24.0,-5.0,-31.0,-1.0,-28.0,6.0,-29.0,2976.48
59.0,36.0,34.0,47.0,30.0,48.0,29.0,56.0,2976.48
94.0,-28.0,-1.0,-25.0,-1.0,-26.0,1.0,-28.0,2976.49
94.0,-11.0,-55.0,-17.0,-57.0,-15.0,-61.0,-16.0,2976.49
94.0,28.0,-12.0,19.0,-14.0,26.0,-18.0,32.0,2976.5
98.0,34.0,39.0,40.0,31.0,46.0,41.0,59.0,2976.5
98.0,-9.0,-48.0,8.0,-67.0,-1.0,-54.0,-8.0,2976.51
-126.0,-20.0,-10.0,-22.0,-18.0,-22.0,-10.0,-21.0,2976.52
74.0,13.0,-1.0,20.0,10.0,5.0,9.0,2.0,2976.53
94.0,-7.0,-16.0,-7.0,-2.0,-8.0,-8.0,7.0,2976.54
-51.0,8.0,-6.0,13.0,-3.0,13.0,8.0,16.0,2976.54
-126.0,-4.0,8.0,-3.0,4.0,-5.0,5.0,-9.0,2976.55
98.0,-5.0,2.0,-19.0,0.0,-21.0,-2.0,-6.0,2976.56
-2.0,-1.0,-1.0,1.0,-20.0,3.0,-6.0,5.0,2976.56
-126.0,7.0,-2.0,15.0,5.0,17.0,-2.0,21.0,2976.57
124.0,10.0,-12.0,11.0,-17.0,16.0,-12.0,4.0,2976.57
104.0,4.0,-6.0,8.0,-14.0,7.0,-10.0,13.0,2976.58
98.0,-24.0,15.0,-24.0,19.0,-30.0,22.0,-34.0,2976.58
86.0,55.0,7.0,51.0,-1.0,58.0,-8.0,74.0,2976.59
-51.0,-33.0,-60.0,-46.0,-55.0,-27.0,-43.0,-31.0,2976.59
75.0,8.0,18.0,-5.0,18.0,-12.0,19.0,-13.0,2976.63
59.0,-7.0,-4.0,-5.0,-11.0,-3.0,-13.0,1.0,2976.63
-39.0,32.0,-7.0,36.0,-12.0,22.0,-10.0,38.0,2976.66
86.0,45.0,-50.0,30.0,-45.0,44.0,-48.0,39.0,2976.67
86.0,6.0,-79.0,-13.0,-73.0,9.0,-60.0,-20.0,2976.67
124.0,-79.0,-37.0,-74.0,-15.0,-69.0,-21.0,-99.0,2976.68
39.0,-22.0,46.0,-16.0,60.0,0.0,85.0,0.0,2976.68
59.0,47.0,-12.0,59.0,-5.0,77.0,-19.0,65.0,2976.69
75.0,-28.0,77.0,-17.0,68.0,-23.0,69.0,-29.0,2976.69
95.0,-27.0,0.0,-31.0,-2.0,-28.0,2.0,-35.0,2976.7
25.0,-18.0,66.0,-44.0,48.0,-17.0,67.0,-11.0,2976.7
94.0,21.0,-3.0,26.0,-9.0,36.0,0.0,25.0,2976.76
94.0,31.0,64.0,25.0,58.0,4.0,61.0,11.0,2976.77
-98.0,-47.0,48.0,-38.0,55.0,-58.0,60.0,-51.0,2976.77
74.0,43.0,51.0,26.0,18.0,49.0,47.0,43.0,2976.78
94.0,23.0,-74.0,3.0,-54.0,-15.0,-47.0,-4.0,2976.78
107.0,-13.0,-5.0,-10.0,-3.0,-11.0,-6.0,-6.0,2976.79
-128.0,-6.0,18.0,-5.0,20.0,-8.0,10.0,-14.0,2976.8
-115.0,1.0,-18.0,0.0,0.0,5.0,-10.0,4.0,2976.8
-95.0,4.0,-7.0,12.0,-9.0,16.0,-10.0,10.0,2976.81
-99.0,11.0,18.0,-4.0,6.0,-7.0,5.0,5.0,2976.81
-79.0,6.0,-5.0,12.0,-9.0,13.0,-8.0,3.0,2976.82
-34.0,-8.0,-1.0,-16.0,2.0,-8.0,2.0,-16.0,2976.82
-14.0,-5.0,-4.0,-2.0,-11.0,2.0,-15.0,1.0,2976.83
-3.0,-14.0,-3.0,0.0,8.0,-15.0,-5.0,6.0,2976.83
-51.0,2.0,6.0,-10.0,4.0,-8.0,-13.0,-11.0,2976.84
-25.0,-7.0,1.0,-20.0,-2.0,-10.0,-4.0,-7.0,2976.85
127.0,17.0,-30.0,5.0,-22.0,17.0,-32.0,9.0,2976.86
107.0,-15.0,-30.0,-18.0,-24.0,-17.0,-22.0,-18.0,2976.87
53.0,-6.0,64.0,-25.0,67.0,2.0,69.0,-6.0,2976.88
80.0,6.0,-31.0,5.0,-29.0,8.0,-27.0,6.0,2976.88
-115.0,-80.0,-50.0,-59.0,-54.0,-74.0,-39.0,-60.0,2976.89
-95.0,-68.0,-36.0,-70.0,-11.0,-77.0,-29.0,-53.0,2976.89
-99.0,24.0,-51.0,4.0,-68.0,5.0,-54.0,15.0,2976.9
-128.0,-78.0,3.0,-92.0,-3.0,-67.0,2.0,-80.0,2976.91
-79.0,-41.0,-77.0,-18.0,-60.0,-34.0,-64.0,-30.0,2976.91
-83.0,28.0,75.0,21.0,49.0,28.0,64.0,27.0,2976.92
-5.0,9.0,-27.0,10.0,-25.0,9.0,-31.0,8.0,2976.92
-34.0,3.0,8.0,-7.0,9.0,-17.0,5.0,-12.0,2976.94
-98.0,11.0,-2.0,17.0,3.0,13.0,8.0,17.0,2976.94
86.0,-17.0,-24.0,-27.0,-18.0,-25.0,-18.0,-26.0,2976.97
-126.0,3.0,43.0,-6.0,57.0,-6.0,75.0,3.0,2976.97
-34.0,71.0,-18.0,82.0,-29.0,61.0,-24.0,71.0,2976.98
-98.0,69.0,-10.0,43.0,-6.0,79.0,-12.0,65.0,2976.98
16.0,-20.0,-53.0,-9.0,-85.0,-14.0,-63.0,-31.0,2976.99
36.0,-8.0,-27.0,-13.0,-28.0,-16.0,-30.0,-13.0,2977.0
90.0,2.0,0.0,11.0,8.0,4.0,8.0,5.0,2977.06
-50.0,-12.0,-2.0,-16.0,0.0,-10.0,-6.0,-6.0,2977.06
-30.0,17.0,-6.0,4.0,-1.0,8.0,-3.0,10.0,2977.07
108.0,-12.0,-14.0,-21.0,-17.0,-22.0,-20.0,-28.0,2977.07
-70.0,-71.0,-39.0,-52.0,-53.0,-52.0,-24.0,-45.0,2977.08
-50.0,-53.0,50.0,-64.0,33.0,-37.0,30.0,-58.0,2977.09
-51.0,-64.0,20.0,-49.0,27.0,-83.0,27.0,-56.0,2977.09
108.0,-77.0,2.0,-73.0,5.0,-63.0,24.0,-51.0,2977.1
-121.0,5.0,-1.0,2.0,-13.0,9.0,-14.0,17.0,2977.1
12.0,-11.0,5.0,-4.0,-10.0,-6.0,-2.0,-17.0,2977.11
-68.0,-8.0,-18.0,-4.0,-8.0,1.0,-8.0,0.0,2977.15
-9.0,-2.0,-2.0,-7.0,-3.0,18.0,-5.0,1.0,2977.15
12.0,4.0,17.0,10.0,15.0,12.0,24.0,12.0,2977.17
118.0,-49.0,-35.0,-19.0,-55.0,-21.0,-45.0,-22.0,2977.18
115.0,12.0,60.0,30.0,49.0,28.0,48.0,46.0,2977.18
-121.0,24.0,70.0,36.0,60.0,35.0,34.0,31.0,2977.19
12.0,-5.0,22.0,-5.0,23.0,-6.0,26.0,-10.0,2977.19
102.0,25.0,-1.0,19.0,-3.0,21.0,-8.0,27.0,2977.2
108.0,59.0,10.0,56.0,19.0,57.0,3.0,52.0,2977.2
94.0,63.0,56.0,49.0,18.0,48.0,33.0,63.0,2977.21
-51.0,4.0,60.0,1.0,69.0,-12.0,74.0,1.0,2977.21
94.0,-23.0,41.0,-4.0,54.0,-23.0,47.0,-6.0,2977.22
94.0,22.0,17.0,20.0,12.0,23.0,11.0,25.0,2977.23
-57.0,-6.0,16.0,-5.0,10.0,-6.0,8.0,-5.0,2977.25
98.0,3.0,-7.0,5.0,-13.0,3.0,-11.0,7.0,2977.25
124.0,13.0,-2.0,16.0,8.0,16.0,8.0,19.0,2977.26
94.0,-15.0,13.0,-16.0,20.0,-20.0,18.0,-12.0,2977.27
102.0,-48.0,-18.0,-49.0,8.0,-47.0,-14.0,-58.0,2977.28
-57.0,-34.0,-54.0,-33.0,-37.0,-33.0,-46.0,-29.0,2977.29
94.0,0.0,-49.0,3.0,-73.0,5.0,-41.0,9.0,2977.29
-108.0,51.0,-4.0,62.0,-21.0,60.0,-9.0,46.0,2977.3
-108.0,-27.0,22.0,-33.0,50.0,-18.0,37.0,-7.0,2977.3
-108.0,-27.0,-47.0,-27.0,-58.0,-4.0,-45.0,-13.0,2977.31
124.0,16.0,16.0,20.0,17.0,16.0,10.0,14.0,2977.32
94.0,20.0,-8.0,22.0,-13.0,13.0,-6.0,20.0,2977.32
98.0,37.0,24.0,34.0,20.0,43.0,32.0,48.0,2977.33
98.0,-6.0,2.0,1.0,-27.0,-6.0,-14.0,1.0,2977.33
94.0,-6.0,-24.0,-12.0,-24.0,-15.0,-18.0,-23.0,2977.38
-68.0,13.0,-21.0,11.0,-22.0,9.0,-25.0,14.0,2977.38
94.0,-13.0,27.0,-12.0,16.0,-4.0,24.0,2.0,2977.39
98.0,7.0,3.0,10.0,8.0,-2.0,12.0,-1.0,2977.45
94.0,-25.0,-14.0,-33.0,-6.0,-20.0,-11.0,-26.0,2977.48
124.0,1.0,-27.0,6.0,-24.0,-2.0,-18.0,-6.0,2977.49
98.0,-17.0,-1.0,-16.0,-11.0,-24.0,-16.0,-28.0,2977.49
-66.0,5.0,5.0,13.0,7.0,7.0,14.0,8.0,2977.51
-46.0,-6.0,6.0,-12.0,0.0,-10.0,-2.0,-11.0,2977.51
98.0,-9.0,0.0,-16.0,10.0,-2.0,3.0,-8.0,2977.52
108.0,-14.0,-3.0,-11.0,3.0,-1.0,-6.0,-10.0,2977.53
94.0,-21.0,-8.0,-14.0,-11.0,-26.0,-10.0,-28.0,2977.58
-66.0,-17.0,-69.0,-4.0,-72.0,0.0,-76.0,5.0,2977.59
-46.0,-41.0,30.0,-64.0,9.0,-66.0,15.0,-84.0,2977.59
94.0,51.0,2.0,48.0,-31.0,66.0,-43.0,58.0,2977.6
108.0,37.0,18.0,45.0,50.0,64.0,46.0,56.0,2977.6
94.0,19.0,52.0,13.0,84.0,36.0,66.0,31.0,2977.61
80.0,-51.0,55.0,-36.0,41.0,-33.0,44.0,-26.0,2977.61
-39.0,-34.0,43.0,-38.0,56.0,-22.0,51.0,-48.0,2977.62
74.0,11.0,-4.0,7.0,-5.0,8.0,2.0,14.0,2977.63
94.0,6.0,-4.0,8.0,-6.0,10.0,-7.0,7.0,2977.63
-20.0,-10.0,5.0,-15.0,1.0,-7.0,8.0,-15.0,2977.65
-128.0,-23.0,-8.0,-15.0,-6.0,-8.0,-12.0,-16.0,2977.65
74.0,19.0,1.0,32.0,-5.0,21.0,0.0,32.0,2977.68
94.0,-20.0,-49.0,-41.0,-27.0,-51.0,-30.0,-59.0,2977.69
-40.0,-21.0,0.0,-45.0,6.0,-55.0,22.0,-51.0,2977.7
-20.0,31.0,-12.0,35.0,-30.0,37.0,-23.0,51.0,2977.7
86.0,0.0,24.0,-8.0,23.0,0.0,18.0,-6.0,2977.71
-128.0,22.0,-6.0,21.0,-10.0,19.0,-14.0,22.0,2977.71
94.0,25.0,13.0,31.0,44.0,32.0,17.0,23.0,2977.72
-39.0,-2.0,21.0,-27.0,39.0,-15.0,58.0,-20.0,2977.72
-128.0,-9.0,9.0,3.0,13.0,0.0,15.0,-7.0,2977.73
98.0,-3.0,-12.0,2.0,-7.0,9.0,-13.0,1.0,2977.75
67.0,16.0,2.0,10.0,3.0,4.0,11.0,7.0,2977.81
87.0,6.0,10.0,9.0,20.0,1.0,1.0,1.0,2977.81
98.0,-2.0,-15.0,-2.0,-7.0,2.0,-16.0,10.0,2977.82
67.0,21.0,-6.0,8.0,-2.0,7.0,1.0,7.0,2977.82
98.0,-11.0,-14.0,0.0,-2.0,-2.0,-13.0,2.0,2977.83
108.0,-9.0,8.0,-12.0,7.0,-15.0,2.0,-8.0,2977.86
67.0,25.0,-4.0,15.0,-6.0,22.0,-15.0,29.0,2977.89
87.0,0.0,-23.0,-1.0,-20.0,-1.0,-19.0,5.0,2977.89
94.0,-33.0,-37.0,-46.0,-28.0,-41.0,-11.0,-51.0,2977.9
67.0,19.0,-33.0,14.0,-41.0,-2.0,-42.0,-9.0,2977.91
87.0,-39.0,-22.0,-53.0,-1.0,-44.0,-4.0,-64.0,2977.91
94.0,-49.0,30.0,-40.0,20.0,-39.0,24.0,-36.0,2977.92
-128.0,-27.0,-23.0,-24.0,-30.0,-38.0,-29.0,-16.0,2977.92
-2.0,37.0,-50.0,20.0,-19.0,20.0,-48.0,18.0,2977.93
108.0,23.0,34.0,19.0,58.0,40.0,39.0,34.0,2977.94
-128.0,3.0,4.0,3.0,7.0,-1.0,7.0,-7.0,2977.94
98.0,-2.0,4.0,-4.0,0.0,-3.0,5.0,-10.0,2977.95
-128.0,-1.0,8.0,-11.0,2.0,-7.0,2.0,-14.0,2977.95
98.0,-16.0,3.0,-16.0,1.0,-6.0,-5.0,-10.0,2977.96
124.0,2.0,15.0,-1.0,15.0,-9.0,14.0,-6.0,2977.96
98.0,7.0,-9.0,13.0,-3.0,14.0,2.0,9.0,2977.98
11.0,-7.0,26.0,-1.0,17.0,-5.0,20.0,0.0,2977.99
31.0,-54.0,20.0,-39.0,47.0,-24.0,43.0,-40.0,2978.0
-128.0,-14.0,-75.0,-30.0,-53.0,-36.0,-60.0,-37.0,2978.0
94.0,35.0,-39.0,41.0,-56.0,46.0,-51.0,41.0,2978.01
-128.0,35.0,1.0,27.0,-1.0,33.0,-5.0,29.0,2978.01
94.0,7.0,21.0,4.0,22.0,3.0,26.0,0.0,2978.02
124.0,-59.0,6.0,-59.0,20.0,-58.0,31.0,-64.0,2978.02
-98.0,32.0,-38.0,42.0,-44.0,28.0,-34.0,39.0,2978.03
20.0,-24.0,-47.0,-62.0,-62.0,-44.0,-33.0,-36.0,2978.04
94.0,47.0,23.0,49.0,10.0,60.0,16.0,48.0,2978.04
-98.0,-1.0,5.0,-6.0,13.0,-7.0,7.0,-10.0,2978.05
98.0,9.0,-8.0,2.0,10.0,18.0,4.0,0.0,2978.05
-39.0,6.0,15.0,4.0,1.0,-4.0,9.0,4.0,2978.06
-108.0,-4.0,9.0,-6.0,4.0,-8.0,7.0,-11.0,2978.06
-98.0,-3.0,8.0,-11.0,13.0,3.0,12.0,-8.0,2978.07
-50.0,3.0,10.0,-9.0,3.0,0.0,11.0,-4.0,2978.07
-30.0,20.0,-2.0,8.0,-3.0,0.0,0.0,17.0,2978.08
98.0,-7.0,4.0,-7.0,-2.0,-11.0,2.0,-18.0,2978.08
52.0,-4.0,-17.0,-3.0,-25.0,2.0,-22.0,-11.0,2978.1
-98.0,-34.0,-55.0,-39.0,-61.0,-33.0,-61.0,-22.0,2978.1
94.0,-44.0,26.0,-59.0,18.0,-48.0,37.0,-38.0,2978.11
86.0,-47.0,-47.0,-41.0,-15.0,-69.0,-36.0,-45.0,2978.11
-34.0,-29.0,4.0,-30.0,-14.0,-41.0,-2.0,-38.0,2978.12
-98.0,-56.0,-13.0,-53.0,-22.0,-44.0,0.0,-43.0,2978.13
86.0,12.0,40.0,19.0,42.0,9.0,51.0,30.0,2978.13
94.0,28.0,11.0,29.0,8.0,23.0,4.0,25.0,2978.14
-39.0,-6.0,23.0,-7.0,29.0,-3.0,25.0,-1.0,2978.14
-68.0,22.0,11.0,26.0,8.0,25.0,9.0,29.0,2978.15
-128.0,10.0,-2.0,3.0,-7.0,16.0,1.0,9.0,2978.15
-98.0,10.0,2.0,7.0,-1.0,9.0,7.0,15.0,2978.16
-25.0,-13.0,-17.0,7.0,-1.0,6.0,-8.0,8.0,2978.17
-5.0,-4.0,-13.0,1.0,-10.0,1.0,-7.0,12.0,2978.18
94.0,-2.0,-24.0,-20.0,-31.0,-11.0,-22.0,-11.0,2978.2
94.0,51.0,0.0,59.0,-18.0,66.0,-3.0,42.0,2978.2
94.0,50.0,22.0,26.0,36.0,42.0,42.0,20.0,2978.21
115.0,-47.0,68.0,-27.0,44.0,-35.0,35.0,-13.0,2978.21
94.0,-13.0,-28.0,-14.0,-24.0,-5.0,-30.0,-16.0,2978.22
-128.0,17.0,-17.0,10.0,-15.0,2.0,-21.0,3.0,2978.22
-122.0,51.0,43.0,36.0,28.0,68.0,29.0,47.0,2978.23
-98.0,35.0,-55.0,19.0,-31.0,40.0,-38.0,23.0,2978.24
-25.0,-49.0,-60.0,-44.0,-27.0,-27.0,-40.0,-59.0,2978.24
-5.0,-55.0,15.0,-33.0,42.0,-48.0,51.0,-45.0,2978.25
-38.0,-6.0,-9.0,-7.0,-8.0,-9.0,-2.0,-9.0,2978.25
98.0,-18.0,-13.0,-18.0,-7.0,-6.0,-7.0,-8.0,2978.26
98.0,-7.0,-1.0,-3.0,-13.0,1.0,-16.0,12.0,2978.26
-111.0,-3.0,-6.0,-10.0,-15.0,-3.0,-4.0,-7.0,2978.27
125.0,5.0,-13.0,-1.0,-14.0,-2.0,-10.0,5.0,2978.28
94.0,16.0,-25.0,22.0,-23.0,17.0,-13.0,10.0,2978.3
-38.0,39.0,13.0,50.0,6.0,68.0,-4.0,52.0,2978.3
-18.0,4.0,19.0,2.0,32.0,0.0,26.0,1.0,2978.31
94.0,-38.0,-37.0,-66.0,-43.0,-51.0,-25.0,-55.0,2978.31
94.0,25.0,-48.0,18.0,-44.0,25.0,-64.0,-6.0,2978.32
98.0,54.0,6.0,38.0,-15.0,45.0,-10.0,52.0,2978.33
125.0,-25.0,-37.0,-24.0,-44.0,-32.0,-33.0,-35.0,2978.33
-111.0,-29.0,8.0,-26.0,13.0,-19.0,22.0,-18.0,2978.34
-108.0,-14.0,1.0,-14.0,2.0,-9.0,-7.0,-26.0,2978.34
-98.0,13.0,8.0,-3.0,13.0,-2.0,11.0,7.0,2978.35
124.0,15.0,-1.0,11.0,0.0,11.0,3.0,14.0,2978.37
124.0,10.0,-8.0,10.0,-6.0,13.0,-11.0,13.0,2978.37
74.0,-14.0,6.0,-3.0,4.0,-10.0,2.0,-10.0,2978.4
-108.0,29.0,10.0,32.0,10.0,31.0,8.0,28.0,2978.41
124.0,-35.0,5.0,-31.0,10.0,-24.0,13.0,-33.0,2978.42
-98.0,7.0,75.0,25.0,64.0,24.0,58.0,31.0,2978.42
-68.0,23.0,-17.0,26.0,-13.0,24.0,-18.0,22.0,2978.43
