subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7
0.8616920103394934,-0.4484819110963726,2.345788557262957,-0.28684643291785816,-0.1730923213612058,1.7586145854179527,-1.8091824274261479,-0.6796423366165943
0.7248888444311113,-0.16986498010777523,0.28594210760083744,0.18649264972076535,2.4337625124403153,0.33042285468831584,2.117461865385781,0.6160741992237382
2.037574610229692,4.974304100764209,2.0968175514335274,0.6320389884254507,3.829003809609226,-1.3212017968824283,-0.8878416689901052,3.222993017906915
1.8307420845600366,2.373396548120756,2.1908988279325596,2.648497663550514,3.356968127189398,-0.17022356614178424,-1.1270971650276165,0.6653572267389837
2.441314062792612,5.966923439824365,2.083704598305597,-0.4888130121734082,-1.127104545969559,1.691328536363375,2.0698538731728426,-0.7666036978952215
3.9578185604411518,0.2619044831451174,0.6118068077513108,-0.4368632340391998,1.1219129683556286,4.892759505749306,3.6875778733840816,-1.983548982047133
3.272492599282077,1.3353103075638384,1.849361346072651,3.9784829856260835,2.0602928702927237,0.5372042549475764,2.481270474092153,2.531339236160635
1.4327292547650188,-0.9105498351311507,0.5769785668085876,0.8284122116595476,1.2343457684070858,3.363276582476942,1.7953097429672324,2.248277946677623
-0.24475454202322,0.3819141659513008,2.0266763792634355,-0.525022937023687,2.776762856961637,1.3449348687769254,2.6213554223334596,0.7092314236058521
5.58272073562885,6.050951166944823,-0.08985691457871292,1.2768649854200809,3.8882784929577157,2.4680623813920923,2.519978705754381,4.299153121034417
2.016330196078296,1.4477083630890089,0.9105289602266167,1.83167147228452,4.497396446682803,5.522570441299706,0.23987515050173336,1.6482232139972606
1.7886340154378788,6.573411442447842,2.1702247583090646,5.844774297610453,6.106589146601969,4.26343400499979,0.24960855226909295,2.4655606585093333
-0.4972672131037714,0.4894619010653263,1.0887755595649549,4.825838847178582,2.3173042129754378,0.4935878769431934,2.8185346634781974,2.94285815582922
3.892582848669183,1.1086985698984062,2.205602096554607,5.510677871309444,0.48757030836633186,2.0706865904217784,3.3753503095835673,2.513731153768784
3.750820848282366,2.7705851983279834,3.125195686863794,5.092994925068398,4.169516828403731,5.965490329257543,3.475712397110294,3.9247777718739676
0.6580390014501729,3.5607690305907784,4.492793563277889,5.580756217179762,7.455890936318738,3.972024959206125,5.040472101248961,5.991299165815136
4.827699256222319,5.767325756856226,5.819665775661786,2.544986918795331,2.967199452047849,1.6234709327242403,3.4901977396272876,1.6361873757191217
3.15516300942911,5.0530876852045195,3.2239781080757717,3.754342540125019,5.525240804959426,2.513641960884546,5.2775052146417,5.128587127780005
9.759939818494159,3.546679289228716,7.049519038454019,2.399479177869674,5.770801388862057,5.786296849339115,4.090136269263875,4.7236271431296535
3.465573209925399,4.337663981070923,6.481517751358123,4.183319533033069,4.9871796887963535,6.593116156542396,8.251013518180068,4.911823253196548
3.9559748810571085,4.188235705883295,5.834549209340579,6.194571527322177,4.840210987540123,4.8620721484170435,4.987788998905589,6.570050685200877
3.2958143851258628,3.2160593629831387,5.352665092227836,5.314533403259092,3.1985084221918134,9.995994435506802,9.726812056685953,5.143961684068915
7.816925617353959,3.485246702066772,5.899414259007098,7.884134213190605,0.6978484304288601,6.909477302181292,5.965195757451744,6.221631099081421
4.7280903270562815,7.529409698852607,7.847744217318551,3.190810331531349,3.2499405026577297,4.986679776719987,5.046287574809356,6.9053711751280815
4.23281180967438,2.0263102613510937,8.129799436723921,6.683116818601853,4.902031818981975,4.051228021006685,3.883744164686025,4.67390971644416
7.301944661435109,9.122752036484133,8.55792809836131,3.391429037855388,8.082880016439438,3.9382660323159415,3.0022574934786372,6.486401563221621
3.328989366281697,5.403706785903603,6.172348900862073,6.278048175455352,5.883439112405316,6.760537878068806,4.106810668315754,5.5881200226868035
7.5377151120928225,4.742476806810608,7.397428349592154,7.768160864707886,5.249442581758631,5.309939929768114,4.528281401266948,6.022130460155137
10.044104987093277,7.960824135286099,9.168398567135664,6.052300420243123,4.6993346699847,9.828793061858411,7.270945594715914,5.837182760934897
7.804222599040008,9.641440101664063,5.423574863537044,7.773260141543742,7.9846185903887905,9.603630539205549,5.618676191249454,7.613167741563602
8.13227449039826,9.091742741086325,6.219644150441803,4.937013188212542,9.57319219073962,8.122610952872865,7.230331962987405,7.0197672759149174
8.777721143846748,8.041304808751562,7.069674036058737,3.7102207536390144,9.164472153766699,4.679608364117989,9.601557434785153,7.826688778665129
10.633676687148947,9.38798760924158,9.013458105756722,8.328319874773516,8.426560029314848,5.869822884693099,7.038643926528202,7.179225904006413
9.806133507375588,3.953350433049647,9.216689888774624,10.874366055488844,4.435120094571499,9.89770063881958,11.544658984270988,4.178103562396729
8.433085898593749,6.510085371071406,7.092018231651831,5.561656573707918,6.850397968360159,6.427614054457498,5.202124493369306,7.616483286247119
9.524139873039811,5.89401695171812,4.699138163008389,10.1607454319814,11.610965529547158,9.960640539606857,7.415189975017953,7.843432982081443
6.1022044691686075,10.32335178252918,8.366442208690763,7.960921137731651,10.117975303929278,8.823282166168351,6.795448472876871,8.359266194405748
9.579385363293078,7.25984214395066,6.1901659071416315,5.3554151384122815,4.9517917453289835,8.130233951424808,9.899811393912449,6.83933979442695
6.163319863839828,9.865244919771435,5.194559396926879,5.911421203502998,8.063250759808781,6.768766180336441,3.6948485454750815,5.7834923728762995
7.582836733404326,9.388595455644856,5.789138449200147,8.34845111738888,9.043078435989656,8.128393883618076,5.430650992311957,9.566094860456136
2.2889327896075153,6.729443267566628,9.10681915558511,7.645132564045783,6.9297402138415505,8.833353049643787,8.239363494992064,7.906844026825652
9.388730841995574,7.411955103308081,11.307946245126264,5.960045569744172,3.9674634804429525,10.650949319862892,11.688626965279637,8.928359618630642
7.424497107749827,11.299876511595984,8.79003016243902,5.324162567515723,8.909889219999396,6.940769928699023,9.163924798041148,8.14932097018994
11.055376252453982,7.2821205246762295,9.255847131336987,7.139647166192044,7.257569306804178,8.307452136992826,6.129990913516589,8.820962170497866
9.728714186394807,9.19806418557496,11.314118842939852,9.335946981846238,7.380645487014634,9.037975229048572,6.553995779803541,8.049758269312386
11.306089266726818,7.492814904670678,5.9689876591564595,9.045095972117291,8.348536757462051,10.383254192695897,12.403876883013474,7.121730299015912
6.99452878565669,8.533817501170043,10.202074718202308,8.15924596000161,8.894370045692142,7.344793199956212,7.919452277409284,10.10918519653908
11.336508391736986,9.167412429477777,9.236556748780078,9.663510706000686,9.241570729226348,6.626596731643291,7.3738095725181925,8.05349614096548
13.563591336911625,7.786145627589987,10.483993565849104,11.431932087910345,7.583898850340967,10.69980895160507,12.306623769446691,9.679781609974592
10.966407034612072,7.51719652678052,8.471122617940651,10.226343455616579,8.997671375480127,6.402192204854876,11.460284445922264,10.259010878552438
11.09901502282354,10.090863678993848,7.8824424245859985,9.275699662659802,6.003470264633453,12.0882764349633,12.066436291972554,8.3446915742328
9.931702836935061,7.903032666562838,9.873525292716401,11.44865149746657,10.214585614881347,9.280655289179375,7.692423723613558,7.184736215399221
8.611277261444659,8.039299711178042,12.958997469244311,7.740914218142798,3.948063995893073,6.565552658026496,6.610403540546667,14.512786050281495
11.244980575497152,7.844489542690194,11.444416039177062,9.272756750983433,9.143615669226897,8.761755391287148,9.988928808819548,8.667052078203284
6.766245380307614,9.622595108449115,8.763025660751568,9.376235329911015,11.616783508465659,10.536658467250225,10.44866346725908,11.025245518314069
8.99251529016851,11.715428808809826,7.1460814680475835,7.354119023124452,7.70934416546049,8.762623364900188,10.557229147419807,13.70695263915039
6.329293778914764,12.884464656213662,6.507272816193558,9.031659059020413,11.304267790903928,9.911466881237823,12.82777525486713,11.451222877296914
8.501216466388827,8.456693049031436,12.540728124719955,5.758609859228387,12.219994645260778,11.388685952429565,6.4409950410024965,9.30764360336389
11.223457695073755,14.239989097949056,8.029202935014979,13.76372360661254,3.3235676062918564,9.534986840511394,11.658757613882164,9.805134736216411
10.97468945056514,7.954492976710622,9.31287587213434,8.089075121251588,9.66117689097273,8.089787345191947,7.770652609829578,8.298688258646518
10.083946613481825,12.149216269066619,12.624541474566033,13.154347485253503,4.23057236715433,9.384151227667198,11.693589864132562,11.745512076326364
10.334807520163684,8.550612624008778,6.76620262108168,10.070174543478648,9.75758864089777,12.823685804958183,9.044092122996908,11.12654694815704
6.2278248535148855,8.257707549503284,12.984083108193422,11.129282353555222,9.98521166728065,13.369682779909672,8.371610497462282,8.970702452719818
9.253636814232543,8.509249061805596,9.49148046758937,9.02116177867251,5.033673403552696,5.958909027489823,8.778955961475969,7.914411761177485
8.62892468026622,9.886732493838402,7.694461262659162,10.407487277059989,13.84130461729637,12.173683711519594,7.100407491583514,7.349160417809257
8.660038785237196,11.138102508333498,9.483456311968451,11.27913744624315,10.550189781535527,10.47845359833699,10.059016045933213,11.95118617387468
11.157517992290623,11.29809681247276,8.513167173860161,11.287465565451482,8.260313872499047,11.806326094903417,8.413013955342203,10.199106994574239
8.211233505963126,8.04427812827797,10.813887756785178,11.48179493912246,12.863007013970783,8.831271638438487,11.504844620774302,10.36221723163925
8.690475292375098,7.920518417607383,8.603572124854365,9.163171572551567,6.308610551345287,6.363309973626948,11.179949154695755,8.253939740905206
