(-71-111j),(27+0j),(-11+0j),(-8+2j),(-8+0j),(-10+0j),1j,(-7-10j),(-11-9j),(-1-16j),(-8-19j),(-6-15j),(1-17j),(1-22j),(-9-23j),(-9-28j),(1-24j),(-5-25j),(-3-29j),(-3-22j),(2-22j),(14-28j),(2-17j),(16-18j),(14-13j),(7-14j),(14-7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2-9j),(-5-6j),(-5-11j),(-3-11j),(-5-14j),(-9+0j),(-15-2j),(-17-1j),(-22-3j),(-25-13j),(-30-7j),(-23+0j),(-25+0j),(-32+4j),(-28+11j),(-29+7j),(-26+13j),(-27+11j),(-24+9j),(-27+16j),(-17+21j),(-16+24j),(-29+22j),(-23+21j),(-18+7j),(-8+0j)
(-51-47j),(28+0j),(-6-4j),(6-2j),(-4-14j),(5-7j),(13-10j),(3-10j),(13-13j),(10+2j),(19+6j),(22-5j),(19-8j),(17+6j),(21-1j),(16-1j),(20+3j),(24+6j),(25+10j),(15+10j),(21+6j),(14+12j),(7+17j),(-1+12j),(-2+18j),(-5+21j),(-1+15j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(14-16j),(11-11j),(-8-13j),(-6-15j),-10j,(-6-21j),(-9-18j),(-9-13j),(-12-23j),(-11-18j),(-24-14j),(-15-13j),(-19-14j),(-26-19j),(-28-15j),(-24-23j),(-27-26j),(-26-22j),(-37-11j),(-33-16j),(-12-15j),(-23-2j),(-30-12j),(-18-5j),(-11-14j),(-21-8j)
(125-48j),(7+0j),(-13+0j),(-15-6j),-6j,(1-12j),(1-6j),(-1-17j),(8-19j),(7-12j),(-2-20j),(6-17j),(14-15j),(10-29j),(13-24j),(10-27j),(20-21j),(11-18j),(18-14j),(23-21j),(10-17j),(16-5j),(23-4j),(17+0j),(18+3j),(17+5j),(18+6j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1-11j),(-4-10j),(-3-6j),(-9-3j),(-16+1j),(-14+2j),(-17-12j),(-18-7j),(-23-3j),(-22-4j),(-22-1j),(-28+2j),(-30+8j),(-31+14j),(-30+10j),(-31+7j),(-31+20j),(-35+9j),(-30+20j),(-27+18j),(-23+14j),(-25+16j),(-16+15j),(-19+13j),(-25+14j),(-12+8j)
(-111+16j),(9+0j),(4-3j),(3+5j),(-3+4j),(-5-2j),(1+3j),(4+15j),(5+7j),(3+18j),(6+22j),(-6+20j),(4+20j),(-8+16j),(-1+27j),(-5+23j),(-11+19j),(-7+20j),(-13+21j),(-10+26j),(-12+18j),(-20+8j),(-17+10j),(-15+10j),(-14+6j),(-16-3j),(-16-5j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-3+8j),(-4+7j),(1+8j),(-2+9j),(5+15j),15j,(13+0j),(16+15j),(6+16j),(17+22j),(29+5j),(11+15j),(11+5j),(29+7j),(21-10j),(22-6j),(33-2j),(22-12j),(21-15j),(24-18j),(32-11j),(29-16j),(16-11j),(23-14j),(13-11j),(17-2j)
(-48+0j),(13+0j),(8-4j),(5+0j),(-2+0j),(-3+12j),(-2+11j),(-8+8j),(-8+21j),(-12+14j),(-6+14j),(-11+19j),(-12+20j),(-18+26j),(-21+20j),(-10+22j),(-14+22j),(-15+10j),(-23+9j),(-12+6j),(-28+4j),(-22+4j),(-18+0j),(-20-2j),(-23-9j),(-23-3j),(-13-18j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4+7j),(4+12j),(1+8j),(7+10j),(10+6j),(13+16j),(8+14j),(19+14j),(19+9j),(23+10j),(23+12j),(26+6j),(27+8j),(29+7j),(31-1j),(33+1j),(26-3j),(35+5j),(36-6j),(31+7j),(36-8j),(26-10j),(30-6j),(25-3j),(24-7j),(22-2j)
(94-32j),(5+0j),(8-8j),(9-6j),(8-10j),(11-8j),(8-11j),(11-12j),(7-8j),(9-7j),(11-8j),(12-11j),(13-10j),(12-10j),(12-9j),(10-9j),(12-11j),(7-8j),(11-7j),(10-9j),(10-3j),(9-4j),(7-2j),(8+0j),(3+3j),(5+3j),(5+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-12-29j),(-11-30j),(-14-34j),(-14-32j),(-17-33j),(-16-31j),(-21-30j),(-20-31j),(-21-30j),(-20-31j),(-21-25j),(-17-20j),(-16-18j),(-12-16j),(-10-18j),(-8-12j),(-3-13j),(-1-12j),-12j,(2-14j),(2-9j),(7-8j),(3-11j),(7-13j),(8-14j),(10-12j)
(-95+16j),(10+0j),(16+2j),(13+11j),(11+7j),(16+9j),(11+8j),(16+12j),(12+8j),(13+7j),(13+9j),(11+9j),(14+10j),(9+10j),(13+11j),(11+10j),(15+8j),(8+11j),(7+10j),(5+15j),(4+11j),(2+9j),10j,7j,(-2+9j),(-5+8j),(-8+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(28-27j),(25-25j),(24-29j),(25-31j),(24-33j),(22-39j),(21-36j),(19-36j),(19-35j),(19-36j),(16-28j),(13-28j),(10-23j),(11-21j),(14-18j),(12-12j),(11-8j),(8-7j),(8-7j),(11-3j),(8+0j),(15+2j),(16+3j),(12+0j),(18+5j),(16+3j)
(-75+80j),(11+0j),(-5+12j),(-5+14j),(-2+14j),(-7+19j),(-5+15j),(-1+13j),(-2+13j),(-10+16j),(-7+14j),(-2+17j),(-6+14j),(-3+15j),(-7+16j),(-4+13j),(-8+16j),(-4+12j),(-3+12j),(-5+14j),(-6+12j),(-5+7j),(-3+3j),(-7+6j),(-11+3j),(-9+0j),(-12-7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(28+19j),(29+26j),(30+23j),(33+20j),(32+19j),(36+17j),(38+21j),(37+16j),(37+11j),(34+14j),(32+10j),(23+11j),(27+7j),(20+9j),(17+8j),(17+11j),(9+10j),(8+7j),(7+8j),(-2+9j),(-1+11j),(5+12j),(-2+14j),(-4+12j),(-2+17j),(-1+11j)
(125-48j),(7+0j),(-2-15j),(-3-13j),(1-12j),(-3-14j),(-2-14j),-16j,(3-14j),(3-16j),-15j,(2-15j),(3-13j),(1-19j),(1-20j),(3-15j),(-3-13j),(-1-17j),(1-13j),(2-15j),(6-10j),-12j,(6-6j),(6-6j),(7-2j),(7-4j),(6+2j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-31-13j),(-31-11j),(-34-12j),(-33-8j),(-35-8j),(-36-5j),(-37-4j),(-40-4j),(-36-3j),(-34+0j),(-29-9j),(-29+4j),(-24-2j),(-24+0j),(-18-5j),(-11-7j),(-14-10j),(-15-9j),(-12-7j),(-4-12j),(-12-13j),-10j,(-7-13j),(-2-17j),(-5-14j),(-3-16j)
(-111+16j),(9+0j),(-14+7j),(-9+5j),(-13+6j),(-13-1j),(-16+4j),(-16+8j),(-17+6j),(-14-3j),(-13+2j),(-13+6j),(-15+6j),(-13+3j),(-13+2j),(-18+3j),(-15+0j),(-13+2j),(-9+0j),(-14-2j),(-7+2j),(-7-5j),(-10-5j),(-8-7j),(-5-8j),(1-8j),(-2-12j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5+31j),(9+29j),(7+35j),(14+33j),(11+35j),(12+32j),(14+33j),(15+33j),(14+28j),(14+27j),(15+28j),(10+18j),(11+24j),(8+14j),(7+16j),(5+17j),(7+7j),(-1+13j),(-2+8j),(-5+10j),(-7+8j),(-7+4j),(-9+4j),(-7+6j),(-10+6j),(-10+6j)
(-48+0j),(13+0j),(-13+10j),(-15+4j),(-15+8j),(-15+10j),(-16+8j),(-12+3j),(-13+8j),(-14+7j),(-14+8j),(-15+7j),(-16+7j),(-12+6j),(-14+8j),(-14+4j),(-17+6j),(-14+6j),(-12+5j),(-10-3j),(-8-1j),(-8+1j),(-6-3j),(-9-4j),(-6-8j),(-6-10j),(-5-11j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(14+32j),(18+31j),(20+34j),(20+32j),(19+32j),(26+33j),(27+31j),(21+31j),(28+26j),(24+26j),(21+26j),(21+22j),(18+18j),(11+16j),(11+20j),(8+13j),(6+16j),(2+11j),(-5+12j),(-4+8j),(-5+4j),(-5+9j),(-10+12j),(-9+12j),(-9+11j),(-7+8j)
(-126+32j),(8+0j),(-7+3j),(-6-5j),(-4+2j),(-6-4j),(-16-8j),(1-6j),(-14-15j),(-11-14j),(-10-19j),(-6-20j),(-9-26j),(-11-22j),(-19-26j),(-5-23j),(-4-27j),(-5-29j),(-4-30j),(2-26j),(-1-21j),(3-24j),(10-17j),(13-27j),(12-8j),(14-14j),(20-10j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5-13j),(-8-15j),(-4-10j),(-8-6j),(-9-4j),(-16+0j),(-19+1j),(-24+2j),(-22+2j),(-28+3j),(-25+12j),(-29+7j),(-25+14j),(-32+17j),(-24+21j),(-33+21j),(-26+20j),(-28+23j),(-21+21j),(-19+29j),(-24+25j),(-10+18j),(-15+19j),(-20+20j),(-8+17j),(-8+13j)
(115+48j),(7+0j),(-14+7j),(-10-2j),(-5-7j),(-4-8j),-10j,-11j,(5-16j),(2-14j),(7-19j),(5-23j),(7-19j),(7-21j),(9-24j),(4-27j),(10-22j),(9-21j),(17-12j),(18-15j),(15-10j),(10-15j),(14-6j),(13-6j),(18-2j),(19-1j),(17+3j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4-6j),(-8-8j),(-2-5j),(-4-7j),(-10-12j),(-14-1j),(-16-6j),(-19-12j),(-21-7j),(-25-5j),(-21-6j),(-21-8j),(-27-1j),(-21+4j),(-30+4j),(-32+2j),(-25+6j),(-30+11j),(-27+7j),(-26+7j),(-28+15j),(-22+18j),(-26+9j),(-25+8j),(-20+7j),(-17+11j)
