(86+96j),(5+0j),(-1+31j),(-5+34j),(-11+25j),(-3+38j),(-8+35j),(13+37j),(-1+32j),(-8+31j),(9+41j),(2+27j),(3+31j),28j,18j,(6+22j),(9+23j),(3+16j),(7+10j),(11+5j),(7+1j),(10+1j),(20-10j),(23-17j),(26-22j),(24-19j),(35-25j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7-56j),(5-62j),-67j,(3-67j),(4-70j),(2-68j),-69j,(6-69j),(10-63j),(8-55j),(10-61j),(9-53j),(10-49j),(12-39j),(3-41j),(11-28j),(11-26j),(6-5j),-5j,(-2+1j),(-5+9j),(-3+5j),(3+12j),(-6+13j),(-4+27j),(3+21j)
(86+96j),(5+0j),(15+9j),(19+15j),(19+12j),(15+4j),(19+10j),(16+16j),(14+5j),(17+9j),(20+4j),(13+6j),(16+10j),(14+3j),(11+2j),(16+6j),(10-1j),(6-1j),(4-2j),(4-7j),(3-9j),(2-12j),(-1-11j),(-3-13j),(-9-17j),(-6-18j),(-6-19j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-29-15j),(-28-18j),(-25-17j),(-31-18j),(-28-19j),(-33-18j),(-31-15j),(-32-24j),(-24-19j),(-24-25j),(-22-22j),(-22-15j),(-22-18j),(-13-17j),(-10-20j),(-13-11j),(-8-10j),(-4-10j),-6j,(-6+2j),(-1+1j),(3+3j),(6+10j),(10+1j),(12+2j),(14+4j)
(124-64j),(7+0j),(-9-20j),(2-21j),(-2-20j),(4-14j),(5-20j),(-1-19j),(6-22j),(-1-24j),(-2-25j),(5-26j),(-6-20j),(-1-16j),(-5-21j),(-8-14j),(-5-10j),(-4-9j),(-5-5j),(-9-1j),(-11+2j),(-10+4j),(-11+7j),(-13+8j),(-13+7j),(-19+11j),(-22+13j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+26j),33j,(-2+33j),(-7+35j),(-3+39j),(-8+39j),(-5+41j),(-11+39j),(-11+39j),(-8+37j),(-10+31j),(-10+28j),(-3+26j),(-5+29j),(-5+18j),(-5+15j),(-6+13j),(2+6j),(-1+6j),(-1-1j),(-2-1j),(9-8j),(-4-9j),(3-11j),(-3-19j),(5-17j)
(-128+0j),(8+0j),(17+12j),(20+1j),(27+8j),(13+12j),(18+11j),(14+10j),(17+20j),(22+9j),(26+1j),(20+6j),(14-1j),(14+0j),(19+3j),(11-4j),(15-4j),(5-11j),(1-4j),(2-8j),(1-13j),(5-8j),(2-14j),(-4-12j),(3-16j),(-8-21j),-23j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-28-19j),(-30-22j),(-32-20j),(-28-23j),(-37-25j),(-32-27j),(-30-23j),(-34-23j),(-30-29j),(-30-23j),(-34-27j),(-23-21j),(-20-22j),(-16-21j),(-15-14j),(-8-18j),(-6-6j),(-2-5j),(-2-8j),(-5-11j),(3+10j),(5-3j),(5+5j),(4+2j),(9+10j),(14+2j)
(124-64j),(7+0j),(28+16j),(13+24j),(24+19j),(31+20j),(39+24j),(37+17j),(28+18j),(40+17j),(34+13j),(33+7j),(25+6j),(34+15j),(17-2j),(22+12j),(15+5j),(11+5j),(13-1j),(11-17j),(-4-9j),(-4-14j),(-8-26j),-23j,(-10-36j),(-9-37j),(-5-42j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-38-41j),(-38-39j),(-41-48j),(-46-57j),(-48-55j),(-44-53j),(-49-54j),(-52-55j),(-44-55j),(-39-48j),(-28-56j),(-25-51j),(-25-39j),(-22-38j),(-13-35j),(-17-25j),(-12-10j),(-7-7j),(-6-10j),(-2-1j),(8-4j),(10+13j),(4+3j),(20+15j),(18+18j),(25+17j)
(94-32j),(5+0j),(25-37j),(7-41j),(20-32j),(31-46j),(23-19j),(17-32j),(7-37j),(13-27j),(26-37j),(9-34j),(14-31j),(10-38j),-16j,(4-20j),(-9-24j),(4-14j),(-1-10j),(-10-11j),(-13-6j),(-17+0j),(-24+2j),(-32+4j),(-32+2j),(-29+3j),(-42+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-27+46j),(-25+53j),(-31+55j),(-36+53j),(-40+60j),(-40+53j),(-41+66j),(-38+56j),(-40+51j),(-45+50j),(-40+44j),(-31+47j),(-32+39j),(-35+22j),(-26+20j),(-22+25j),(-17+17j),(-11+12j),(-4+1j),(-10+3j),(-1-3j),(-2-14j),(4-11j),(12-15j),(3-18j),(8-22j)
(124-64j),(7+0j),(34-22j),(35-19j),(25-23j),(39-28j),(30-29j),(41-14j),(33-26j),(27-31j),(30-37j),(27-17j),(25-18j),(19-23j),(15-20j),(14-25j),-12j,(1-13j),(-3-11j),(-12-2j),(-13-4j),(-17-8j),(-28-2j),(-29+3j),(-34+1j),(-32-2j),(-38+2j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-53-5j),(-55-5j),(-63-5j),(-63-9j),(-71-2j),(-73-7j),(-68-5j),(-75-4j),(-68-12j),(-64-4j),(-66-5j),(-54-13j),(-49-14j),(-43-10j),(-46-7j),(-36-11j),(-22+1j),(-14+4j),(-9-3j),(-11-15j),(8-14j),(9+0j),(2-12j),(17-9j),(21-12j),(29-9j)
(124-64j),(7+0j),(-24-16j),(-34-19j),(-25-43j),(-36-19j),(-10-27j),(-25-30j),(-33-18j),(-32-24j),(-22-35j),(-35-28j),(-26-12j),(-28-21j),(-24-20j),(-16-12j),(-12-7j),(-17-2j),(-9+7j),(-8+6j),(-7+18j),(-7+13j),(-6+19j),(-16+24j),(-5+33j),(-6+32j),36j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(30+44j),(34+47j),(41+49j),(38+58j),(38+58j),(25+57j),(39+68j),(35+57j),(31+68j),(29+55j),(19+61j),(15+43j),(18+45j),(26+46j),(8+25j),(3+37j),(3+21j),(7+12j),(1+13j),7j,(-12+1j),(2-7j),(-15-7j),(-2-18j),(-11-12j),(-22-36j)
(-39-112j),(13+0j),(6-6j),(1-3j),(5+1j),(-1+3j),(-4+2j),(-4+6j),(-7+13j),(-6+14j),(-11+14j),(-12+12j),(-14+22j),(-7+22j),(-13+14j),(-18+22j),(-11+18j),(-9+15j),(-16+22j),(-22+24j),(-24+15j),(-23+5j),(-18+9j),(-24-3j),(-21-6j),(-17-6j),(-15-11j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2+9j),(2+7j),(6+10j),(4+4j),(6+11j),(4+7j),(8+9j),(8+9j),(18+2j),(13+3j),(22+9j),(21+10j),(21+2j),(23-1j),(27+1j),(29-4j),(29-7j),(35-6j),(21-15j),(24-8j),(19-19j),(23-9j),(28-11j),(20-15j),(17-10j),(11-10j)
(98+32j),(6+0j),(2-10j),(-1-3j),(5+0j),(3+1j),(-5+4j),(-14+10j),(12+14j),(1+11j),15j,(-1+17j),(-7+26j),(-7+23j),(-4+28j),(-16+14j),(-8+27j),(-15+27j),(-13+23j),(-17+16j),(-21+15j),(-25+9j),(-25+9j),(-20+3j),(-14+5j),(-18-10j),(-20-5j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(10+0j),(14+2j),(12-4j),(15+3j),(11+3j),(13-6j),(11-5j),(14-9j),(19-12j),(15-12j),(19-20j),(19-14j),(19-23j),(26-16j),(28-19j),(15-21j),(18-19j),(27-23j),(21-26j),(17-22j),(23-28j),(16-34j),(9-24j),(18-21j),(8-12j),(7-14j)
