nan
(30-32j),(1+0j),(-23+11j),(-22+11j),(-21+11j),(-22+12j),(-21+12j),(-21+12j),(-20+12j),(-20+12j),(-20+13j),(-20+13j),(-20+14j),(-20+13j),(-20+14j),(-20+13j),(-20+13j),(-21+14j),(-21+13j),(-21+12j),(-20+11j),(-20+10j),(-20+10j),(-19+10j),(-19+10j),(-20+9j),(-20+8j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-15+9j),(-16+9j),(-17+9j),(-17+9j),(-17+9j),(-18+9j),(-19+9j),(-20+9j),(-20+9j),(-20+8j),(-21+8j),(-21+8j),(-21+8j),(-21+9j),(-21+8j),(-21+8j),(-21+8j),(-21+8j),(-21+9j),(-22+9j),(-21+10j),(-21+10j),(-21+10j),(-22+11j),(-23+12j),(-22+12j)
(30-32j),(1+0j),(21-13j),(20-13j),(19-12j),(19-13j),(19-13j),(19-14j),(18-13j),(18-14j),(18-14j),(17-15j),(17-15j),(17-14j),(17-15j),(18-14j),(18-14j),(18-14j),(18-13j),(18-13j),(18-12j),(17-12j),(17-11j),(17-11j),(17-11j),(17-10j),(17-9j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(14-11j),(15-11j),(16-11j),(16-11j),(16-10j),(17-10j),(17-10j),(18-11j),(19-10j),(19-10j),(19-10j),(20-10j),(19-10j),(20-10j),(20-9j),(20-10j),(19-10j),(19-10j),(19-11j),(20-10j),(19-11j),(20-11j),(20-12j),(20-12j),(20-13j),(20-13j)
(30-32j),(1+0j),(-2+26j),(-1+25j),(-1+25j),(-1+25j),24j,(-1+25j),24j,24j,(1+24j),(1+24j),(1+24j),(1+24j),(2+24j),(1+24j),(1+24j),(1+25j),(1+24j),23j,(-1+23j),(-1+23j),(-1+22j),(-1+22j),(-2+21j),(-2+21j),(-3+20j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1+19j),(-1+20j),(-1+20j),(-2+20j),(-2+21j),(-3+21j),(-3+22j),(-4+22j),(-4+23j),(-5+23j),(-5+23j),(-5+24j),(-5+23j),(-5+24j),(-5+23j),(-5+24j),(-4+22j),(-4+24j),(-4+23j),(-4+24j),(-3+24j),(-3+25j),(-3+25j),(-2+25j),(-2+26j),(-2+25j)
(30-32j),(1+0j),(23+2j),(23+2j),(23+1j),(23+1j),(23+0j),(23+0j),(22+0j),(22+0j),(22+0j),(22-1j),(22-1j),(22-1j),(23-1j),(22-1j),(22+0j),(23+0j),(22+1j),(21+1j),(21+1j),(20+1j),(20+2j),(19+2j),(19+3j),(19+3j),(19+3j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(18-1j),(18-1j),(19+0j),(19+0j),(19+0j),(19+1j),(20+1j),(21+1j),(21+2j),(21+2j),(21+3j),(22+3j),(21+3j),(21+3j),(21+3j),(21+3j),(21+3j),(21+3j),(22+3j),(22+3j),(22+2j),(22+2j),(22+2j),(23+2j),(24+2j),(24+1j)
(30-32j),(1+0j),(-21+8j),(-21+8j),(-20+8j),(-20+8j),(-20+9j),(-19+8j),(-19+9j),(-19+9j),(-19+9j),(-18+10j),(-19+10j),(-18+10j),(-19+10j),(-18+9j),(-19+9j),(-19+9j),(-19+9j),(-18+8j),(-18+8j),(-18+7j),(-18+7j),(-17+7j),(-17+6j),(-17+6j),(-17+5j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-15+7j),(-16+7j),(-16+6j),(-17+6j),(-16+6j),(-18+6j),(-18+6j),(-18+6j),(-19+6j),(-19+6j),(-20+5j),(-20+5j),(-20+5j),(-20+5j),(-20+5j),(-20+5j),(-20+5j),(-19+6j),(-20+6j),(-20+6j),(-20+6j),(-20+7j),(-19+6j),(-20+7j),(-21+8j),(-21+8j)
(30-32j),(1+0j),(-11-21j),(-12-21j),(-11-20j),(-11-21j),(-12-20j),(-12-20j),(-11-19j),(-12-19j),(-12-19j),(-13-19j),(-13-19j),(-13-18j),(-13-19j),(-12-19j),(-12-19j),(-12-19j),(-12-19j),(-11-19j),(-10-20j),(-10-19j),(-9-19j),(-9-18j),(-9-18j),(-8-18j),(-7-18j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-11-15j),(-10-16j),(-10-16j),(-10-16j),(-10-16j),(-10-18j),(-9-18j),(-10-19j),(-9-19j),(-9-19j),(-9-20j),(-9-20j),(-9-20j),(-8-21j),(-9-20j),(-8-20j),(-9-20j),(-9-20j),(-9-20j),(-9-21j),(-10-20j),(-10-20j),(-10-20j),(-11-21j),(-12-21j),(-12-21j)
(30-32j),(1+0j),(-3-26j),(-4-26j),(-3-25j),(-3-25j),(-4-25j),(-5-24j),(-4-24j),(-5-24j),(-5-24j),(-6-24j),(-6-24j),(-6-23j),(-6-24j),(-5-23j),(-5-24j),(-5-24j),(-4-24j),(-4-24j),(-3-24j),(-3-23j),(-3-22j),(-2-21j),(-2-22j),(-1-21j),(-1-21j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4-19j),(-3-20j),(-3-20j),(-3-21j),(-2-21j),(-2-22j),(-2-22j),(-1-23j),(-1-23j),-23j,(-1-24j),-24j,-23j,-24j,(1-24j),-24j,-23j,(-1-24j),(-1-24j),(-1-25j),(-2-24j),(-2-24j),(-2-24j),(-2-25j),(-3-26j),(-3-25j)
(30-32j),(1+0j),(-27+4j),(-25+4j),(-25+4j),(-26+4j),(-25+4j),(-24+5j),(-24+4j),(-24+5j),(-24+4j),(-25+5j),(-24+6j),(-24+5j),(-24+6j),(-24+5j),(-25+5j),(-24+5j),(-24+5j),(-23+4j),(-23+4j),(-23+3j),(-23+3j),(-22+2j),(-22+2j),(-22+1j),(-22+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-19+4j),(-20+3j),(-21+3j),(-21+3j),(-21+2j),(-22+2j),(-22+2j),(-23+2j),(-24+2j),(-23+1j),(-24+1j),(-25+0j),(-24+0j),(-25+0j),(-24+0j),(-24+0j),(-24+1j),(-24+1j),(-25+1j),(-25+1j),(-24+2j),(-25+2j),(-24+2j),(-25+2j),(-26+3j),(-27+3j)
(-124+64j),(8+0j),(15+18j),(15+18j),(16+17j),(16+17j),(16+16j),(17+16j),(17+16j),(17+15j),(17+15j),(18+15j),(17+14j),(17+14j),(18+14j),(18+14j),(17+14j),(17+14j),(17+14j),(16+14j),(15+14j),(15+14j),(14+14j),(13+14j),(11+14j),(11+14j),(10+14j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(9+10j),(9+11j),(9+11j),(8+12j),(9+13j),(8+14j),(9+15j),(9+16j),(9+16j),(8+17j),(8+18j),(8+18j),(8+19j),(8+19j),(9+19j),(9+19j),(9+19j),(10+19j),(11+19j),(11+19j),(12+18j),(13+18j),(12+18j),(13+19j),(14+19j),(15+19j)
(30-32j),(1+0j),(6+25j),(6+24j),(5+23j),(6+24j),(6+23j),(7+23j),(7+22j),(7+22j),(8+22j),(8+22j),(8+22j),(8+22j),(8+22j),(8+22j),(8+22j),(8+22j),(7+22j),(7+22j),(6+21j),(6+21j),(5+20j),(5+20j),(5+20j),(4+20j),(3+19j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5+18j),(4+18j),(4+19j),(4+19j),(3+20j),(3+21j),(3+21j),(3+21j),(3+23j),(2+22j),(2+23j),(2+23j),(2+22j),(2+23j),(2+23j),(2+23j),(2+22j),(2+23j),(3+23j),(3+23j),(4+23j),(4+23j),(4+23j),(4+23j),(5+24j),(5+23j)
