(94-32j),(5+0j),(8+17j),(16+30j),(5+17j),(17+3j),(14+19j),(13+1j),(6+12j),(8+3j),(6+9j),(5+17j),(10+4j),(-6+7j),(7+11j),(9-3j),(4-2j),(-3+1j),(-10-2j),(-1-8j),(-7+3j),(-2-7j),(-7-5j),(-9-11j),(-8-11j),(-20-11j),(-10-5j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(9-5j),(13-7j),(7+2j),(17-4j),(-3+4j),(11+0j),(6+6j),(13+17j),(8+14j),(21+11j),(19+7j),(15+23j),(26+17j),(17+15j),(22+22j),(12+25j),(5+37j),(18+42j),(13+35j),(11+33j),(18+28j),(8+27j),(12+25j),(15+21j),(24+18j),(7+24j)
(-128+0j),(8+0j),(-7-22j),(-10-17j),(-24-17j),(-7-16j),(-9-16j),(-15-24j),(-11-10j),(-14-14j),(-5-16j),(-4-6j),(-6-9j),(-1+0j),(-5-4j),(-5-14j),(-6-5j),(-4+1j),(1+2j),(7+9j),(3-1j),(10-1j),(9-1j),(14+9j),(11+2j),(10+5j),(4+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-13-7j),(-7-10j),(1-9j),(-2-10j),(-8-17j),(-6-12j),(-3-14j),(-15-21j),(-6-15j),(-3-22j),(-11-25j),(-5-25j),(-6-25j),(-9-30j),(-9-28j),(-11-22j),(-3-34j),(1-28j),(-5-29j),(6-22j),(2-23j),(-7-22j),(-2-23j),(-4-25j),(-9-27j),(-9-25j)
(-128+0j),(8+0j),(-8-8j),(-2-3j),(-6+5j),(1+2j),(-6-7j),(-3+14j),(7+4j),(5+6j),(1+14j),(4+10j),(-7+2j),(1+25j),(-5+18j),(-3+20j),(-13+23j),(-9+16j),(-14+21j),(-13+21j),(-19+11j),(-17+8j),(-20+1j),(-19-8j),(-7-4j),(-21-8j),(-22-6j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(10+9j),(2+2j),(17+1j),(1-1j),(7-3j),(14-7j),(16-6j),(14-2j),(20-5j),(21-17j),(16-16j),(20-7j),(16-8j),(1-24j),(17-12j),(7-15j),(16-18j),(18-31j),(1-26j),(-2-11j),(3-28j),(18-21j),(2-23j),(5-20j),(13-12j),(1-6j)
(94-32j),(5+0j),(14+13j),(12+14j),(11+16j),(8+12j),(9+12j),(6+16j),(7+12j),(3+16j),(2+18j),(4+19j),20j,(3+21j),(2+23j),(1+25j),23j,(4+22j),(4+26j),(4+21j),(2+18j),(3+18j),(3+16j),(3+10j),(1+5j),(2+4j),(-2+1j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(30+6j),(33+3j),(35-1j),(38-1j),(37-2j),(36-3j),(38-3j),(39-5j),(36-6j),(35-8j),(29-5j),(27-4j),(25-3j),(23-2j),(21-1j),(17+1j),(18+4j),(15+6j),(16+8j),(16+10j),(17+10j),(17+14j),(17+9j),(18+14j),(18+12j),(17+13j)
(-98-32j),(9+0j),(-7-10j),(8-10j),(12+2j),-8j,(-6+12j),(-6+3j),(1+9j),(12+4j),(11+13j),(17+24j),(10+7j),(12+12j),(9+24j),(13+28j),(14+20j),(7+25j),(4+26j),(1+31j),(3+16j),(-2+20j),18j,(-11+17j),(-7+16j),(-15+16j),(-17+11j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2+4j),(2+2j),(9+8j),(5+6j),(9+2j),(13+0j),(7+3j),(10+3j),(19+4j),(22-19j),(26-23j),(26-15j),(25-7j),(13-17j),(8-21j),(14-24j),(17-32j),(17-20j),(27-30j),(17-26j),(14-27j),(5-26j),(13-25j),(1-20j),(5-4j),-16j
(-114-31j),(24+0j),(9+22j),(9+15j),(1+14j),(1+15j),(7+19j),(5+11j),(4+9j),(10+9j),(4+15j),(8-2j),(4-1j),(6+6j),(3+9j),(2-4j),(-6+6j),2j,3j,(-6-2j),(-5+0j),(-13-6j),(-2-6j),(1-9j),(-8-10j),(-6-12j),(-2-10j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(9+3j),(10+3j),(6+12j),(10+8j),(9+5j),(8+5j),(-1+14j),(12+4j),(3+9j),(6+23j),(9+18j),(6+20j),(11+25j),(10+28j),(7+16j),(5+33j),(12+31j),(7+31j),(7+37j),(8+28j),(8+37j),(7+32j),(4+28j),(5+25j),(9+26j),(3+27j)
(-114-31j),(24+0j),(5-1j),(-8-10j),(4+8j),(1-11j),(5+0j),(6-8j),(1-9j),(2+2j),(-7-12j),(4-19j),(4-8j),(5-18j),(13-17j),(18-22j),(12-11j),(12-16j),(15-20j),(19-20j),(12-11j),(15-8j),(18+1j),(16-1j),(17-4j),(16+2j),(12+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(7-5j),(6+2j),(5-2j),(8-2j),(7-6j),(12-11j),(5-12j),(13-15j),(7-12j),-12j,(-2-23j),(-5-18j),(-9-16j),(-19-24j),(-16-16j),(-16-29j),(-23-29j),(-15-26j),(-19-4j),(-21-13j),(-22-3j),(-17-15j),(-23+1j),(-26-1j),(-21-6j),(-9-4j)
(98+32j),(6+0j),(-19-8j),(-23-12j),(-15-12j),(-26-8j),(-20-11j),(-15-5j),(-3-2j),(-6-1j),(-11-1j),(-7-8j),(-13-6j),(-5-14j),(-6-7j),(-6-6j),(5-7j),(-2+1j),(-6+4j),(3-3j),(5-7j),(8+0j),(7-2j),(10-5j),(2-7j),(10+4j),(11-1j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-15-2j),(-10-5j),(-12-11j),(-7-5j),(-12-10j),(-7-6j),(-12-5j),(-6-16j),(-13-19j),(-13-18j),(-19-20j),(-14-22j),(-15-36j),(-13-27j),(-22-28j),(-16-32j),(-17-26j),(-21-27j),(-20-26j),(-17-21j),(-12-19j),(-19-14j),(-12-25j),(-18-20j),(-25-19j),(-17-20j)
(94-32j),(5+0j),(19+11j),(18+13j),(9+11j),(17+5j),(16+2j),(16+7j),(7+12j),(13+6j),(8+6j),(5-4j),(7+3j),(9+1j),(9+4j),(4+4j),(3-6j),(-3+4j),(-1+1j),6j,(3+2j),(-5+7j),(-6+4j),(-9+0j),(-12+3j),(-9-1j),(-12+1j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2+8j),(7+7j),(4+9j),(8+7j),(5+9j),(2+11j),(7+8j),(8+10j),(9+17j),24j,(11+18j),(11+23j),(4+22j),(10+23j),(13+24j),(6+32j),(7+28j),(19+29j),(17+28j),(6+31j),(14+17j),(16+27j),(10+18j),(15+23j),(14+16j),(15+18j)
(-126+32j),(8+0j),(-7+22j),(-4+22j),(-6+20j),(-6+22j),(-6+17j),(-9+18j),(-8+15j),(-11+15j),(-12+11j),(-14+16j),(-16+13j),(-15+14j),(-18+14j),(-18+13j),(-17+12j),(-17+14j),(-14+13j),(-17+13j),(-14+11j),(-12+10j),(-10+6j),(-7+5j),(-4+4j),(-3+4j),(-2-2j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(21+21j),(24+26j),(23+24j),(29+22j),(30+22j),(32+19j),(33+20j),(32+16j),(29+14j),(28+13j),(27+12j),(22+11j),(19+12j),(16+8j),(10+11j),(8+10j),(2+10j),(2+11j),12j,(-1+16j),(-3+17j),(-6+20j),(-5+21j),(-7+21j),(-8+23j),(-4+23j)
