CSI_DATA,PA,MAC,RSSI,Rate,Sig_Mode,MCS,Bandwidth,Smoothing,Not_Sounding,Aggregation,STBC,FEC_Coding,SGI,Noise_Floor,AMPDU_CNT,Channel,Secondary_Channel,Local_Timestamp,Ant,Sig_Len,RX_State,Real_Time_Set,Real_Timestamp,Len,CSI_Data,Timestamp
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:44,-87,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091499689,0,94,0,0,1091.71,128,[94 -32 5 0 8 17 16 30 5 17 17 3 14 19 13 1 6 12 8 3 6 9 5 17 10 4 -6 7 7 11 9 -3 4 -2 -3 1 -10 -2 -1 -8 -7 3 -2 -7 -7 -5 -9 -11 -8 -11 -20 -11 -10 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -5 13 -7 7 2 17 -4 -3 4 11 0 6 6 13 17 8 14 21 11 19 7 15 23 26 17 17 15 22 22 12 25 5 37 18 42 13 35 11 33 18 28 8 27 12 25 15 21 24 18 7 24 ],2025-05-07_19-47-51-465
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:44,-86,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091515084,0,128,0,0,1091.71,128,[-128 0 8 0 -7 -22 -10 -17 -24 -17 -7 -16 -9 -16 -15 -24 -11 -10 -14 -14 -5 -16 -4 -6 -6 -9 -1 0 -5 -4 -5 -14 -6 -5 -4 1 1 2 7 9 3 -1 10 -1 9 -1 14 9 11 2 10 5 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -7 -7 -10 1 -9 -2 -10 -8 -17 -6 -12 -3 -14 -15 -21 -6 -15 -3 -22 -11 -25 -5 -25 -6 -25 -9 -30 -9 -28 -11 -22 -3 -34 1 -28 -5 -29 6 -22 2 -23 -7 -22 -2 -23 -4 -25 -9 -27 -9 -25 ],2025-05-07_19-47-51-469
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-87,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091515790,0,128,0,0,1091.72,128,[-128 0 8 0 -8 -8 -2 -3 -6 5 1 2 -6 -7 -3 14 7 4 5 6 1 14 4 10 -7 2 1 25 -5 18 -3 20 -13 23 -9 16 -14 21 -13 21 -19 11 -17 8 -20 1 -19 -8 -7 -4 -21 -8 -22 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 9 2 2 17 1 1 -1 7 -3 14 -7 16 -6 14 -2 20 -5 21 -17 16 -16 20 -7 16 -8 1 -24 17 -12 7 -15 16 -18 18 -31 1 -26 -2 -11 3 -28 18 -21 2 -23 5 -20 13 -12 1 -6 ],2025-05-07_19-47-51-474
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-75,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091528961,0,94,0,0,1091.73,128,[94 -32 5 0 14 13 12 14 11 16 8 12 9 12 6 16 7 12 3 16 2 18 4 19 0 20 3 21 2 23 1 25 0 23 4 22 4 26 4 21 2 18 3 18 3 16 3 10 1 5 2 4 -2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 6 33 3 35 -1 38 -1 37 -2 36 -3 38 -3 39 -5 36 -6 35 -8 29 -5 27 -4 25 -3 23 -2 21 -1 17 1 18 4 15 6 16 8 16 10 17 10 17 14 17 9 18 14 18 12 17 13 ],2025-05-07_19-47-51-479
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-85,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091571187,0,158,0,0,1091.74,128,[-98 -32 9 0 -7 -10 8 -10 12 2 0 -8 -6 12 -6 3 1 9 12 4 11 13 17 24 10 7 12 12 9 24 13 28 14 20 7 25 4 26 1 31 3 16 -2 20 0 18 -11 17 -7 16 -15 16 -17 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 2 2 9 8 5 6 9 2 13 0 7 3 10 3 19 4 22 -19 26 -23 26 -15 25 -7 13 -17 8 -21 14 -24 17 -32 17 -20 27 -30 17 -26 14 -27 5 -26 13 -25 1 -20 5 -4 0 -16 ],2025-05-07_19-47-51-492
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:44,-85,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091578806,0,398,0,0,1091.75,128,[-114 -31 24 0 9 22 9 15 1 14 1 15 7 19 5 11 4 9 10 9 4 15 8 -2 4 -1 6 6 3 9 2 -4 -6 6 0 2 0 3 -6 -2 -5 0 -13 -6 -2 -6 1 -9 -8 -10 -6 -12 -2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 3 10 3 6 12 10 8 9 5 8 5 -1 14 12 4 3 9 6 23 9 18 6 20 11 25 10 28 7 16 5 33 12 31 7 31 7 37 8 28 8 37 7 32 4 28 5 25 9 26 3 27 ],2025-05-07_19-47-51-499
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-86,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091579828,0,398,0,0,1091.75,128,[-114 -31 24 0 5 -1 -8 -10 4 8 1 -11 5 0 6 -8 1 -9 2 2 -7 -12 4 -19 4 -8 5 -18 13 -17 18 -22 12 -11 12 -16 15 -20 19 -20 12 -11 15 -8 18 1 16 -1 17 -4 16 2 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -5 6 2 5 -2 8 -2 7 -6 12 -11 5 -12 13 -15 7 -12 0 -12 -2 -23 -5 -18 -9 -16 -19 -24 -16 -16 -16 -29 -23 -29 -15 -26 -19 -4 -21 -13 -22 -3 -17 -15 -23 1 -26 -1 -21 -6 -9 -4 ],2025-05-07_19-47-51-505
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:44,-87,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091585991,0,98,0,0,1091.76,128,[98 32 6 0 -19 -8 -23 -12 -15 -12 -26 -8 -20 -11 -15 -5 -3 -2 -6 -1 -11 -1 -7 -8 -13 -6 -5 -14 -6 -7 -6 -6 5 -7 -2 1 -6 4 3 -3 5 -7 8 0 7 -2 10 -5 2 -7 10 4 11 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -2 -10 -5 -12 -11 -7 -5 -12 -10 -7 -6 -12 -5 -6 -16 -13 -19 -13 -18 -19 -20 -14 -22 -15 -36 -13 -27 -22 -28 -16 -32 -17 -26 -21 -27 -20 -26 -17 -21 -12 -19 -19 -14 -12 -25 -18 -20 -25 -19 -17 -20 ],2025-05-07_19-47-51-511
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:44,-86,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091603140,0,94,0,0,1091.77,128,[94 -32 5 0 19 11 18 13 9 11 17 5 16 2 16 7 7 12 13 6 8 6 5 -4 7 3 9 1 9 4 4 4 3 -6 -3 4 -1 1 0 6 3 2 -5 7 -6 4 -9 0 -12 3 -9 -1 -12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 7 7 4 9 8 7 5 9 2 11 7 8 8 10 9 17 0 24 11 18 11 23 4 22 10 23 13 24 6 32 7 28 19 29 17 28 6 31 14 17 16 27 10 18 15 23 14 16 15 18 ],2025-05-07_19-47-51-522
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-74,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,1091631311,0,130,0,0,1091.8,128,[-126 32 8 0 -7 22 -4 22 -6 20 -6 22 -6 17 -9 18 -8 15 -11 15 -12 11 -14 16 -16 13 -15 14 -18 14 -18 13 -17 12 -17 14 -14 13 -17 13 -14 11 -12 10 -10 6 -7 5 -4 4 -3 4 -2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 21 24 26 23 24 29 22 30 22 32 19 33 20 32 16 29 14 28 13 27 12 22 11 19 12 16 8 10 11 8 10 2 10 2 11 0 12 -1 16 -3 17 -6 20 -5 21 -7 21 -8 23 -4 23 ],2025-05-07_19-47-51-552
