CSI_DATA,PA,MAC,RSSI,Rate,Sig_Mode,MCS,Bandwidth,Smoothing,Not_Sounding,Aggregation,STBC,FEC_Coding,SGI,Noise_Floor,AMPDU_CNT,Channel,Secondary_Channel,Local_Timestamp,Ant,Sig_Len,RX_State,Real_Time_Set,Real_Timestamp,Len,CSI_Data,Timestamp
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-79,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316375954,0,128,0,0,3316.58,128,[-128 0 8 0 -27 22 -37 21 -13 29 -50 1 -68 28 -19 21 -43 25 -31 16 -27 43 -55 22 -46 12 -51 18 -43 25 -42 17 -51 32 -33 18 -47 18 -46 30 -47 25 -36 19 -25 11 -22 23 -23 23 -21 14 -16 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 26 24 31 15 25 3 13 2 19 2 30 -12 31 -5 39 -11 37 -18 43 -9 38 -8 52 -14 52 -6 52 -8 38 -3 54 6 44 21 42 -8 41 -27 34 11 14 3 7 1 4 3 0 -7 23 -6 14 ],2025-05-07_20-24-56-287
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-86,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316401462,0,130,0,0,3316.59,128,[-126 32 8 0 -4 16 -2 17 -4 9 1 9 -4 12 -7 19 -3 12 -6 23 -2 17 -5 24 -10 19 -3 16 -10 10 -9 18 -19 20 -16 16 -16 6 -14 8 -14 4 -22 7 -20 8 -23 9 -22 -3 -22 2 -23 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -5 -17 0 -15 -2 -12 -1 -17 1 -8 5 -15 10 -16 7 -19 12 -14 21 -12 15 -6 16 -9 19 3 27 3 20 4 21 4 24 2 20 11 22 4 17 16 21 7 21 7 23 3 15 8 12 6 17 ],2025-05-07_20-24-56-292
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-86,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316402008,0,164,0,0,3316.59,128,[-92 64 10 0 4 16 -1 8 6 17 3 7 1 23 9 12 -4 16 -3 19 -2 19 -8 15 -6 16 -6 14 1 12 -8 19 -5 17 -13 12 -8 6 -15 4 -17 16 -19 9 -24 1 -27 11 -19 10 -19 -2 -19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 6 -10 17 -12 9 -11 10 -7 17 1 10 -11 16 -11 20 -6 13 4 14 9 11 7 22 8 19 12 10 13 15 21 13 24 10 19 16 20 12 20 15 21 17 18 5 24 10 23 11 16 11 9 9 ],2025-05-07_20-24-56-298
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-87,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316402269,0,184,0,0,3316.6,128,[-72 -128 11 0 -8 27 -11 -10 -25 9 -32 -2 -27 3 -20 3 -16 -7 -15 1 -20 -9 -19 -10 -10 4 -23 -3 -21 -2 -16 -6 -12 0 -13 -16 -20 -25 -13 -24 -7 -13 -13 -25 -3 -25 -7 -16 -10 -18 3 -21 3 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -12 -21 -10 -14 -6 -13 -3 -11 -8 -21 2 -24 2 -28 1 -19 9 -20 8 -18 12 -10 4 -5 8 -16 11 -13 9 -16 13 -5 26 -15 28 -8 24 -10 23 -5 31 -7 21 -15 15 -13 11 -13 12 -12 8 ],2025-05-07_20-24-56-304
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-85,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316416440,0,492,0,0,3316.6,128,[-20 -63 30 0 -13 -9 -9 -21 2 -12 -1 -8 1 -10 -1 -24 -3 -17 -2 -14 -10 -20 -5 -24 11 -24 -1 -24 -5 -20 -5 -21 9 -21 11 -24 14 -14 14 -16 13 -14 16 -10 12 -10 23 -18 17 -11 16 -9 26 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 9 -3 10 -7 22 -10 7 -13 13 -19 1 -16 0 -20 5 -16 8 -16 -6 -15 -1 -27 -2 -23 -2 -25 -10 -20 -26 -28 -14 -21 -15 -12 -12 -14 -12 -16 -17 -21 -16 -23 -17 -22 -21 -15 -15 -12 -17 -15 ],2025-05-07_20-24-56-310
CSI_DATA,PASSIVE,5C:E9:31:E8:E9:4E,-85,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316453439,0,265,0,0,3316.62,128,[9 -111 16 0 7 -18 6 -8 10 -16 13 -17 11 -17 9 -12 10 -14 15 -13 13 -11 24 -15 15 -12 15 -14 22 -10 23 -6 14 -7 21 -3 25 -1 30 1 24 -6 16 8 28 12 16 7 12 16 20 15 10 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 9 13 7 11 -5 15 -1 7 -1 14 -3 20 -10 11 -9 21 -11 13 -14 21 -12 10 -21 3 -24 3 -17 5 -23 -4 -25 -3 -30 -4 -28 -12 -26 -8 -29 -6 -26 -8 -25 -11 -27 -2 -21 7 -19 1 -18 ],2025-05-07_20-24-56-327
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-77,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316478495,0,265,0,0,3316.65,128,[9 -111 16 0 -21 7 -19 2 -21 1 -18 -2 -18 -2 -35 -9 -29 -8 -26 -5 -26 -11 -24 1 -39 2 -22 1 -23 -7 -26 -10 -27 -9 -20 -12 -29 -10 -27 -13 -16 -10 -20 -18 -25 -1 -14 -5 -24 -9 -20 1 -7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 13 13 15 2 14 5 9 3 9 -9 6 -9 9 -8 12 -4 13 -3 14 -7 8 -7 15 -11 25 -6 16 -6 31 -11 17 -8 21 -20 13 -9 19 -11 18 -5 12 -6 8 -7 4 0 12 -15 -4 -15 4 ],2025-05-07_20-24-56-352
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316478892,0,260,0,0,3316.65,128,[4 65 16 0 -32 5 -53 -20 -36 8 -35 -25 -42 -23 -85 -8 -65 -22 -87 -19 -39 -18 -69 -7 -55 -26 -70 -16 -50 -10 -59 -15 -61 -14 -72 -15 -63 -8 -58 -13 -57 -24 -50 -13 -52 -10 -39 -7 -43 2 -32 2 -32 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 36 -9 29 -5 26 -18 23 -18 23 -21 18 -29 15 -30 14 -38 19 -42 23 -44 17 -41 23 -36 22 -48 32 -37 43 -34 37 -45 16 -14 33 -31 25 -40 13 -10 30 -8 23 -34 28 -24 9 -12 -6 -22 -6 ],2025-05-07_20-24-56-358
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316479281,0,285,0,0,3316.66,128,[29 -47 17 0 -31 -43 -6 -44 26 -48 -8 -42 22 -56 3 -43 -1 -51 0 -68 2 -66 1 -48 14 -80 6 -63 0 -56 30 -57 24 -69 5 -68 15 -68 10 -61 4 -65 8 -52 12 -49 10 -43 -3 -36 -5 -15 2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -32 16 -36 13 -26 12 -31 0 -31 -20 -33 -9 -25 -8 -29 -6 -35 -18 -31 -23 -41 -30 -33 -21 -47 -17 -44 -12 -48 -34 -51 -25 -49 -22 -50 -10 -24 -8 -23 -5 -37 -20 -3 -6 10 -20 -6 -26 7 -12 -2 -1 ],2025-05-07_20-24-56-365
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-79,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,3316479702,0,128,0,0,3316.66,128,[-128 0 8 0 -5 -31 23 -36 1 -42 5 -50 -36 -53 -20 -46 6 -70 6 -41 12 -57 -10 -65 -10 -69 7 -90 -9 -67 8 -65 6 -73 1 -65 1 -63 2 -58 3 -58 -3 -46 -14 -52 -7 -41 -3 -34 -4 -33 -4 -29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -36 17 -25 16 -26 6 -38 -2 -35 -12 -33 -17 -29 -15 -46 -24 -36 -24 -35 -22 -37 -23 -41 -31 -40 -34 -41 -21 -48 -25 -34 -27 -59 -27 -46 -2 -36 -1 -24 -30 -40 -21 -6 -9 -27 -15 10 -4 -1 -20 4 -21 ],2025-05-07_20-24-56-370
