CSI_DATA,PA,MAC,RSSI,Rate,Sig_Mode,MCS,Bandwidth,Smoothing,Not_Sounding,Aggregation,STBC,FEC_Coding,SGI,Noise_Floor,AMPDU_CNT,Channel,Secondary_Channel,Local_Timestamp,Ant,Sig_Len,RX_State,Real_Time_Set,Real_Timestamp,Len,CSI_Data,Timestamp
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949698311,0,487,0,0,949.865,128,[-25 113 30 0 0 10 0 7 -4 9 -7 11 -10 6 -15 11 -11 11 -13 11 -19 10 -21 12 -21 13 -27 17 -24 17 -22 20 -19 18 -19 18 -17 17 -16 20 -15 18 -9 15 -5 15 -6 11 0 9 4 9 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 14 29 11 34 13 33 12 30 10 34 11 32 8 28 10 27 7 23 11 20 15 17 12 17 10 10 14 15 18 7 19 8 17 4 18 2 19 7 22 5 20 3 15 3 23 5 22 4 22 2 17 ],2025-05-07_19-45-29-585
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-77,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949699004,0,507,0,0,949.871,128,[-5 -79 31 0 6 -14 5 -10 7 -8 13 -7 11 -6 14 -4 12 -7 17 -7 19 -2 21 -9 26 -9 26 -10 28 -10 30 -13 26 -14 20 -14 21 -11 16 -11 15 -14 14 -11 10 -10 7 -12 -1 -6 -2 -8 -10 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -26 -28 -23 -30 -26 -26 -24 -22 -26 -25 -28 -22 -24 -20 -21 -21 -21 -21 -17 -19 -14 -18 -11 -17 -9 -17 -4 -18 -4 -22 0 -20 4 -22 5 -20 4 -20 7 -21 4 -20 5 -21 4 -22 3 -18 2 -23 0 -16 ],2025-05-07_19-45-29-591
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949699721,0,80,0,0,949.877,128,[80 0 5 0 7 8 5 12 3 11 1 11 -5 12 -3 13 -9 12 -8 14 -10 21 -11 18 -8 22 -12 20 -13 18 -12 23 -6 22 -8 25 -3 20 -8 20 0 22 0 14 1 18 3 6 2 7 5 2 7 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 -3 31 -6 30 -6 30 -8 30 -9 29 -9 25 -5 29 -5 24 -7 20 -6 20 1 18 1 21 7 13 5 13 5 14 9 13 12 14 12 6 8 14 14 10 17 9 15 16 16 13 11 8 11 7 6 ],2025-05-07_19-45-29-596
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-77,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949699870,0,246,0,0,949.882,128,[-10 96 15 0 11 -2 8 7 6 9 6 10 9 8 5 17 4 16 7 15 4 17 7 25 13 20 13 26 16 25 15 30 17 24 16 26 17 22 19 19 12 20 15 12 15 5 13 6 7 0 7 0 5 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -34 21 -29 19 -33 18 -33 15 -33 15 -30 21 -32 15 -26 17 -29 17 -22 17 -19 17 -16 10 -12 19 -11 17 -6 19 -3 21 -5 20 0 21 -4 24 -1 22 5 20 -2 21 4 18 4 18 -5 15 -4 ],2025-05-07_19-45-29-601
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949700239,0,94,0,0,949.887,128,[94 -32 5 0 7 -8 13 -1 10 -2 14 0 12 1 11 3 16 8 17 5 19 9 22 7 26 10 27 12 27 10 24 9 29 5 27 8 25 5 27 3 21 4 17 -1 15 -2 10 -5 7 -6 2 -8 -1 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -34 -7 -35 -8 -33 -8 -32 -13 -34 -11 -34 -10 -30 -8 -32 -5 -27 -5 -23 -2 -24 -2 -20 2 -20 7 -19 6 -16 11 -20 9 -16 13 -14 13 -16 15 -13 14 -18 11 -12 14 -12 16 -12 13 -13 10 -16 ],2025-05-07_19-45-29-607
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949700408,0,158,0,0,949.892,128,[-98 -32 9 0 14 3 8 5 9 7 6 9 6 9 7 15 6 16 6 18 5 21 7 24 10 23 13 27 14 25 11 24 12 25 15 24 14 19 14 18 13 16 13 14 13 10 9 6 9 0 7 -2 4 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 -22 25 -26 24 -27 25 -27 20 -26 23 -25 19 -25 22 -24 22 -20 20 -19 19 -15 17 -13 17 -9 20 -7 18 -5 18 -4 19 1 18 -2 20 0 17 4 23 7 18 2 22 -1 18 2 18 2 19 3 ],2025-05-07_19-45-29-612
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949700661,0,108,0,0,949.898,128,[108 -64 6 0 -2 -12 1 -9 3 -12 7 -13 7 -11 10 -16 11 -12 12 -14 15 -18 16 -22 18 -21 17 -20 18 -26 16 -28 15 -24 13 -24 14 -22 12 -22 7 -22 6 -19 0 -17 2 -12 -4 -10 -6 -7 -8 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -33 -11 -34 -9 -34 -9 -34 -9 -33 -9 -34 -7 -33 -8 -32 -7 -25 -8 -22 -10 -25 -10 -22 -8 -20 -13 -13 -15 -12 -14 -12 -19 -11 -18 -8 -16 -6 -20 -8 -18 -8 -18 -8 -21 -8 -19 -8 -20 -5 -18 -6 -15 ],2025-05-07_19-45-29-618
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949700845,0,52,0,0,949.904,128,[52 64 3 0 -4 -8 -1 -13 3 -9 3 -14 5 -10 7 -12 10 -16 7 -16 9 -20 13 -21 13 -21 10 -24 13 -23 11 -28 13 -25 10 -24 8 -22 3 -20 4 -22 3 -19 -2 -16 -4 -9 -4 -7 -5 -2 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -31 -6 -30 -6 -33 -6 -31 -4 -29 -5 -32 -2 -28 -2 -27 -3 -27 -4 -22 -5 -21 -6 -17 -8 -17 -9 -18 -10 -15 -15 -12 -16 -12 -14 -10 -15 -9 -18 -9 -16 -8 -16 -5 -19 -9 -19 -8 -16 -10 -11 -10 -15 ],2025-05-07_19-45-29-624
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-78,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949700958,0,128,0,0,949.909,128,[-128 0 8 0 -12 0 -13 -3 -14 -2 -12 -4 -13 -8 -13 -9 -11 -14 -14 -15 -12 -17 -13 -15 -15 -20 -20 -20 -21 -20 -21 -21 -22 -20 -23 -22 -19 -16 -20 -15 -20 -14 -15 -12 -15 -4 -10 1 -9 1 -5 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 32 -12 34 -11 31 -10 31 -10 35 -11 30 -9 29 -12 30 -8 26 -8 25 -10 20 -13 19 -12 14 -13 14 -19 12 -15 8 -17 5 -22 4 -19 5 -19 3 -19 4 -18 3 -16 5 -19 4 -21 7 -16 5 ],2025-05-07_19-45-29-630
CSI_DATA,PASSIVE,5C:E9:31:E8:F4:66,-77,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,949701171,0,108,0,0,949.915,128,[108 -64 6 0 -8 -9 -6 -13 -3 -12 2 -11 3 -9 4 -18 7 -14 9 -17 7 -21 6 -23 10 -27 9 -27 8 -28 7 -27 7 -28 9 -30 2 -30 3 -24 2 -23 0 -18 -5 -14 -3 -8 -6 -9 -8 -4 -4 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -35 4 -34 5 -37 5 -34 6 -30 7 -34 8 -33 11 -33 6 -27 5 -28 3 -24 1 -24 -6 -24 -6 -18 -6 -18 -6 -18 -11 -16 -14 -16 -15 -12 -13 -12 -16 -14 -18 -14 -15 -10 -16 -17 -13 -14 -15 -16 -12 ],2025-05-07_19-45-29-636
