Subcarrier,Lag,Cross-Correlation
1,-75,-0.001093821471440788
1,-74,-0.004096878259125514
1,-73,-0.0002142179337296109
1,-72,-0.0008514710320485524
1,-71,0.00472690429171165
1,-70,-0.0006631712319017385
1,-69,0.005140713249161015
1,-68,-0.012471908390754637
1,-67,-0.007494074143119117
1,-66,0.0064239368405831845
1,-65,-0.0003006207841008644
1,-64,0.0010514198793951412
1,-63,0.005912444336542609
1,-62,-0.004327520403037789
1,-61,-0.017573821299182328
1,-60,0.011965161321149833
1,-59,-0.01048115571181939
1,-58,-0.0007133414542950732
1,-57,0.001481000699622494
1,-56,-0.002635204899549065
1,-55,0.006502715409739011
1,-54,-0.015031046449088162
1,-53,0.006840818377908035
1,-52,-0.020346959353288997
1,-51,0.012771415483590533
1,-50,0.0010905197413452155
1,-49,0.0071027015542312055
1,-48,-0.007133502440293132
1,-47,-0.00014838889158087863
1,-46,-0.010760480847225844
1,-45,-0.009196781114682057
1,-44,0.0071771252840156
1,-43,0.002756718198005219
1,-42,0.017385337239781834
1,-41,0.0008689852963629874
1,-40,0.0033758989468366243
1,-39,-0.012813565921714084
1,-38,-0.01118857045074782
1,-37,0.021658860782687243
1,-36,0.009931117830903164
1,-35,0.0506027980625585
1,-34,-0.0012540318875510455
1,-33,-0.031822655355446365
1,-32,0.010277575035765206
1,-31,-0.028116842467555945
1,-30,-0.014699465518479676
1,-29,0.0213878088555439
1,-28,0.03198874985213524
1,-27,-0.04687329987281978
1,-26,0.10868862643847566
1,-25,-0.031074862341266715
1,-24,0.0010101168667022247
1,-23,-0.03657382772457263
1,-22,-0.03430802589209959
1,-21,-0.05805536724776052
1,-20,0.085911948413312
1,-19,0.14641928248866296
1,-18,-0.04892200210512647
1,-17,0.14907832618390104
1,-16,-0.08731208016940901
1,-15,-0.004445186673307
1,-14,-0.07795776811299496
1,-13,-0.0021033267563107276
1,-12,-0.04994552027839974
1,-11,0.037217776890267604
1,-10,0.12766397301632762
1,-9,-0.1950792591043841
1,-8,0.12717935013911658
1,-7,-0.13299278217801377
1,-6,0.07657785062627133
1,-5,0.032694127188969746
1,-4,0.03686285167751238
1,-3,-0.16143554972512825
1,-2,-0.003773858908446716
1,-1,0.15469249696748386
1,0,-0.17949736914780234
1,1,0.04644677614985415
1,2,-0.18969967077129327
1,3,0.1028530290098924
1,4,0.008255770676579479
1,5,0.012609573540384377
1,6,-0.09512338467457748
1,7,-0.22420339821585267
1,8,0.21561105657216742
1,9,-0.10142454637216383
1,10,0.14304094905068204
1,11,-0.19139272407999053
1,12,0.10060233512289493
1,13,-0.09689624946328909
1,14,0.06303822063068673
1,15,-0.010425582291538832
1,16,-0.08932849910229174
1,17,0.15502547813356438
1,18,-0.01040306840183541
1,19,0.023533233713490715
1,20,-0.24973103343393097
1,21,0.1941597019470759
1,22,0.08465685284274078
1,23,0.10932412656780816
1,24,0.05084410365916845
1,25,-0.04561576121493949
1,26,0.27420165931576246
1,27,0.16764206574663343
1,28,0.021486224780693768
1,29,-0.15284707525708643
1,30,-0.11513937538960287
1,31,-0.046168951018231
1,32,-0.01730535002089878
1,33,0.060204415934066655
1,34,0.024116076097890758
1,35,0.20041611380742086
1,36,-0.04647365215013751
1,37,0.06740699321334687
1,38,-0.18365051487900463
1,39,0.056924935273763834
1,40,-0.23667850154992998
1,41,0.03875115563187601
1,42,-0.14550527513670072
1,43,0.0800545283104851
1,44,0.10682190700555873
1,45,0.042148088889583255
1,46,0.009424401473454294
1,47,-0.1131635272059388
1,48,0.0942196908331258
1,49,-0.059482319271020274
1,50,0.005486524296895331
1,51,-0.10909725013921641
1,52,-0.05335829821531709
1,53,0.039140237667570424
1,54,0.055409605346664496
1,55,0.020168992251267108
1,56,-0.039989453411108974
1,57,-0.07278716803901543
1,58,-0.03514484170476666
1,59,0.09138670955152281
1,60,-0.12996799221417643
1,61,0.12698672374252293
1,62,-0.005195002565179692
1,63,-0.1209967550736273
1,64,0.0867278176393504
1,65,0.027460924533238947
1,66,-0.014793390575312163
1,67,-0.044767785475169276
1,68,0.034444022449694245
1,69,-0.02544683955221546
1,70,0.02316383570231544
1,71,0.02655417986838675
1,72,-0.004101262095599016
1,73,0.00749019633220979
1,74,0.009669961653738963
1,75,0.01175743447795113
2,-75,-0.0011026637394193008
2,-74,-0.003961284123277426
2,-73,0.0007636197304147666
2,-72,0.0012087729865721888
2,-71,0.006650736930781922
2,-70,-0.005048035991542542
2,-69,0.00377686812255033
2,-68,-0.015618148878838334
2,-67,0.001689500612960468
2,-66,0.004188187596317783
2,-65,0.013380941062692416
2,-64,-0.014970196436594129
2,-63,0.0017174177990004617
2,-62,-0.011126227867714267
2,-61,0.003049696729146729
2,-60,0.0025362301577910576
2,-59,0.0032611846640023807
2,-58,-0.003838342126150713
2,-57,0.0010079855100043
2,-56,-0.007746235311423716
2,-55,0.0009630687940787399
2,-54,-0.006079298733791768
2,-53,-0.0016830257463420009
2,-52,-0.00012550630072955712
2,-51,0.004997558442989966
2,-50,0.005349093582248909
2,-49,-0.0015718184432511413
2,-48,-0.002009931216910001
2,-47,-0.0041920739520467645
2,-46,-0.001723482811085262
2,-45,-0.008320927970306253
2,-44,0.0058871732945129235
2,-43,0.027427348794613223
2,-42,-0.0035418288286814324
2,-41,-0.005044721595706752
2,-40,0.007344535148151291
2,-39,-0.0005316343953089894
2,-38,0.0023126726335093526
2,-37,-0.008908493733798286
2,-36,0.0037610400586906897
2,-35,0.09066706341323477
2,-34,-0.015718749046868374
2,-33,-0.02970904377243882
2,-32,-0.042581072406874816
2,-31,0.03275726752952426
2,-30,-0.008004459015097002
2,-29,0.046801982086528526
2,-28,-0.013318596932079407
2,-27,-0.012293629254656553
2,-26,0.0661161297002077
2,-25,0.008615919046360415
2,-24,-0.02077884761605098
2,-23,-0.027549350213182815
2,-22,0.02183756176266013
2,-21,-0.0016190173226680853
2,-20,0.09331616316386247
2,-19,-0.001140181370935787
2,-18,-0.04880356212113723
2,-17,0.033271038111051254
2,-16,0.04409019145667987
2,-15,-0.013416959511540299
2,-14,-0.010825231713476392
2,-13,0.03345965466143327
2,-12,0.05158459278818468
2,-11,0.0015589231347935828
2,-10,-0.14818548863602965
2,-9,-0.09638248446026117
2,-8,0.13089694270527735
2,-7,0.0996261912916594
2,-6,0.022979911606230658
2,-5,-0.08892381242576322
2,-4,0.0972565572278998
2,-3,-0.07806280533792621
2,-2,-0.11512456398647394
2,-1,-0.16673397659573924
2,0,-0.01583567862019009
2,1,0.010720252028671487
2,2,0.08151275079444117
2,3,0.08269361043480211
2,4,0.04206477258054526
2,5,0.016984662430757677
2,6,-0.14462557946362242
2,7,-0.2925066487002833
2,8,-0.04444687206471826
2,9,-0.0020286371104916044
2,10,0.1129698390992941
2,11,0.09764423302105049
2,12,0.07112417891625306
2,13,-0.11744723690321246
2,14,-0.026730827340262144
2,15,0.04543291641814092
2,16,-0.23301982162483456
2,17,-0.20244360282774804
2,18,0.0628552867763752
2,19,0.09245804083211223
2,20,0.13672205684752797
2,21,0.0829743753020582
2,22,-0.05327407987839536
2,23,0.2544826843729437
2,24,0.1023038476348244
2,25,-0.2245398901363102
2,26,-0.0400809010991022
2,27,0.024517271885904236
2,28,0.037153107790764646
2,29,0.10865914573802149
2,30,0.05573193116157503
2,31,-0.055232393967557324
2,32,0.07838198484226132
2,33,0.07535800994806088
2,34,-0.1630019527342063
2,35,-0.01655497062312893
2,36,-0.17202772879993988
2,37,0.04346960878176063
2,38,0.068490727594595
2,39,0.07937005492870473
2,40,-0.04408521844391082
2,41,0.01060629644657891
2,42,0.1796012055082715
2,43,0.03231338724311988
2,44,-0.07400454963643711
2,45,-0.0848968300427029
2,46,-0.06644190844640954
2,47,-0.013485161306224897
2,48,0.008107410462555089
2,49,0.07223194822418845
2,50,0.034033355989943184
2,51,0.1199765992014918
2,52,0.04303821227989011
2,53,-0.02336990963010635
2,54,-0.1799636174017097
2,55,0.008312411343705157
2,56,0.03281694618670825
2,57,-0.03674676667200627
2,58,0.026070835025099062
2,59,-0.04252884659096404
2,60,-0.033409478952860006
2,61,0.05719482613464273
2,62,0.19899658094453562
2,63,-0.2092538222472994
2,64,0.045378895255777985
2,65,-0.09416518789399848
