Subcarrier,Lag,Cross-Correlation
1,-7,0.010456775202226246
1,-6,-0.04081328050086546
1,-5,-0.1087653698821835
1,-4,-0.0949000665319184
1,-3,-0.19973342084025783
1,-2,0.3518504941116641
1,-1,0.681920871779024
1,0,-0.15613834462697113
1,1,-0.1422617213335006
1,2,-0.05305976310242863
1,3,-0.34611452974135487
1,4,-0.25440039153816313
1,5,0.16193351086541063
1,6,0.14420557903382816
1,7,0.04581965710549026
2,-7,-0.04673972583374945
2,-6,-0.022170260183719575
2,-5,-0.020028458013021982
2,-4,-0.06213641554474178
2,-3,0.3807825517281742
2,-2,-0.23856238346977215
2,-1,-0.19366096323870718
2,0,0.4139738426532068
2,1,-0.07248481353594066
2,2,0.39701226830737624
2,3,-0.6713200015153348
2,4,-0.12629981201272636
2,5,0.1266063606353793
2,6,0.11793261300020903
2,7,0.017095197023368217
3,-7,0.05265288978061342
3,-6,0.10152517742758471
3,-5,0.11773205574566072
3,-4,0.043841261121515505
3,-3,-0.4158652680804163
3,-2,-0.5086480576093672
3,-1,-0.07058369629418135
3,0,0.7833329421019646
3,1,0.010735856811591084
3,2,-0.006082993065967838
3,3,0.015545077643243397
3,4,-0.023733533297248526
3,5,-0.06454535988705581
3,6,-0.030071296290444638
3,7,-0.0058350561074916145
4,-7,0.06644630082826526
4,-6,0.08895891916734792
4,-5,0.08817535009508899
4,-4,0.011449911398449126
4,-3,-0.5801177943922907
4,-2,-0.2978460138599535
4,-1,0.1410137306699667
4,0,0.7722894441715473
4,1,0.01438898049558234
4,2,-0.33187042400377087
4,3,0.15556146257265877
4,4,-0.09908811257875245
4,5,-0.033105539428865016
4,6,-0.008863469844609234
4,7,0.012607254709335292
5,-7,0.05374787222443221
5,-6,0.10201281668458609
5,-5,0.10728918019633475
5,-4,0.03149411237914459
5,-3,-0.44432186080476066
5,-2,-0.5089271063731012
5,-1,0.036436316099998076
5,0,0.816020306888467
5,1,0.039929206398927886
5,2,-0.1368174357456048
5,3,-0.09368569297602283
5,4,0.07298271244271824
5,5,-0.03027415275541242
5,6,-0.03175745776079468
5,7,-0.014128816898912216
6,-7,0.04499115426742843
6,-6,0.07086914301180067
6,-5,0.08040756829825148
6,-4,-0.01693013260647451
6,-3,-0.40647674606404577
6,-2,-0.3155568823204158
6,-1,-0.009918019520307395
6,0,0.938380241728275
6,1,0.019817263926588106
6,2,-0.3366615938447887
6,3,-0.08256798675794627
6,4,-0.02322252045317342
6,5,0.019827902080259224
6,6,0.010315575678730423
