Subcarrier,Lag,Cross-Correlation
1,-195,-3.25229908460809e-05
1,-194,-0.00035481804575000173
1,-193,-0.00045468139834401426
1,-192,0.0006957134692676839
1,-191,0.0009024935501022569
1,-190,-0.0003547784960054497
1,-189,7.248978246186307e-05
1,-188,0.0008130168504712274
1,-187,7.925362049664337e-05
1,-186,2.7920085012254703e-05
1,-185,0.0003821450030893536
1,-184,-0.0009141306196974402
1,-183,-0.004144102014087951
1,-182,-0.0017664255702961843
1,-181,-0.002426441765334994
1,-180,-0.007378536635658775
1,-179,-0.004857723868693973
1,-178,-0.006984244767502598
1,-177,-0.011039874726367653
1,-176,-0.012261248457191353
1,-175,-0.010363303863336656
1,-174,-0.011721458452578597
1,-173,-0.014450360918435106
1,-172,-0.013073185640484026
1,-171,-0.012055431358430763
1,-170,-0.010059346684491842
1,-169,-0.013418683083425078
1,-168,-0.01280086306573461
1,-167,-0.007215591043493187
1,-166,-0.013406585871080866
1,-165,-0.008374277075703906
1,-164,-0.008181128100577311
1,-163,-0.011522514650610511
1,-162,-0.009185676720859478
1,-161,-0.011214234290167501
1,-160,-0.00017733344242895022
1,-159,-0.0015085015877199363
1,-158,-0.010714952039065655
1,-157,-0.0052443986962423085
1,-156,-0.004398551069379852
1,-155,-0.008396179990812708
1,-154,-0.0087584700839791
1,-153,-0.0021622510226937306
1,-152,-0.008018917803080245
1,-151,0.001171886082209253
1,-150,0.001906849218657735
1,-149,-0.000572682605842886
1,-148,-0.00020954215305189395
1,-147,-0.007786943469273896
1,-146,-0.004891299081142309
1,-145,-0.002801648216438335
1,-144,-0.010376989431916983
1,-143,-0.005127029381765962
1,-142,-0.0005129845361329446
1,-141,0.0061886884807759186
1,-140,0.0012006755071281407
1,-139,-0.0015544208066227592
1,-138,-0.0022938805060418593
1,-137,-0.0075012297122476965
1,-136,-0.005255400585451247
1,-135,-0.011081534575911786
1,-134,0.002962125331769611
1,-133,-0.009627719831717825
1,-132,-0.006676732471692864
1,-131,-0.0010399227934032563
1,-130,-0.010261535014780394
1,-129,-0.0022099713213369503
1,-128,-0.012228426847353745
1,-127,-0.010830021068666295
1,-126,-0.00916964491094541
1,-125,-0.011907430213399071
1,-124,-0.009254366839407372
1,-123,0.0013194738939536397
1,-122,-0.002370102021920883
1,-121,-0.007203652670885438
1,-120,-0.011994902031327989
1,-119,-0.009198658279575105
1,-118,-0.01048624061123514
1,-117,-0.011062889548938115
1,-116,-0.012070159833813958
1,-115,-0.003028221791562734
1,-114,-0.004099643125834776
1,-113,-0.0003043245615291599
1,-112,-0.0011975562423050022
1,-111,-0.0057722232426175414
1,-110,-0.0020407550189214174
1,-109,-0.0032149082005783563
1,-108,0.01509814471274748
1,-107,0.005044193398553428
1,-106,0.016778186622846684
1,-105,0.007572105876658485
1,-104,0.004541424235365677
1,-103,0.003944799162307023
1,-102,0.0014147320093830357
1,-101,0.006627701890316943
1,-100,-0.0024267681986928492
1,-99,0.009971459571917196
1,-98,0.005489985732576515
1,-97,0.006464472543909994
1,-96,0.010874921475751675
1,-95,0.004421740978206208
1,-94,0.0032048408396094354
1,-93,-0.007915874336008369
1,-92,-0.0008571413464100449
1,-91,0.006317987627503165
1,-90,0.0011468777896408227
1,-89,0.008562157289713662
1,-88,0.007115672246275663
1,-87,0.007866907979265906
1,-86,0.008335033367099735
1,-85,0.003346080821001079
1,-84,0.0008894143906052616
1,-83,0.000582964696016516
1,-82,0.006975883522080715
1,-81,0.002970654608693224
1,-80,0.006968440583369251
1,-79,-0.007974059130440801
1,-78,0.0011785488482742336
1,-77,0.005864119809308205
1,-76,-0.005890000318333893
1,-75,0.00843803976552713
1,-74,-0.0008695430376097698
1,-73,-0.0005854928003755476
1,-72,-0.002273358805071759
1,-71,0.003520058470408788
1,-70,0.0027163237824584623
1,-69,0.001344352211153636
1,-68,0.014792434246722743
1,-67,0.007049229516656568
1,-66,0.00775836970325516
1,-65,0.0013475284274292604
1,-64,0.0178191034248028
1,-63,0.01315457448279911
1,-62,0.016958245796300713
1,-61,0.010843054643101988
1,-60,0.0019865470304950973
1,-59,0.00033786314321843027
1,-58,0.0035554740857158054
1,-57,0.0043126849531209795
1,-56,0.006668122951505891
1,-55,0.010143831799218917
1,-54,0.006214224308930954
1,-53,-0.0025407701131343985
1,-52,0.011489157932253798
1,-51,-0.0030132177246074534
1,-50,0.001715928450862304
1,-49,0.007495147770174263
1,-48,-0.01637435884058258
1,-47,0.009509857674632301
1,-46,0.009050259189111075
1,-45,0.01870339854431649
1,-44,0.024487253143159346
1,-43,0.01894875389766671
1,-42,0.002255817429036151
1,-41,0.013873673315337653
1,-40,0.0045812399912350055
1,-39,-0.0037575417402882752
1,-38,0.007051327378462681
1,-37,0.01062639165782514
1,-36,0.009146110938930535
1,-35,0.01686353771126385
1,-34,0.011398215938111664
1,-33,0.015241924329902932
