Subcarrier,Lag,Cross-Correlation
10,-1,-0.19845001340864576
10,0,0.050016417563832065
10,1,0.0026496620482214794
10,2,-0.11727290942190086
10,3,-0.053649023505215145
10,4,0.09617563515606753
10,5,-0.1351390751417358
10,6,0.24443673948083236
10,7,-0.2586678764770809
10,8,-0.21999649436490423
10,9,0.023111468563013236
10,10,-0.0856910726869421
10,11,0.10351893324052426
10,12,0.043830248251472435
10,13,0.0782481191862784
10,14,-0.19748611991348167
10,15,0.1542907672684629
10,16,-0.07237364392087646
10,17,0.16965479547269352
10,18,0.010972448229613345
11,-18,0.0012326475678216744
11,-17,0.014239644847285711
11,-16,-0.03061298322677088
11,-15,-0.016025644709910216
11,-14,0.0003353406438201803
11,-13,0.022796863047019784
11,-12,-0.0767626294724857
11,-11,0.007451246074029465
11,-10,0.3567528213237315
11,-9,-0.09372321892005159
11,-8,-0.3571180872560745
11,-7,-0.10661554417577086
11,-6,0.38122724337978586
11,-5,0.10492461228340975
11,-4,-0.14014324614430435
11,-3,0.07492481489994539
11,-2,0.050134926564568576
11,-1,-0.06437400369552519
11,0,-0.07100675289850746
11,1,0.02884056292449257
11,2,0.08987278908545131
11,3,-0.0745519625952173
11,4,0.11007841190239166
11,5,-0.307096233156189
11,6,0.21845806262221118
11,7,-0.16581303046507861
11,8,-0.10520157467329276
11,9,-0.01932420508129657
11,10,-0.0638346193987885
11,11,0.13789662171341094
11,12,-0.03073238042564039
11,13,0.08916666144808087
11,14,-0.21153018709290744
11,15,0.16809279572191088
11,16,-0.04168155768484639
11,17,0.11245591201796434
11,18,0.00726588300532603
12,-18,0.0007637920887191042
12,-17,0.012197278861610854
12,-16,-0.02660352717286541
12,-15,-0.006797626238863599
12,-14,-0.00637595651336977
12,-13,0.02650360037171747
12,-12,-0.08224450988365938
12,-11,0.014258938219942426
12,-10,0.2819806279400863
12,-9,-0.08727313738429081
12,-8,-0.24175961768924717
12,-7,-0.09575638270367443
12,-6,0.42545067196373354
12,-5,-0.09072776293259287
12,-4,-0.18426007479143092
12,-3,0.03482503979425358
12,-2,0.20990541273190785
12,-1,-0.043464436913409135
12,0,-0.04518987154123604
12,1,0.15871832222634624
12,2,-0.05976756448882784
12,3,-0.07081703219306111
12,4,0.11614820917708411
12,5,-0.18105711400473756
12,6,0.09332660025550281
12,7,-0.13953268659247467
12,8,-0.12640311767620097
12,9,-0.013804325309192525
12,10,-0.04310337742805431
12,11,0.05647921138260514
12,12,-0.052273432372557105
12,13,0.02833694723836218
12,14,-0.22393673427807026
12,15,0.1779586425628255
12,16,0.04878680270679205
12,17,0.12764296477000273
12,18,0.007865225816323929
13,-18,0.0021261386768484506
13,-17,0.010693438955017473
13,-16,-0.024139151718481813
13,-15,-0.013581214831111833
13,-14,-0.019063604447337776
13,-13,0.024738212861127207
13,-12,-0.08537704475727334
13,-11,0.025361592928620176
13,-10,0.2803026866757602
13,-9,0.005647682968656492
13,-8,-0.22631247866975615
13,-7,-0.24301818024952884
13,-6,0.4225336418289703
13,-5,-0.02714773691315127
13,-4,-0.1300456361093238
13,-3,0.14169693863321237
13,-2,0.2733061330944522
13,-1,-0.15804191429565478
13,0,-0.20538862848664097
13,1,-0.03169356999369853
13,2,-0.0023582707278751594
13,3,0.0716559621310666
13,4,0.15974429931696532
13,5,-0.1802259862510918
13,6,0.04101268712336582
13,7,-0.21005372985615411
13,8,-0.19678678411960393
13,9,0.05219558211043985
13,10,0.03849529729301146
13,11,0.15653032268104414
13,12,-0.047720174757906214
13,13,0.022442232805458578
13,14,-0.2188143140044373
13,15,0.15236833893790522
13,16,0.02914982610790355
13,17,0.10335535868655374
13,18,0.006412046372648471
14,-18,-0.0016481202066968826
14,-17,0.014436965310151074
14,-16,-0.022402214230268957
14,-15,0.0017673550339063957
14,-14,-0.015521775424556619
14,-13,0.03859954195404659
14,-12,-0.07147392474758488
14,-11,-0.038435095662256405
14,-10,0.2245013001987341
14,-9,-0.06638149585047302
14,-8,-0.13218777683097438
14,-7,-0.18231261751355526
14,-6,0.401837339561268
14,-5,0.025357057616184203
14,-4,-0.165726114302976
14,-3,-0.04296831240270654
14,-2,0.2897471243703029
14,-1,-0.01991527099318567
14,0,-0.06499165416622023
14,1,0.07130102379580087
14,2,-0.0965185265995625
14,3,0.11668371581585985
14,4,-0.008627542709347869
14,5,-0.3003004388770368
14,6,0.1696139085723969
14,7,-0.13098554594107434
14,8,-0.19115554189402945
14,9,0.0023579375183899187
14,10,-0.006533754240402198
14,11,0.06867056806923423
14,12,-0.037917473691341554
14,13,-0.0047821431033803095
14,14,-0.1596056606550547
14,15,0.2217039276678651
14,16,-0.01572955254688376
14,17,0.12178154444852045
14,18,0.007761242656907555
15,-18,0.009180790587408463
15,-17,-0.00228033863997965
15,-16,-0.03067387409780306
15,-15,-0.009058177600240119
15,-14,-0.010840742875248555
15,-13,-0.02084905028112435
15,-12,-0.08207803007850516
15,-11,0.17888213546965423
15,-10,0.20333284596438866
15,-9,-0.15244358353880344
15,-8,-0.18151580079029364
15,-7,-0.050462670186746814
15,-6,0.290225139985826
15,-5,0.05586960883566803
15,-4,0.05344169965167012
15,-3,-0.06667069433595953
15,-2,0.35174707485024825
15,-1,-0.16211489507232035
15,0,-0.21559801441352297
15,1,0.07269965978891214
15,2,-0.15824009903307756
15,3,0.06326536253138051
15,4,0.06086726975478781
15,5,-0.15280139625643716
15,6,0.03942135526540787
15,7,-0.23639997613570948
15,8,-0.24351286734895433
15,9,-0.024734849662405987
15,10,0.0986155693588825
15,11,0.1112933492373229
15,12,0.06803642763401317
15,13,0.010394888919918063
15,14,-0.1735485578347081
15,15,0.15433467131271664
15,16,-0.01046309359488246
15,17,0.15299600858291298
15,18,0.009682854045604585
16,-18,0.004189763470126533
16,-17,0.007367402333400106
16,-16,-0.024945672079088484
16,-15,-0.019269635842990098
16,-14,-0.007889542884056338
16,-13,0.0021870198670849105
16,-12,-0.07620355151962348
16,-11,0.046613922767029095
16,-10,0.28658277773314517
16,-9,-0.022519704793325036
16,-8,-0.28656450290180646
16,-7,-0.10603827149850907
16,-6,0.3345998930160775
16,-5,0.10924266022537231
16,-4,-0.19175425012836078
